pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL,fecha_publicacion,fecha_publicacion_exacta,visualizaciones,inmobiliaria,antiguedad_inmueble
85,"S/ 5,360 · USD 1,600",S/ 460 Mantenimiento,Calle Italia,"Miraflores, Lima",145 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-hermoso-departamento-amoblado-de-145-m-sup2--de-2-148961055.html?n_src=Listado&n_pills=Amoblado&n_pg=85&n_pos=9,Publicado hace 60 días,2026-03-02,59 visualizaciones,Jackeline Rosado,15 años
85,"S/ 3,325 · USD 950",S/ 250 Mantenimiento,Calle Chiclayo,"Miraflores, Lima",95 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-departamento-amoblado-de-2-habitaciones-mij60-144400717.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=85&n_pos=10,Publicado hace 60 días,2026-03-02,75 visualizaciones,Jackeline Rosado,3 años
85,"S/ 2,950 · USD 840",S/ 300 Mantenimiento,Av. 28 de Julio,"Miraflores, Lima",61 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-estreno-en-alquiler-de-61-m-sup2--con-149125062.html?n_src=Listado&n_pills=Ascensor&n_pg=85&n_pos=11,Publicado hace 61 días,2026-03-01,30 visualizaciones,VArrese Real Estate SAC,A estrenar
85,S/ 750,S/ 87 Mantenimiento,"AVENIDA 21, N° , FUNDO CHACRACERRO LOS PARQUES DE COMAS","Comas, Lima",50 m² tot.,,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-comas-148037844.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=85&n_pos=12,Publicado hace 61 días,2026-03-01,118 visualizaciones,REMAX DELUXE,5 años
85,"S/ 2,700 · USD 800",S/ 350 Mantenimiento,Benavides al 1100,"Miraflores, Lima",41 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-loft-full-equipado-con-balcon-y-cochera-amenities-148951591.html?n_src=Listado&n_pills=Amoblado&n_pg=85&n_pos=13,Publicado hace 62 días,2026-02-28,82 visualizaciones,CENTURY 21 PRIME,2 años
85,"S/ 22,750 · USD 6,500","S/ 1,800 Mantenimiento",AV. Pezet Cdra. 19 Piso 1,"Miraflores, Lima",680 m² tot.,4 dorm.,5 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-san-isidro-zona-tranquila-alquiler-departamento-148771996.html?n_src=Listado&n_pills=Ascensor&n_pg=85&n_pos=14,Publicado hace 62 días,2026-02-28,15 visualizaciones,GRUPO INMOBILIARIO INICIO E.I.R.L.,15 años
85,"S/ 4,400 · USD 1,300",S/ 499 Mantenimiento,Almirante Lord Nelson 268,"Miraflores, Lima",120 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclappa-depto-amoblado-con-terraza-a-pasos-del-malecon-de-149111209.html?n_src=Listado&n_pills=Ascensor&n_pg=85&n_pos=15,Publicado hace 63 días,2026-02-27,288 visualizaciones,Sergio Flores,14 años
85,"S/ 1,750",,Los Pinos Los Olivos,"Los Olivos, Lima",80 m² tot.,3 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-primer-piso-3-dorm.-los-149107975.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=85&n_pos=16,Publicado hace 63 días,2026-02-27,81 visualizaciones,RE/MAX INTI,16 años
85,"S/ 2,050 · USD 610",S/ 270 Mantenimiento,Huancabamba al 1200,"Breña, Lima",75 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-alquiler-en-brena-149081019.html?n_src=Listado&n_pills=Ascensor&n_pg=85&n_pos=17,Publicado hace 65 días,2026-02-25,80 visualizaciones,PUNTO RAIZ,5 años
85,"S/ 2,250 · USD 669",,Paseo Jazmines - Grupo Sol,"Lince, Lima",57 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-lince-149077803.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=85&n_pos=18,Publicado hace 66 días,2026-02-24,210 visualizaciones,INMOBILIARIA RE/MAX PLATINUM,A estrenar
85,"S/ 4,850 · USD 1,450",S/ 400 Mantenimiento,Calle Bolívar 112,"Miraflores, Lima",96 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclappa-departamento-de-estreno-av-larco-791-miraflores-149061774.html?n_src=Listado&n_pills=Ascensor&n_pg=85&n_pos=19,Publicado hace 66 días,2026-02-24,228 visualizaciones,JUAN NIZAMA,A estrenar
85,"S/ 1,200 · USD 358",S/ 110 Mantenimiento,Avenida A 220,"Rímac, Lima",51 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-el-rimac-148903747.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=85&n_pos=20,Publicado hace 69 días,2026-02-21,43 visualizaciones,CRISTHIAN RONCAL,4 años
85,"S/ 3,370 · USD 1,000",S/ 500 Mantenimiento,Dirección no informada,"Miraflores, Lima",90 m² tot.,2 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-flat-amoblado-centrico-miraflores-148474564.html?n_src=Listado&n_pills=Seguridad&n_pg=85&n_pos=21,Publicado hace 69 días,2026-02-21,35 visualizaciones,AMELIA PINZAS SORIANO,9 años
85,"S/ 7,035 · USD 2,100",S/ 900 Mantenimiento,C. Piura 852,"Miraflores, Lima",248 m² tot.,4 dorm.,3 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-miraflores-148934084.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=85&n_pos=22,Publicado hace 79 días,2026-02-11,59 visualizaciones,INMOBILIARIA RE/MAX PLATINUM,A estrenar
85,"S/ 2,400",S/ 80 Mantenimiento,Calle José Bernardo Alcedo 261,"Miraflores, Lima",60 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-60-m-sup2--con-1-habitacion-en-148928374.html?n_src=Listado&n_pg=85&n_pos=23,Publicado hace 80 días,2026-02-10,159 visualizaciones,christian.merino2,15 años
85,"S/ 2,500 · USD 744",,C. Atahualpa 267,"Miraflores, Lima",66 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-miraflores-148926524.html?n_src=Listado&n_pills=Ascensor&n_pg=85&n_pos=24,Publicado hace 80 días,2026-02-10,281 visualizaciones,INMOBILIARIA RE/MAX PLATINUM,A estrenar
85,"S/ 9,390 · USD 2,700","S/ 1,400 Mantenimiento",Jirón Santa Rosa,"Barranco, Lima",150 m² tot.,2 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-jiron-santa-rosa-barranco-148917273.html?n_src=Listado&n_pills=Ascensor&n_pg=85&n_pos=25,Publicado hace 81 días,2026-02-09,51 visualizaciones,ALTINSA,4 años
85,"S/ 1,200 · USD 360",S/ 110 Mantenimiento,Avenida A 240,"Rímac, Lima",51 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-el-rimac-148615322.html?n_src=Listado&n_pills=Parrilla&n_pg=85&n_pos=26,Publicado hace 84 días,2026-02-06,87 visualizaciones,CRISTHIAN RONCAL,A estrenar
85,"S/ 1,600 · USD 458",S/ 20 Mantenimiento,Mz f Lote 41A,"Los Olivos, Lima",106 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-amoblado-en-alquiler-excelente-148886052.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=85&n_pos=27,Publicado hace 84 días,2026-02-06,67 visualizaciones,Annie Silva,1 años
85,"S/ 13,195 · USD 535,000","S/ 1,200 Mantenimiento",28 DE JULIO,"Miraflores, Lima",440 m² tot.,4 dorm.,3 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-excelente-penthouse-duplex-en-venta-o-alquiler-en-142901546.html?n_src=Listado&n_pills=Ascensor&n_pg=85&n_pos=28,Publicado hace más de 1 año,,38 visualizaciones,Heighes & Asociados,30 años
85,"S/ 3,100 · USD 900",,Torre Tagle,"Miraflores, Lima",86 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-1re-piso-con-terraza-148840343.html?n_src=Listado&n_pills=Ascensor&n_pg=85&n_pos=29,Publicado hace 87 días,2026-02-03,36 visualizaciones,MMA,1 años
85,"S/ 2,700",,Jr. Aguaytía 185,"Breña, Lima",100 m² tot.,4 dorm.,4 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamemto-de-100-mt-4dor-brena-148837285.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=85&n_pos=30,Publicado hace 88 días,2026-02-02,98 visualizaciones,ESPINOZA CASTRO JULIA ROSA,20 años
86,"S/ 4,000 · USD 198,000",S/ 400 Mantenimiento,Av. Pardo 510,"Miraflores, Lima",86 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-edificio-con-piscina-temperada-y-sauna-muy-cerca-al-142543845.html?n_src=Listado&n_pills=Ascensor&n_pg=86&n_pos=1,Publicado hace más de 1 año,,77 visualizaciones,MANRIQUE ESTRAVIDES CINDY VALERIA [Persona Natural],8 años
86,"S/ 1,200",S/ 110 Mantenimiento,Avenida A,"Rímac, Lima",51 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-rimac-148379738.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=86&n_pos=2,Publicado hace 94 días,2026-01-27,67 visualizaciones,CRISTHIAN RONCAL,3 años
86,"S/ 1,100",,3WFR+63H,"Comas, Lima",67 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-condominio-148766398.html?n_src=Listado&n_pg=86&n_pos=3,Publicado hace 95 días,2026-01-26,22 visualizaciones,REMAX QUALITY ONE,10 años
86,"S/ 1,500 · USD 446",,Calle 18,"El Agustino, Lima",89 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-estreno-en-alquiler-148711843.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=86&n_pos=4,Publicado hace 100 días,2026-01-21,42 visualizaciones,JMO INMOBILIARIA,A estrenar
86,"S/ 5,200 · USD 1,500",S/ 280 Mantenimiento,Calle Coronel Inclán,"Miraflores, Lima",160 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-grande-primer-piso-148672334.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=86&n_pos=5,Publicado hace 104 días,2026-01-17,73 visualizaciones,RE/MAX INTI,5 años
86,"S/ 4,500 · USD 1,339",,Av. 28 de Julio 551,"Miraflores, Lima",75 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-miraflores-148635703.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=86&n_pos=6,Publicado hace 108 días,2026-01-13,,INMOBILIARIA RE/MAX PLATINUM,A estrenar
86,"S/ 2,340",,Por la Huaca Pucllana,"Miraflores, Lima",40 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-monoambiente-miraflores-148621328.html?n_src=Listado&n_pills=Seguridad&n_pg=86&n_pos=7,Publicado hace 109 días,2026-01-12,149 visualizaciones,"ARENAS MARTINEZ, VERONIKHA [Agente]",30 años
86,"S/ 3,400",,Calle Manco Capac,"Miraflores, Lima",140 m² tot.,2 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-1er-piso:-2-dorm.-estar-3-banos-2-estacionamientos.-146170965.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=86&n_pos=8,Publicado hace 112 días,2026-01-09,55 visualizaciones,Marela Benavides,40 años
86,"S/ 4,380 · USD 1,150",S/ 350 Mantenimiento,"Republica de Panamá 330, Barranco","Barranco, Lima",132 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-vendo-hermoso-duplex-132-m-sup2--piso-20-hermposa-148599181.html?n_src=Listado&n_pills=Parrilla&n_pg=86&n_pos=9,Publicado hace 113 días,2026-01-08,27 visualizaciones,CARLOS VELIZ CERVANTES [Persona Natural],4 años
86,"S/ 2,000",,Dirección no informada,"Miraflores, Lima",48 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-miraflores-duplex-1-dorm-amoblado-147738478.html?n_src=Listado&n_pills=Amoblado&n_pg=86&n_pos=10,Publicado hace 119 días,2026-01-02,261 visualizaciones,EGÚSQUIZA COYA VICKY MARIELA [Persona Natural],20 años
86,"S/ 6,290 · USD 420,000","S/ 1,000 Mantenimiento",Dirección no informada,"Pachacamac, Lima",195 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-alquilo-vendo-lindisimo-departamento-en-calle-las-142097017.html?n_src=Listado&n_pills=Seguridad&n_pg=86&n_pos=11,Publicado hace más de 1 año,,,Melanie Morris,12 años
86,"S/ 1,499 · USD 446",,Condominio Alameda del Rímac,"Rímac, Lima",86 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-rimac-148537987.html?n_src=Listado&n_pills=Ascensor&n_pg=86&n_pos=12,Publicado hace 123 días,2025-12-29,52 visualizaciones,INMOBILIARIA RE/MAX PLATINUM,A estrenar
86,"S/ 2,500 · USD 744",,Av. Alberto del Campo 414,"Magdalena, Lima",70 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-magdalena-del-mar-148537913.html?n_src=Listado&n_pills=Ascensor&n_pg=86&n_pos=13,Publicado hace 123 días,2025-12-29,136 visualizaciones,INMOBILIARIA RE/MAX PLATINUM,A estrenar
86,"S/ 3,100 · USD 900",S/ 200 Mantenimiento,Av El Sol oeste 160,"Barranco, Lima",50 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-hermoso-y-amplio-dpto-a-pasos-del-malecon-paul-harris-147376210.html?n_src=Listado&n_pills=Parrilla&n_pg=86&n_pos=14,Publicado hace 135 días,2025-12-17,27 visualizaciones,KARINA DEL CARPIO,3 años
86,"S/ 2,500",S/ 100 Mantenimiento,AV. DEL EJERCITO 1338,"Miraflores, Lima",80 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-de-estreno-miraflores-limite-san-isidro-148473863.html?n_src=Listado&n_pills=Parrilla&n_pg=86&n_pos=15,Publicado hace 135 días,2025-12-17,162 visualizaciones,RE/MAX INTI,A estrenar
86,"S/ 3,300 · USD 900",S/ 450 Mantenimiento,"Calle Piura, Miraflores","Miraflores, Lima",82 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-depto-2-dor-2-banos-incorporados.-bano-de-visitas.-146760636.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=86&n_pos=16,Publicado hace 136 días,2025-12-16,173 visualizaciones,Jorge Tijero [Persona Natural],15 años
86,"S/ 3,150 · USD 950",S/ 352 Mantenimiento,Grimaldo del solar,"Miraflores, Lima",88 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-totalmente-remodelado.-88-m-sup2-.-2dor-2b-cocina.-148335370.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=86&n_pos=17,Publicado hace 136 días,2025-12-16,47 visualizaciones,Jorge Tijero [Persona Natural],19 años
86,"S/ 2,900 · USD 790",S/ 150 Mantenimiento,calle tupac amaru 400 miraflores,"Miraflores, Lima",55 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-6-miraflores-alquiler-temporal-y-alquiler-58457085.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=86&n_pos=18,Publicado hace 148 días,2025-12-04,40 visualizaciones,Sonia Beatriz Toranzo,5 años
86,"S/ 3,060 · USD 850",S/ 200 Mantenimiento,Av Roosvelt,"Miraflores, Lima",58 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-de-estreno-en-la-aurora-146795819.html?n_src=Listado&n_pills=Gimnasio&n_pg=86&n_pos=19,Publicado hace 160 días,2025-11-22,38 visualizaciones,PATRICIA FOLEY,A estrenar
86,"S/ 2,700 · USD 801",,Surinam 297,"La Molina, Lima",95 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-la-molina-148207132.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=86&n_pos=20,Publicado hace 165 días,2025-11-17,126 visualizaciones,INMOBILIARIA RE/MAX PLATINUM,18 años
86,"S/ 2,200 · USD 652",,Calle Alfa Escorpión 136,"Surquillo, Lima",88 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-surquillo-148118304.html?n_src=Listado&n_pg=86&n_pos=21,Publicado hace 176 días,2025-11-06,205 visualizaciones,INMOBILIARIA RE/MAX PLATINUM,10 años
86,"S/ 3,905 · USD 1,100",S/ 420 Mantenimiento,Av. José Pardo 570,"Miraflores, Lima",92 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-miraflores-amplio-con-145611853.html?n_src=Listado&n_pills=Gimnasio&n_pg=86&n_pos=22,Publicado hace 188 días,2025-10-25,26 visualizaciones,PERU HOME BIENES RAICES SAC,8 años
86,"S/ 6,000 · USD 1,783",,Ca. Grimaldo del Solar 202,"Miraflores, Lima",138 m² tot.,3 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-nuevo-duplex-en-alquiler-138-m-sup2--miraflores-147979893.html?n_src=Listado&n_pills=Gimnasio&n_pg=86&n_pos=23,Publicado hace 190 días,2025-10-23,50 visualizaciones,Leonel Riquelme,A estrenar
86,"S/ 3,200 · USD 946",S/ 300 Mantenimiento,"Av. Roosevelt 5591, Dpto. 2206","Miraflores, Lima",81 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-miraflores-147962084.html?n_src=Listado&n_pills=Seguridad&n_pg=86&n_pos=24,Publicado hace 192 días,2025-10-21,79 visualizaciones,INMOBILIARIA RE/MAX PLATINUM,2 años
86,"S/ 2,600 · USD 744",,Av República de Panamá Número 4075,"Surquillo, Lima",56 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-en-surquillo-147761659.html?n_src=Listado&n_pills=Gimnasio&n_pg=86&n_pos=25,Publicado hace 212 días,2025-10-01,70 visualizaciones,INMOBILIARIA RE/MAX PLATINUM,4 años
86,"S/ 2,498 · USD 720",,"Av. 28 De Julio 818, Miraflores","Miraflores, Lima",41 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-miraflores-147758146.html?n_src=Listado&n_pills=Gimnasio&n_pg=86&n_pos=26,Publicado hace 212 días,2025-10-01,114 visualizaciones,INMOBILIARIA RE/MAX PLATINUM,A estrenar
86,"S/ 33,300 · USD 9,000",S/ 1 Mantenimiento,"Malecon Paul Harris, Barranco","Barranco, Lima",1200 m² tot.,,,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-y-venta-en-barranco-146769588.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=86&n_pos=27,Publicado hace 212 días,2025-10-01,15 visualizaciones,Hogar & Estilo Inmobiliaria,11 años
86,"S/ 2,775 · USD 750",S/ 300 Mantenimiento,Calle Alcanfores,"Miraflores, Lima",60 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-amoblado-en-miraflores-142897523.html?n_src=Listado&n_pills=Amoblado&n_pg=86&n_pos=28,Publicado hace 212 días,2025-10-01,44 visualizaciones,INMOBILIARIA TALIDAS S.A.C.,5 años
86,"S/ 8,250 · USD 2,200",S/ 700 Mantenimiento,Malecón de la reserva,"Miraflores, Lima",210 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-departamento-frente-al-mar-con-terraza-con-o-58157153.html?n_src=Listado&n_pills=Amoblado&n_pg=86&n_pos=29,Publicado hace 214 días,2025-09-29,50 visualizaciones,Jackeline Rosado,20 años
86,"S/ 2,300 · USD 647",,"Av. Javier Prado Oeste 881, Magdalena","Magdalena, Lima",44 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-en-magdalena-del-mar-lindo-departamento-de-estreno-en-147695352.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=86&n_pos=30,Publicado hace 219 días,2025-09-24,81 visualizaciones,INMOBILIARIA RE/MAX PLATINUM,A estrenar
87,"S/ 3,515 · USD 950",,Malecon 28 de Julio 455,"Miraflores, Lima",108 m² tot.,2 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-frente-al-malecon-28-de-julio-147694939.html?n_src=Listado&n_pills=Ascensor&n_pg=87&n_pos=1,Publicado hace 219 días,2025-09-24,33 visualizaciones,INMOBILIARIA RE/MAX PLATINUM,A estrenar
87,"S/ 2,700 · USD 775",,Jirón Contralmirante 414,"Magdalena, Lima",70 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin--alquiler-en-magdalena-del-mar!-147694000.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=87&n_pos=2,Publicado hace 219 días,2025-09-24,191 visualizaciones,INMOBILIARIA RE/MAX PLATINUM,A estrenar
87,"S/ 3,610 · USD 950",S/ 370 Mantenimiento,Malecon 28 de Julio 455,"Miraflores, Lima",108 m² tot.,2 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-frente-al-malecon-28-de-julio-147693981.html?n_src=Listado&n_pills=Ascensor&n_pg=87&n_pos=3,Publicado hace 219 días,2025-09-24,45 visualizaciones,INMOBILIARIA RE/MAX PLATINUM,A estrenar
87,"S/ 5,800 · USD 1,600",S/ 750 Mantenimiento,Avenida Pardo 5xx,"Miraflores, Lima",172 m² tot.,2 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-espectacular-duplex-en-alquiler-con-terraza-y-jacuzzi-146825596.html?n_src=Listado&n_pills=Ascensor&n_pg=87&n_pos=4,Publicado hace 227 días,2025-09-16,,PORTAL V,3 años
87,Consultar precio,S/ 200 Mantenimiento,Av- El Sol 161,"Barranco, Lima",42 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-hermoso-departamento-con-aire-acondicionado-142582230.html?n_src=Listado&n_pills=Gimnasio&n_pg=87&n_pos=5,Publicado hace 302 días,2025-07-03,100 visualizaciones,KARINA DEL CARPIO,A estrenar
87,"S/ 2,100",,Av. Petit Thouars 1498,"Santa Beatriz, Lima Cercado",32 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclappa-alquila-tu-nuevo-hogar-en-santa-beatriz-149674104.html?n_src=Listado&n_pills=Gimnasio&n_pg=87&n_pos=6,Publicado hace 3 días,2026-04-28,21 visualizaciones,JAIME PASTOR MELENDEZ,12 años
