CODIGO INEI;CODIGO CPNP;NOMBREDD;NOMBREPP;NOMBREDI;GPS;MACREGPOL/FP;REGPOL;DIVPOL/DIVOPUS;COMISARÍA;TIPO*;RURAL*;SECTORIAL*;ZONAL*;;;
5021;7012;SAN MARTIN;TOCACHE;POLVORA;-8.009047,-76.650326;SAN MARTIN;SAN MARTIN;DIVOPUS TARAPOTO;CPNP PUERTO PIZANA;D;X;;;;;
0004;7035;SAN MARTIN;TOCACHE;TOCACHE;-8.1884396,-76.51227108;SAN MARTIN;SAN MARTIN;DIVOPUS TARAPOTO;CPNP TOCACHE;A;;X;;;;
0006;7040;SAN MARTIN;TOCACHE;UCHIZA;-8.45046975,-76.46217742;SAN MARTIN;SAN MARTIN;DIVOPUS TARAPOTO;CPNP UCHIZA;B;X;;;;;
0005;7042;SAN MARTIN;TOCACHE;NUEVO PROGRESO;-8.45341229,-76.3241724;SAN MARTIN;SAN MARTIN;DIVOPUS TARAPOTO;CPNP NUEVO PROGRESO;B;X;;;;;
0300;1338;SAN MARTIN;MOYOBAMBA;MOYOBAMBA;-6.03455473,-76.97422804;SAN MARTIN;SAN MARTIN;DIVPOL MOYOBAMBA;CPNP MOYOBAMBA;A;;;;;;
0316;1339;SAN MARTIN;LAMAS;ALONSO DE ALVARADO;-6.27183211,-76.77346498;SAN MARTIN;SAN MARTIN;DIVPOL MOYOBAMBA;CPNP PACAYZAPA;C;;;;;;
1280;1340;SAN MARTIN;LAMAS;ALONSO DE ALVARADO;-6.35557999,-76.77338912;SAN MARTIN;SAN MARTIN;DIVPOL MOYOBAMBA;CPNP ROQUE;D;X;;;;;
0301;1341;SAN MARTIN;MOYOBAMBA;MOYOBAMBA;-6.04768144,-76.97175824;SAN MARTIN;SAN MARTIN;DIVPOL MOYOBAMBA;CPNP UCHUGLLA;B;;;;;;
0304;1344;SAN MARTIN;MOYOBAMBA;JEPELACIO;-6.10809122,-76.91530741;SAN MARTIN;SAN MARTIN;DIVPOL MOYOBAMBA;CPNP JEPELACIO;E;;;;;;
0306;1347;SAN MARTIN;MOYOBAMBA;YANTALO;-5.97423624,-77.02084252;SAN MARTIN;SAN MARTIN;DIVPOL MOYOBAMBA;CPNP YANTALO;D;X;;;;;
0303;1350;SAN MARTIN;MOYOBAMBA;CALZADA;-6.03055237,-77.06670831;SAN MARTIN;SAN MARTIN;DIVPOL MOYOBAMBA;CPNP CALZADA;D;X;;;;;
0305;1353;SAN MARTIN;MOYOBAMBA;SORITOR;-6.13485303,-77.10071496;SAN MARTIN;SAN MARTIN;DIVPOL MOYOBAMBA;CPNP SORITOR;D;;;;;;
0321;1356;SAN MARTIN;RIOJA;RIOJA;-6.06376252,-77.16790762;SAN MARTIN;SAN MARTIN;DIVPOL MOYOBAMBA;CPNP RIOJA;B;;;;;;
0322;1359;SAN MARTIN;RIOJA;NUEVA CAJAMARCA;-5.94294394,-77.30622535;SAN MARTIN;SAN MARTIN;DIVPOL MOYOBAMBA;CPNP NUEVO CAJAMARCA;B;X;X;;;;
0323;1362;SAN MARTIN;RIOJA;PARDO MIGUEL;-5.74034369,-77.50381017;SAN MARTIN;SAN MARTIN;DIVPOL MOYOBAMBA;CPNP NARANJOS;D;X;;;;;
0324;1365;SAN MARTIN;RIOJA;YURACYACU;-5.92817219,-77.2272368;SAN MARTIN;SAN MARTIN;DIVPOL MOYOBAMBA;CPNP YURACYACU;D;X;;;;;
3008;1366;SAN MARTIN;RIOJA;ELIAS SOPLIN VARGAS;-5.98817051,-77.27755021;SAN MARTIN;SAN MARTIN;DIVPOL MOYOBAMBA;CPNP SEGUNDA JERUSALEN;D;X;;;;;
0302;1367;SAN MARTIN;MOYOBAMBA;JEPELACIO;-6.212735,-76.915293;SAN MARTIN;SAN MARTIN;DIVPOL MOYOBAMBA;CPNP SAN MIGUEL;E;X;;;;;
;8370;SAN MARTIN;RIOJA;NUEVO CAJAMARCA;-5.7749037,-77.3800583;SAN MARTIN;SAN MARTIN;DIVPOL MOYOBAMBA;CPNP NARANJILLO;D;;;;;;
5034;4140;MOQUEGUA;GENERAL SANCHEZ CERRO;UBINAS;-16.28320904,-70.75523614;TACNA;MOQUEGUA;DIVOPUS MOQUEGUA;CPNP YALAGUA;D;X;;;;;
0849;4240;MOQUEGUA;MARISCAL NIETO;MOQUEGUA;-17.19305538,-70.93263213;TACNA;MOQUEGUA;DIVOPUS MOQUEGUA;CPNP MOQUEGUA;A;;;;;;
0851;4242;MOQUEGUA;MARISCAL NIETO;SAMEGUA;-17.18238041,-70.89957874;TACNA;MOQUEGUA;DIVOPUS MOQUEGUA;CPNP SAMEGUA;B;;;;;;
1395;4243;MOQUEGUA;MARISCAL NIETO;MOQUEGUA;-17.20785862,-70.94883587;TACNA;MOQUEGUA;DIVOPUS MOQUEGUA;CPNP SAN ANTONIO;B;;;;;;
0852;4244;MOQUEGUA;MARISCAL NIETO;MOQUEGUA;-17.169635,-70.906915;TACNA;MOQUEGUA;DIVOPUS MOQUEGUA;CPNP LOS ANGELES;C;;;;;;
0855;4250;MOQUEGUA;MARISCAL NIETO;TORATA;-17.07618695,-70.84428378;TACNA;MOQUEGUA;DIVOPUS MOQUEGUA;CPNP TORATA;B;X;X;;;;
0850;4252;MOQUEGUA;MARISCAL NIETO;CARUMAS;-16.80936367,-70.69457958;TACNA;MOQUEGUA;DIVOPUS MOQUEGUA;CPNP CARUMAS;C;X;;;;;
0853;4254;MOQUEGUA;MARISCAL NIETO;SAN CRISTOBAL;-16.73911854,-70.6833888;TACNA;MOQUEGUA;DIVOPUS MOQUEGUA;CPNP SAN CRISTOBAL-CALACOA;D;X;;;;;
0856;4261;MOQUEGUA;GENERAL SANCHEZ CERRO;OMATE;-16.67277117,-70.97276077;TACNA;MOQUEGUA;DIVOPUS MOQUEGUA;CPNP OMATE-GRAL SANCHEZ CERRO;B;;X;;;;
0859;4262;MOQUEGUA;GENERAL SANCHEZ CERRO;PUQUINA;-16.62602231,-71.18422373;TACNA;MOQUEGUA;DIVOPUS MOQUEGUA;CPNP PUQUINA;D;X;;;;;
0857;4264;MOQUEGUA;GENERAL SANCHEZ CERRO;CHOJATA;-16.38846668,-70.73049144;TACNA;MOQUEGUA;DIVOPUS MOQUEGUA;CPNP CHOJATA;D;X;;;;;
0860;4266;MOQUEGUA;GENERAL SANCHEZ CERRO;QUINISTAQUILLAS;-16.74876714,-70.88044337;TACNA;MOQUEGUA;DIVOPUS MOQUEGUA;CPNP QUINISTAQUILLAS;D;X;;;;;
0858;4268;MOQUEGUA;GENERAL SANCHEZ CERRO;ICHUÑA;-16.14055157,-70.53570936;TACNA;MOQUEGUA;DIVOPUS MOQUEGUA;CPNP ICHUÑA;C;X;;X;;;
0861;4270;MOQUEGUA;GENERAL SANCHEZ CERRO;UBINAS;-16.38671946,-70.85553754;TACNA;MOQUEGUA;DIVOPUS MOQUEGUA;CPNP UBINAS;D;X;;;;;
5037;4275;MOQUEGUA;ILO;ILO;-17.64466981,-71.34376432;TACNA;MOQUEGUA;DIVOPUS MOQUEGUA;CPNP ILO;A;;X;;;;
0866;4277;MOQUEGUA;ILO;PACOCHA;-17.6152603,-71.34120369;TACNA;MOQUEGUA;DIVOPUS MOQUEGUA;CPNP CIUDAD NUEVA;B;X;;;;;
0864;4280;MOQUEGUA;ILO;ILO;-17.65243204,-71.32480803;TACNA;MOQUEGUA;DIVOPUS MOQUEGUA;CPNP PAMPA INALAMBRICA;B;X;;;;;
0865;4282;MOQUEGUA;ILO;EL ALGARROBAL;-17.62268926,-71.26838282;TACNA;MOQUEGUA;DIVOPUS MOQUEGUA;CPNP EL ALGARROBAL;C;X;;;;;
0871;4285;TACNA;TACNA;TACNA;-18.01462946,-70.2517487;TACNA;TACNA;DIVOPUS TACNA;CPNP CENTRAL;A;;;;;;
0869;4287;TACNA;TACNA;TACNA;-17.99746756,-70.24563505;TACNA;TACNA;DIVOPUS TACNA;CPNP GONZALES VIGIL;B;;;;;;
0874;4290;TACNA;TACNA;CIUDAD NUEVA;-17.98429313,-70.23542409;TACNA;TACNA;DIVOPUS TACNA;CPNP CIUDAD NUEVA;B;;;;;;
0872;4292;TACNA;TACNA;ALTO DE LA ALIANZA;-17.98798706,-70.24132402;TACNA;TACNA;DIVOPUS TACNA;CPNP ALTO DE LA ALIANZA;B;;;;;;
0870;4296;TACNA;TACNA;SAMA;-18.15801252,-70.67886955;TACNA;TACNA;DIVOPUS TACNA;CPNP BOCA DEL RIO;D;X;;;;;
0875;4298;TACNA;TACNA;INCLAN;-17.79478016,-70.49490418;TACNA;TACNA;DIVOPUS TACNA;CPNP SAMA INCLAN;E;X;;;;;
0878;4300;TACNA;TACNA;SAMA;-17.86290277,-70.56007625;TACNA;TACNA;DIVOPUS TACNA;CPNP SAMA LAS YARAS;E;X;;;;;
0877;4310;TACNA;TACNA;POCOLLAY;-17.99519991,-70.22017646;TACNA;TACNA;DIVOPUS TACNA;CPNP POCOLLAY;B;;;;;;
0873;4312;TACNA;TACNA;CALANA;-17.94070748,-70.18667432;TACNA;TACNA;DIVOPUS TACNA;CPNP CALANA;D;X;;;;;
0876;4314;TACNA;TACNA;PACHIA;-17.89542319,-70.15297204;TACNA;TACNA;DIVOPUS TACNA;CPNP PACHIA;E;X;;;;;
0881;4320;TACNA;TACNA;CORONEL GREGORIO ALBARRACIN LANCHIPA;-18.04198479,-70.2513182;TACNA;TACNA;DIVOPUS TACNA;CPNP GREGORIO ALBARRACIN LANCHIPA;B;;;;;;
0882;4325;TACNA;TACNA;TACNA;-18.03436867,-70.27655318;TACNA;TACNA;DIVOPUS TACNA;CPNP AUGUSTO B LEGUIA;C;;;;;;
0879;4330;TACNA;TACNA;TACNA;-18.01164492,-70.2331991;TACNA;TACNA;DIVOPUS TACNA;CPNP LA NATIVIDAD;B;;;;;;
0891;4335;TACNA;TARATA;TARATA;-17.47259385,-70.03109202;TACNA;TACNA;DIVOPUS TACNA;CPNP TARATA;B;;X;;;;
0892;4340;TACNA;TARATA;ESTIQUE-PAMPA;-17.54074408,-70.03033879;TACNA;TACNA;DIVOPUS TACNA;CPNP PAMPA;E;X;;;;;
0895;4342;TACNA;TARATA;TICACO;-17.45087778,-70.04462546;TACNA;TACNA;DIVOPUS TACNA;CPNP TICACO;E;X;;;;;
0894;4344;TACNA;TARATA;SUSAPAYA;-17.35273483,-70.13247357;TACNA;TACNA;DIVOPUS TACNA;CPNP SUSAPAYA;E;X;;;;;
0893;4346;TACNA;TARATA;SITAJARA;-17.3755293,-70.13327539;TACNA;TACNA;DIVOPUS TACNA;CPNP SITAJARA;E;X;;;;;
0883;4350;TACNA;CANDARAVE;CANDARAVE;-17.2713767,-70.25248045;TACNA;TACNA;DIVOPUS TACNA;CPNP CANDARAVE;C;X;;X;;;
0885;4352;TACNA;CANDARAVE;CURIBAYA;-17.37979367,-70.3340676;TACNA;TACNA;DIVOPUS TACNA;CPNP CURIBAYA;E;X;;;;;
0884;4354;TACNA;CANDARAVE;CAIRANI;-17.28604533,-70.36340298;TACNA;TACNA;DIVOPUS TACNA;CPNP CAIRANI;E;X;;;;;
0888;4360;TACNA;JORGE BASADRE;ILABAYA;-17.27918857,-70.6309854;TACNA;TACNA;DIVOPUS TACNA;CPNP TOQUEPALA;D;X;;;;;
0886;4362;TACNA;JORGE BASADRE;LOCUMBA;-17.61408182,-70.76278467;TACNA;TACNA;DIVOPUS TACNA;CPNP LOCUMBA;C;X;X;;;;
0889;4364;TACNA;JORGE BASADRE;ILABAYA;-17.41876806,-70.51317964;TACNA;TACNA;DIVOPUS TACNA;CPNP ILABAYA;E;X;;;;;
0890;4366;TACNA;JORGE BASADRE;ITE;-17.862348,-70.96392863;TACNA;TACNA;DIVOPUS TACNA;CPNP ITE;E;X;;;;;
1213;5800;TUMBES;TUMBES;TUMBES;-3.56300652,-80.46026547;TUMBES;TUMBES;DIVOPUS TUMBES;CPNP SAN JOSE;A;;;;;;
1217;5802;TUMBES;TUMBES;CORRALES;-3.61444898,-80.51238972;TUMBES;TUMBES;DIVOPUS TUMBES;CPNP CORRALES;B;X;;;;;
1220;5804;TUMBES;TUMBES;SAN JACINTO;-3.6419589,-80.44770738;TUMBES;TUMBES;DIVOPUS TUMBES;CPNP SAN JACINTO;D;X;;;;;
1215;5806;TUMBES;TUMBES;TUMBES;-3.56837159,-80.45015247;TUMBES;TUMBES;DIVOPUS TUMBES;CPNP TABLAZO;C;;;;;;
1219;5808;TUMBES;TUMBES;LA CRUZ;-3.63748811,-80.59301703;TUMBES;TUMBES;DIVOPUS TUMBES;CPNP LA CRUZ;C;X;;;;;
1212;5810;TUMBES;TUMBES;TUMBES;-3.56002789,-80.42792102;TUMBES;TUMBES;DIVOPUS TUMBES;CPNP ANDRES ARAUJO MORAN;C;;;;;;
1214;5812;TUMBES;TUMBES;PAMPAS DE HOSPITAL;-3.69241224,-80.43880461;TUMBES;TUMBES;DIVOPUS TUMBES;CPNP RURALSEC PAMPAS DE HOSPITAL;C;X;;;;;
1221;5814;TUMBES;TUMBES;SAN JUAN DE LA VIRGEN;-3.62698364,-80.43295963;TUMBES;TUMBES;DIVOPUS TUMBES;CPNP SAN JUAN DE LA VIRGEN;D;;;;;;
1218;5816;TUMBES;TUMBES;CORRALES;-3.60142756,-80.48100007;TUMBES;TUMBES;DIVOPUS TUMBES;CPNP SAN ISIDRO;D;X;;;;;
1225;5820;TUMBES;ZARUMILLA;ZARUMILLA;-3.50168003,-80.27596503;TUMBES;TUMBES;DIVOPUS TUMBES;CPNP ZARUMILLA;A;X;X;;;;
1226;5822;TUMBES;ZARUMILLA;AGUAS VERDES;-3.48163888,-80.24538241;TUMBES;TUMBES;DIVOPUS TUMBES;CPNP AGUAS VERDES;B;X;;;;;
1216;5824;TUMBES;TUMBES;TUMBES;-3.50315079,-80.39144648;TUMBES;TUMBES;DIVOPUS TUMBES;CPNP PUERTO PIZARRO;C;X;;;;;
1227;5826;TUMBES;ZARUMILLA;PAPAYAL;-3.57115591,-80.23541383;TUMBES;TUMBES;DIVOPUS TUMBES;CPNP PAPAYAL;C;X;;;;;
1222;5830;TUMBES;CONTRALMIRANTE VILLAR;ZORRITOS;-3.68025488,-80.67571814;TUMBES;TUMBES;DIVOPUS TUMBES;CPNP ZORRITOS;B;X;X;;;;
1224;5832;TUMBES;CONTRALMIRANTE VILLAR;CANOAS DE PUNTA SAL;-3.94496456,-80.93724725;TUMBES;TUMBES;DIVOPUS TUMBES;CPNP CANCAS;C;X;;;;;
1223;5834;TUMBES;CONTRALMIRANTE VILLAR;CASITAS;-3.94231603,-80.65114101;TUMBES;TUMBES;DIVOPUS TUMBES;CPNP CASITAS-CAÑAVERAL;D;X;;;;;
0397;1700;UCAYALI;CORONEL PORTILLO;CALLERIA;-8.38179797,-74.53205265;UCAYALI;UCAYALI;DIVOPUS UCAYALI;CPNP PUCALLPA;A;;;;;;
0399;1704;UCAYALI;CORONEL PORTILLO;YARINACOCHA;-8.35511685,-74.57641171;UCAYALI;UCAYALI;DIVOPUS UCAYALI;CPNP YARINACOCHA;A;;;;;;
0402;1706;UCAYALI;CORONEL PORTILLO;MANANTAY;-8.39780766,-74.53673981;UCAYALI;UCAYALI;DIVOPUS UCAYALI;CPNP SAN FERNANDO;A;;X;;;;
0398;1714;UCAYALI;CORONEL PORTILLO;CAMPOVERDE;-8.474155,-74.804098;UCAYALI;UCAYALI;DIVOPUS UCAYALI;CPNP CAMPO VERDE;B;X;;;;;
0404;1715;UCAYALI;PURUS;PURUS;-9.77232179,-70.71072398;UCAYALI;UCAYALI;DIVOPUS UCAYALI;CPNP PURUS;D;;;;;;
0401;1716;UCAYALI;CORONEL PORTILLO;NUEVA REQUENA;-8.31041549,-74.86320221;UCAYALI;UCAYALI;DIVOPUS UCAYALI;CPNP NUEVA REQUENA;E;X;;;;;
0007;7015;UCAYALI;PADRE ABAD;PADRE ABAD;-9.03794253,-75.50689252;UCAYALI;UCAYALI;DIVOPUS UCAYALI;CPNP PADRE ABAD AGUAYTIA;A;;X;;;;
5008;7016;UCAYALI;PADRE ABAD;NESHUYA;-8.64206622,-74.96161491;UCAYALI;UCAYALI;DIVOPUS UCAYALI;CPNP NESHUYA;C;X;;;;;
0008;7020;UCAYALI;PADRE ABAD;ALEXANDER VON HUMBOLDT;-8.82538,-75.051607;UCAYALI;UCAYALI;DIVOPUS UCAYALI;CPNP VON HUMBOLT;B;X;;;;;
0009;7022;UCAYALI;PADRE ABAD;IRAZOLA;-8.82951452,-75.21614922;UCAYALI;UCAYALI;DIVOPUS UCAYALI;CPNP SAN ALEJANDRO;D;X;;;;;
2002;7023;UCAYALI;PADRE ABAD;CURIMANA;-8.43479207,-75.15058646;UCAYALI;UCAYALI;DIVOPUS UCAYALI;CPNP CURIMANA;C;X;;;;;
;7900;UCAYALI;CORONEL PORTILLO;MASISEA; -8.605750°,-74.305806°;UCAYALI;UCAYALI;DIVOPUS UCAYALI;CPNP MASISEA;E;X;;;;;
0623;7500;AYACUCHO;HUANTA;HUANTA;-12.9414352,-74.24711044;VRAEM;AYACUCHO;DIVOPUS VRAEM;CPNP HUANTA;A;X;;;;;
5040;7502;AYACUCHO;LA MAR;SAMUGARI;-12.76692205,-73.6553414;VRAEM;AYACUCHO;DIVOPUS VRAEM;CPNP PALMAPAMPA;B;X;;;;;
0625;7512;AYACUCHO;HUANTA;SIVIA;-12.51019141,-73.85927148;VRAEM;AYACUCHO;DIVOPUS VRAEM;CPNP SIVIA;B;X;;;;;
0626;7515;AYACUCHO;LA MAR;SAN MIGUEL;-13.01356596,-73.98063639;VRAEM;AYACUCHO;DIVOPUS VRAEM;CPNP SAN MIGUEL-LA MAR;A;X;;;;;
0627;7520;AYACUCHO;LA MAR;AYNA;-12.62417696,-73.78899387;VRAEM;AYACUCHO;DIVOPUS VRAEM;CPNP SAN FRANCISCO;B;X;;;;;
0628;7524;AYACUCHO;LA MAR;TAMBO;-12.94866267,-74.02081019;VRAEM;AYACUCHO;DIVOPUS VRAEM;CPNP TAMBO;B;X;;;;;
5006;7533;AYACUCHO;LA MAR;CHUNGUI;-13.22167416,-73.62179779;VRAEM;AYACUCHO;DIVOPUS VRAEM;CPNP CHUNGUI;B;X;;;;;
7009;7543;AYACUCHO;LA MAR;SANTA ROSA;-12.68943476,-73.73740306;VRAEM;AYACUCHO;DIVOPUS VRAEM;CPNP SANTA ROSA;B;X;;;;;
7010;7545;AYACUCHO;HUANTA;LLOCHEGUA;-12.413263,-73.910943;VRAEM;AYACUCHO;DIVOPUS VRAEM;CPNP LLOCHEGUA;B;X;;;;;
0595;3032;JUNIN;CONCEPCION;COMAS;-11.72257882,-75.08627698;VRAEM;VRAEM;DIVOPUS VRAEM;CPNP COMAS;C;X;;;;;
0577;3277;HUANCAVELICA;CHURCAMPA;CHURCAMPA;-12.73973786,-74.38633546;VRAEM;VRAEM;DIVOPUS VRAEM;CPNP CHURCAMPA;B;;X;;;;
0580;3282;HUANCAVELICA;CHURCAMPA;SAN PEDRO DE CORIS;-12.59489894,-74.37126774;VRAEM;VRAEM;DIVOPUS VRAEM;CPNP SAN PEDRO DE CORIS COBRIZA;C;X;;;;;
0578;3284;HUANCAVELICA;CHURCAMPA;PAUCARBAMBA;-12.55492265,-74.52969439;VRAEM;VRAEM;DIVOPUS VRAEM;CPNP PAUCARBAMBA;C;X;;;;;
5007;7501;HUANCAVELICA;TAYACAJA;SURCUBAMBA;-12.11707404,-74.63073259;VRAEM;VRAEM;DIVOPUS VRAEM;CPNP SURCUBAMBA;C;X;;;;;
0643;7530;HUANCAVELICA;TAYACAJA;PAMPAS;-12.39786165,-74.86902653;VRAEM;VRAEM;DIVOPUS VRAEM;CPNP PAMPAS TAYACAJA;A;;X;;;;
7011;7531;HUANCAVELICA;TAYACAJA;HUACHOCOLPA;-12.04833878,-74.59439756;VRAEM;VRAEM;DIVOPUS VRAEM;CPNP HUACHOCOLPA;C;;;;;;
0645;7540;HUANCAVELICA;TAYACAJA;COLCABAMBA;-12.41063356,-74.680774;VRAEM;VRAEM;DIVOPUS VRAEM;CPNP COLCABAMBA;C;X;;;;;
0642;7550;CUSCO;LA CONVENCION;PICHARI;-12.5200535,-73.83000446;VRAEM;VRAEM;DIVOPUS VRAEM;CPNP PICHARI;A;X;;;;;
8106;7553;CUSCO;LA CONVENCION;PICHARI;-12.257573,-73.957078;VRAEM;VRAEM;DIVOPUS VRAEM;CPNP NATIVIDAD;C;X;;;;;
0632;7570;CUSCO;LA CONVENCION;ECHARATE;-12.76766453,-72.57769459;VRAEM;VRAEM;DIVOPUS VRAEM;CPNP ECHARATE;A;X;X;;;;
0634;7572;CUSCO;LA CONVENCION;ECHARATE;-12.64786695,-73.04719035;VRAEM;VRAEM;DIVOPUS VRAEM;CPNP KITENI;C;X;;;;;
0633;7574;CUSCO;LA CONVENCION;ECHARATE;-12.62741959,-72.69216776;VRAEM;VRAEM;DIVOPUS VRAEM;CPNP PALMA REAL;C;X;;;;;
0640;7582;CUSCO;LA CONVENCION;VILCABAMBA;-13.096562,-72.936032;VRAEM;VRAEM;DIVOPUS VRAEM;CPNP PUCYURA;B;X;;;;;
0649;7586;JUNIN;SATIPO;PANGOA;-11.42882696,-74.488468;VRAEM;VRAEM;DIVOPUS VRAEM;CPNP SAN MARTIN DE PANGOA;A;X;X;;;;
8490;7589;CUSCO;LA CONVENCION;MEGANTONI;-11.731073,-72.942742;VRAEM;VRAEM;DIVOPUS VRAEM;CPNP CAMISEA;D;X;;;;;
0648;7594;JUNIN;SATIPO;MAZAMARI;-11.32821165,-74.52869457;VRAEM;VRAEM;DIVOPUS VRAEM;CPNP MAZAMARI;B;X;;;;;
8483;7865;JUNIN;HUANCAYO;SANTO DOMINGO DE ACOBAMBA;-11.76881948,-74.79550124;VRAEM;VRAEM;DIVOPUS VRAEM;CPNP STO DOMINGO DE ACOBAMBA;C;X;;;;;
1228;6000;CALLAO;CALLAO;CALLAO;-12.05499584,-77.12895651;;CALLAO;DIVOPUS 01;CPNP CALLAO;A;;;;;;
1242;6002;CALLAO;CALLAO;LA PUNTA;-12.06825289,-77.15787094;;CALLAO;DIVOPUS 01;CPNP LA PUNTA;B;;;;;;
1229;6004;CALLAO;CALLAO;CALLAO;-12.04388691,-77.12400569;;CALLAO;DIVOPUS 01;CPNP RAMON CASTILLA;A;;;;;;
1239;6006;CALLAO;CALLAO;CALLAO;-12.05269254,-77.09717325;;CALLAO;DIVOPUS 01;CPNP LA LEGUA;B;;;;;;
1238;6017;CALLAO;CALLAO;BELLAVISTA;-12.05898604,-77.10533005;;CALLAO;DIVOPUS 01;CPNP CIUDAD DEL PESCADOR;A;;;;;;
1236;6018;CALLAO;CALLAO;CALLAO;-12.05028512,-77.13176784;;CALLAO;DIVOPUS 01;CPNP CIUDADELA CHALACA;B;;;;;;
1237;6024;CALLAO;CALLAO;BELLAVISTA;-12.06119013,-77.12539507;;CALLAO;DIVOPUS 01;CPNP BELLAVISTA;A;;;;;;
1241;6026;CALLAO;CALLAO;LA PERLA;-12.07018294,-77.12593501;;CALLAO;DIVOPUS 01;CPNP LA PERLA;A;;;;;;
1234;6008;CALLAO;CALLAO;CALLAO;-12.01438734,-77.09650133;;CALLAO;DIVOPUS 02;CPNP JUAN INGUNZA VALDIVIA;B;;;;;;
1233;6010;CALLAO;CALLAO;CALLAO;-12.03759843,-77.09721497;;CALLAO;DIVOPUS 02;CPNP PLAYA RIMAC;B;;;;;;
1231;6012;CALLAO;CALLAO;CALLAO;-12.0241935,-77.09560829;;CALLAO;DIVOPUS 02;CPNP BOCANEGRA;B;;;;;;
1232;6014;CALLAO;CALLAO;CALLAO;-12.04418087,-77.10475952;;CALLAO;DIVOPUS 02;CPNP DULANTO;B;;;;;;
1230;6020;CALLAO;CALLAO;CALLAO;-12.02373889,-77.13429252;;CALLAO;DIVOPUS 02;CPNP SARITA COLONIA;B;;;;;;
1240;6028;CALLAO;CALLAO;CARMEN DE LA LEGUA REYNOSO;-12.03893838,-77.08717742;;CALLAO;DIVOPUS 02;CPNP CARMEN DE LA LEGUA REYNOSO;B;;;;;;
1246;6009;CALLAO;CALLAO;VENTANILLA;-11.83059167,-77.12178679;;CALLAO;DIVOPUS 03;CPNP VILLA LOS REYES;B;;;;;;
1235;6022;CALLAO;CALLAO;CALLAO;-11.94481396,-77.13398484;;CALLAO;DIVOPUS 03;CPNP MARQUEZ;B;;;;;;
1244;6030;CALLAO;CALLAO;VENTANILLA;-11.87299402,-77.12619572;;CALLAO;DIVOPUS 03;CPNP VENTANILLA;A;;;;;;
1245;6032;CALLAO;CALLAO;VENTANILLA;-11.83163009,-77.14324783;;CALLAO;DIVOPUS 03;CPNP PACHACUTEC;B;;;;;;
1243;6034;CALLAO;CALLAO;MI PERU;-11.854405,-77.123262;;CALLAO;DIVOPUS 03;CPNP MI PERU;B;;;;;;
9043;6036;CALLAO;CALLAO;CALLAO;-11.97848143,-77.12322381;;CALLAO;DIVOPUS 03;CPNP OQUENDO;B;;;;;;
0519;2400;LIMA;CAÑETE;SAN VICENTE DE CAÑETE;-13.0784391,-76.38898298;;LIMA;DIVPOL CAÑETE;CPNP SAN VICENTE;A;;;;;;
0520;2405;LIMA;CAÑETE;ASIA;-12.77907498,-76.55660734;;LIMA;DIVPOL CAÑETE;CPNP ASIA;B;;;;;;
0521;2410;LIMA;CAÑETE;CALANGO;-12.52658165,-76.54374038;;LIMA;DIVPOL CAÑETE;CPNP CALANGO;C;;;;;;
0522;2415;LIMA;CAÑETE;CERRO AZUL;-13.02483313,-76.47888866;;LIMA;DIVPOL CAÑETE;CPNP CERRO AZUL;B;;;;;;
0523;2420;LIMA;CAÑETE;CHILCA;-12.51787831,-76.73709551;;LIMA;DIVPOL CAÑETE;CPNP CHILCA;B;;;;;;
0524;2425;LIMA;CAÑETE;IMPERIAL;-13.06149065,-76.35298822;;LIMA;DIVPOL CAÑETE;CPNP IMPERIAL;A;;;;;;
0525;2430;LIMA;CAÑETE;LUNAHUANA;-12.96349427,-76.14024362;;LIMA;DIVPOL CAÑETE;CPNP LUNAHUANA;B;;;;;;
2004;2432;LIMA;YAUYOS;YAUYOS;-12.45941379,-75.91894161;;LIMA;DIVPOL CAÑETE;CPNP YAUYOS;B;;;;;;
0526;2435;LIMA;CAÑETE;MALA;-12.65745614,-76.63250477;;LIMA;DIVPOL CAÑETE;CPNP MALA;B;;;;;;
0527;2440;LIMA;CAÑETE;NUEVO IMPERIAL;-13.0760427,-76.31960072;;LIMA;DIVPOL CAÑETE;CPNP NUEVO IMPERIAL;B;;;;;;
0528;2445;LIMA;CAÑETE;NUEVO IMPERIAL;-13.01820524,-76.33930189;;LIMA;DIVPOL CAÑETE;CPNP PUEBLO NUEVO CONTA;B;;;;;;
0529;2450;LIMA;CAÑETE;PACARAN;-12.86605251,-76.05419852;;LIMA;DIVPOL CAÑETE;CPNP PACARAN;B;;;;;;
0530;2455;LIMA;CAÑETE;QUILMANA;-12.949532,-76.382488;;LIMA;DIVPOL CAÑETE;CPNP QUILMANA;C;;;;;;
0531;2460;LIMA;CAÑETE;SAN ANTONIO;-12.64191081,-76.65071329;;LIMA;DIVPOL CAÑETE;CPNP SAN ANTONIO;C;;;;;;
5060;2464;LIMA;YAUYOS;ALLAUCA;-12.707477,-75.969145;;LIMA;DIVPOL CAÑETE;CPNP CAPILLUCAS;C;;;;;;
0532;2465;LIMA;CAÑETE;SAN LUIS;-13.05075142,-76.43042103;;LIMA;DIVPOL CAÑETE;CPNP SAN LUIS;B;;;;;;
5059;2466;LIMA;YAUYOS;HUANGASCAR;-12.89952071,-75.83241637;;LIMA;DIVPOL CAÑETE;CPNP HUANGASCAR;C;;;;;;
