precio_pen,precio_usd,mantenimiento_soles,area_m2,num_dorm,num_banios,num_estac,antiguedad,num_visualizaciones,fecha_pub,distrito,nivel_socioeconomico,URL,direccion_completa,latitud,longitud
2499.0,720.0,10.0,150.0,,2.0,,20.0,22.0,2026-04-20,surquillo,C,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-amplio-e-iluminado-departamento-en-surquillo-149582679.html?n_src=Listado&n_pg=57&n_pos=2,"san diego 732 al 700, surquillo",-12.1186287,-77.0190326
2050.0,,,50.0,1.0,1.0,,3.0,90.0,2026-04-18,lince,B,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-lince-149579507.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=57&n_pos=3,"av cesar vallejo 1440, lince",-12.0877201,-77.0465869
10960.0,2900.0,1300.0,330.0,4.0,4.0,2.0,8.0,130.0,2026-04-17,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-pent-house-amoblado-de-4-dorm.-con-linda-145193144.html?n_src=Listado&n_pills=Seguridad&n_pg=57&n_pos=4,"malecon de la marina 11, miraflores",-12.1123313,-77.0504133
6200.0,415000.0,700.0,124.0,2.0,2.0,1.0,4.0,97.0,,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-alquilo-moderno-departamento-de-125-m-sup2--en-90144797.html?n_src=Listado&n_pills=Seguridad&n_pg=57&n_pos=5,"parque armendariz, miraflores",-12.1348923,-77.0239057
4000.0,1050.0,500.0,81.0,2.0,2.0,1.0,5.0,93.0,2026-04-17,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-amoblado-de-81-m-sup2--a-pasos-66070170.html?n_src=Listado&n_pills=Seguridad&n_pg=57&n_pos=6,"calle teruel, miraflores",-12.1079272,-77.0319744
3800.0,1000.0,320.0,70.0,2.0,1.0,1.0,7.0,46.0,2026-04-17,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-equipado-de-70-m-sup2--2-59513397.html?n_src=Listado&n_pills=Amoblado&n_pg=57&n_pos=7,"habich, miraflores",-12.1127151,-77.0357506
5500.0,1600.0,400.0,120.0,2.0,2.0,2.0,7.0,124.0,2026-04-17,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-amoblado-de-120-m-sup2--frente-al-59967975.html?n_src=Listado&n_pills=Amoblado&n_pg=57&n_pos=8,"malecon de la marina, miraflores",-12.1152552,-77.0484237
1900.0,553.0,400.0,39.0,1.0,1.0,1.0,3.0,82.0,2026-04-17,barranco,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-moderno-monoambiente-en-el-corazon-de-barranco-149569612.html?n_src=Listado&n_pills=Parrilla&n_pg=57&n_pos=9,"pje maynas, barranco",-12.1385087,-77.0204222
2000.0,,180.0,85.0,3.0,1.0,1.0,17.0,109.0,2026-04-16,la molina,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-impecable-dpto-en-condominio-las-lomas-de-la-molina-149560715.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=57&n_pos=10,"villa real de los infantes 255, la molina",-12.1043622,-76.9372231
2800.0,800.0,300.0,60.0,1.0,2.0,,0.0,120.0,2026-04-16,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-de-estreno-60-m-sup2--1-149470414.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=57&n_pos=11,"calle grimaldo del solar 701, miraflores",-12.1294641,-77.0258832
20900.0,5500.0,2500.0,488.0,4.0,4.0,4.0,13.0,,2026-04-16,barranco,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-hermoso-penthouse-duplex-de-4-dorm.-en-barranco-149025643.html?n_src=Listado&n_pills=Ascensor&n_pg=57&n_pos=12,"perez roca, barranco",-12.1423061,-77.0232349
7524.0,1980.0,550.0,89.0,2.0,2.0,,7.0,,2026-04-16,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-enesquina-con-vistas-a-la-av-diez-canseco-147637589.html?n_src=Listado&n_pills=Amoblado&n_pg=57&n_pos=13,"av ernesto diez canseco, miraflores",-12.1221978,-77.0260545
3000.0,890.0,,76.0,2.0,2.0,1.0,0.0,15.0,2026-04-15,la victoria,C,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-la-victoria-149544746.html?n_src=Listado&n_pills=Gimnasio&n_pg=57&n_pos=14,"av javier prado este al 1000, la victoria",-12.0897608,-77.0159203
6460.0,2000.0,464.0,153.0,3.0,2.0,2.0,7.0,110.0,2026-04-15,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-de-153-m-sup2--a-$2000-con-53685164.html?n_src=Listado&n_pills=Ascensor&n_pg=57&n_pos=15,"malecon de la marina, miraflores",-12.1152552,-77.0484237
2500.0,739.0,150.0,40.0,1.0,1.0,,51.0,35.0,2026-04-13,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-mini-depa-amoblado-en-miraflores-calle-schell-149522372.html?n_src=Listado&n_pills=Amoblado&n_pg=57&n_pos=16,"calle porta, miraflores",-12.1265382,-77.0326576
3060.0,900.0,306.0,71.0,1.0,1.0,1.0,4.0,15.0,2026-04-13,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-amoblado-de-1-dormitorio-para-ejecutivo-149519498.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=57&n_pos=17,"ernesto diez canseco 489, miraflores",-12.1218662,-77.0256611
1500.0,443.0,,70.0,1.0,1.0,,1.0,100.0,2026-04-13,la molina,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-la-molina-149518415.html?n_src=Listado&n_pg=57&n_pos=18,"colmenares mz d lt 31, la molina",-12.111678,-76.9434484
7000.0,2000.0,700.0,190.0,3.0,2.0,1.0,10.0,26.0,2026-04-11,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-miraflores-149513320.html?n_src=Listado&n_pills=Ascensor&n_pg=57&n_pos=19,"calle enrique palacios al 1000, miraflores",-12.1169185,-77.0358032
1800.0,,,100.0,3.0,2.0,1.0,7.0,114.0,2026-04-10,chorrillos,B,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-de-3-dorm.-torres-de-149501368.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=57&n_pos=20,"condominio las torres de matellino, chorrillos",-12.1695822,-77.01074489999999
1800.0,530.0,160.0,37.0,1.0,1.0,,4.0,136.0,2026-04-10,barranco,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-loft-37-m-amoblado-barranco-149498895.html?n_src=Listado&n_pills=Ascensor&n_pg=57&n_pos=21,"vargas tamayo barranco, barranco",-12.1503126,-77.0185111
2900.0,,380.0,65.0,2.0,2.0,1.0,5.0,120.0,2026-04-09,magdalena,B,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-moderno-departamento-de-65-m-sup2--en-148148923.html?n_src=Listado&n_pills=Parrilla&n_pg=57&n_pos=22,"leon de la fuente magdalena, magdalena",10.4113014,-74.4056612
2800.0,,,82.0,2.0,2.0,1.0,8.0,104.0,2026-04-09,surquillo,C,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-urb.-barrio-medico-149490814.html?n_src=Listado&n_pills=Ascensor&n_pg=57&n_pos=23,"sergio bernales 591, surquillo",-12.1166147,-77.0140516
2000.0,,,85.0,2.0,2.0,,12.0,532.0,2026-04-08,magdalena,B,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-alquiler-magdalena-149290856.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=57&n_pos=24,"jiron libertad 655, magdalena",-12.0863948,-77.08873609999999
2000.0,,250.0,70.0,2.0,1.0,,35.0,157.0,2026-04-08,surquillo,C,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-70-m-sup2--2-dorm.-149482321.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=57&n_pos=25,"merced, surquillo",-12.1155739,-77.0023063
2300.0,668.0,,63.0,3.0,2.0,1.0,0.0,53.0,2026-04-08,brena,C,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-estreno-en-brena-se-alquila-ya-149482236.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=57&n_pos=26,"jr chamaya, brena",-12.055536,-77.0547362
5010.0,1500.0,400.0,157.0,3.0,2.0,1.0,58.0,74.0,2026-04-08,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-hermoso-flat-con-vista-a-calle-y-al-mar-malecon-148213815.html?n_src=Listado&n_pills=Seguridad&n_pg=57&n_pos=27,"malecon armendariz, miraflores",-12.1357341,-77.0261572
2600.0,749.0,150.0,45.0,1.0,1.0,,35.0,34.0,2026-04-08,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-moderno-flat-amoblado-en-miraflores:-frente-a-bajada-149218327.html?n_src=Listado&n_pills=Seguridad&n_pg=57&n_pos=28,"mal 28 de julio, miraflores",-12.1261483,-77.0336387
3000.0,892.0,,88.0,3.0,2.0,1.0,71.0,189.0,2026-04-08,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-quinta-miraflores-luminoso-acogedor-148889579.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=57&n_pos=29,"ca mariano odicio, miraflores",-12.1219316,-77.0238971
5100.0,1500.0,,87.0,1.0,1.0,1.0,12.0,26.0,2026-04-08,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-vive-la-experiencia-de-despertar-frente-al-mar-en-una-149305860.html?n_src=Listado&n_pills=Seguridad&n_pg=57&n_pos=30,"mal de la marina, miraflores",-12.1152552,-77.0484237
3000.0,,340.0,68.0,2.0,2.0,1.0,4.0,26.0,2026-04-07,lince,B,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-lince-149471242.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=58&n_pos=1,"calle geranios al 300, lince",-12.0848075,-77.0355629
3535.0,1049.0,400.0,90.0,3.0,3.0,1.0,0.0,38.0,2026-04-07,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-miraflores-3-dorm.-cuarto-servicio-cochera-149471144.html?n_src=Listado&n_pills=Parrilla&n_pg=58&n_pos=2,"av la paz, miraflores",-12.1269883,-77.0269971
4440.0,1200.0,450.0,90.0,3.0,2.0,1.0,8.0,84.0,2026-04-07,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-amoblado-y-equipado-con-excelente-64441045.html?n_src=Listado&n_pills=Parrilla&n_pg=58&n_pos=3,"av 28 de julio miraflores, miraflores",-12.1282915,-77.0260415
15050.0,4300.0,1100.0,436.0,3.0,3.0,2.0,10.0,41.0,2026-04-07,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-penthouse-duplex-equipado-terraza-amplia-y-59530862.html?n_src=Listado&n_pills=Piscina&n_pg=58&n_pos=4,"malecon armendariz, miraflores",-12.1357341,-77.0261572
8170.0,2150.0,650.0,220.0,3.0,3.0,2.0,8.0,76.0,2026-04-07,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-amplio-departamento-de-220-m-sup2--en-malecon-61732718.html?n_src=Listado&n_pills=Ascensor&n_pg=58&n_pos=5,"malecon armendariz, miraflores",-12.1357341,-77.0261572
6562.0,480000.0,450.0,200.0,3.0,3.0,1.0,9.0,103.0,,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-se-vende-o-alquila-duplex-penthouse-de-200-m-sup2--a-64975562.html?n_src=Listado&n_pills=Ascensor&n_pg=58&n_pos=6,"calle piura 134, miraflores",-12.115754,-77.03006669999999
2500.0,750.0,60.0,80.0,2.0,1.0,,20.0,283.0,2026-04-06,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-2-dorm.-amoblado-147045353.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=58&n_pos=7,"av la paz miraflores, miraflores",-12.1269883,-77.0269971
2720.0,800.0,280.0,74.0,1.0,1.0,,12.0,,2026-04-06,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-ph-de-1-dormitorio-en-miraflores-145895536.html?n_src=Listado&n_pills=Seguridad&n_pg=58&n_pos=8,"valle san martin 5xx, miraflores",-16.3815294,-71.50885029999999
3600.0,,250.0,62.0,2.0,2.0,1.0,0.0,17.0,2026-04-06,lince,B,https://www.adondevivir.com/propiedades/clasificado/alclapin-en-estreno-flat-de-2-dorm.-en-javier-prado-lince-149454541.html?n_src=Listado&n_pills=Ascensor&n_pg=58&n_pos=9,"avenida javier prado este 591, lince",-12.0911683,-77.0274129
4250.0,1250.0,400.0,92.0,3.0,3.0,1.0,20.0,49.0,2026-04-01,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-amoblado-3-dorm.-en-miraflores-149433390.html?n_src=Listado&n_pills=Ascensor&n_pg=58&n_pos=10,"bajada balta 181, miraflores",-12.1237622,-77.0318994
2500.0,,500.0,60.0,,2.0,,0.0,17.0,2026-04-01,barranco,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-acogedor-departamento-en-alquiler-de-02-dorm.-en-piso-147857128.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=58&n_pos=11,"ramon ribeyro 942, barranco",-12.1322892,-77.0188091
2800.0,825.0,,61.0,3.0,2.0,1.0,0.0,73.0,2026-04-01,surquillo,C,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-estreno-en-alquiler-surquillo-limite-149428774.html?n_src=Listado&n_pills=Seguridad&n_pg=58&n_pos=12,"av andres avelino caceres, surquillo",-12.1195752,-77.0212257
1100.0,324.0,200.0,67.0,2.0,1.0,,26.0,107.0,2026-04-01,los olivos,C,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-en-fizcarrald-los-olivos-149348876.html?n_src=Listado&n_pg=58&n_pos=13,"calle: fitzcarrald 1300, los olivos",-11.9594191,-77.07589229999999
4000.0,,750.0,155.0,3.0,3.0,2.0,14.0,88.0,2026-02-21,chorrillos,B,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-de-departamento-con-vista-al-mar-chorrillos-149033708.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=58&n_pos=14,"av malecon grau, chorrillos",-12.1656939,-77.0259424
2400.0,,412.0,130.0,2.0,2.0,1.0,53.0,44.0,2026-04-01,chorrillos,B,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-frente-al-mar-edificio-las-gaviotas-149374910.html?n_src=Listado&n_pills=Seguridad&n_pg=58&n_pos=15,"av presidente billinghurst s/no, chorrillos",-12.1848841,-77.0074502
600.0,177.0,200.0,20.0,1.0,1.0,,1.0,413.0,2026-04-01,los olivos,C,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-monoambiente-en-urb-covida-los-olivos-149368877.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=58&n_pos=16,"calle fitzcarrald 1300, los olivos",-11.9594191,-77.07589229999999
1000.0,294.0,200.0,58.0,1.0,1.0,,26.0,130.0,2026-04-01,los olivos,C,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-minidepartamento-01-habitacion-urb-covida-149368761.html?n_src=Listado&n_pg=58&n_pos=17,"calle fitzcarrald 1300, los olivos",-11.9594191,-77.07589229999999
3050.0,,372.0,60.0,2.0,2.0,,0.0,,2026-04-01,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-2-dorm.-ricardo-palma-148757020.html?n_src=Listado&n_pills=Gimnasio&n_pg=58&n_pos=18,"avenida ricardo palma miraflores, miraflores",-12.1225062,-77.0208304
3000.0,895.0,,72.0,3.0,2.0,1.0,0.0,42.0,2026-04-01,la victoria,C,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-la-victoria-148833948.html?n_src=Listado&n_pills=Gimnasio&n_pg=58&n_pos=19,"av javier prado este al 1000, la victoria",-12.0897608,-77.0159203
3500.0,,150.0,120.0,3.0,2.0,1.0,10.0,,2026-04-01,lurin,D,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-amoblado-en-la-playa-arica-en-148517856.html?n_src=Listado&n_pills=Piscina&n_pg=58&n_pos=20,"jiron pejerey 2060 al 2000, lurin",-12.3022995,-76.8502592
1950.0,580.0,,67.0,2.0,2.0,,6.0,674.0,2026-04-01,magdalena,B,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-67-m-sup2--magdalena-del-mar-149425362.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=58&n_pos=21,"jiron echenique al 600, magdalena",-12.0899122,-77.0745029
1700.0,488.0,,55.0,2.0,2.0,,0.0,175.0,2026-03-31,chorrillos,B,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-estreno-en-alquiler-chorrillos-los-149422105.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=58&n_pos=22,"av los faisanes, chorrillos",-12.177615,-76.9994908
10200.0,3000.0,750.0,200.0,3.0,3.0,2.0,12.0,,2026-03-31,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-amplio-dpto-amoblado-frente-al-mar-malecon-de-la-149419355.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=58&n_pos=23,"malecon de la marina 730, miraflores",-12.1153144,-77.04817
2500.0,,210.0,50.0,1.0,1.0,,28.0,50.0,2026-03-31,magdalena,B,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-amoblado-en-magdalena-limite-con-149416174.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=58&n_pos=24,"alberto del campo 466, magdalena",-12.096853,-77.05740089999999
1500.0,434.0,110.0,86.0,3.0,2.0,,15.0,72.0,2026-03-28,los olivos,C,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-alquiler-sin-amoblar-en-los-olivos-de-86-149397736.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=58&n_pos=25,"jiron tritoma, los olivos",-11.9594191,-77.07589229999999
1100.0,314.0,,30.0,1.0,1.0,,20.0,342.0,2026-03-27,la molina,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-acogedora-habitacion-con-kitchen-y-bano-149383751.html?n_src=Listado&n_pills=Seguridad&n_pg=58&n_pos=26,"jr malaga 233, la molina",-12.105849,-76.9473837
8160.0,2400.0,,190.0,3.0,2.0,2.0,26.0,27.0,2026-03-26,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-lindo-departamento-flat-en-malecon-cisneros-n-149372579.html?n_src=Listado&n_pills=Gimnasio&n_pg=58&n_pos=27,"malecon cisneros n xxx piso 10 miraflores, miraflores",-12.1229231,-77.0400963
2500.0,,,68.0,2.0,2.0,,2.0,35.0,2026-03-26,la victoria,C,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-amoblada-balconcillo-la-147099304.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=58&n_pos=28,"jr los topacios 142 la victoria, la victoria",-12.0780403,-77.02763809999999
1350.0,,120.0,59.0,2.0,2.0,,7.0,174.0,2026-03-26,el agustino,C,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-bonito-departamento-de-59-m-sup2-149201388.html?n_src=Listado&n_pills=Parrilla&n_pg=58&n_pos=29,"av los nogales 251, el agustino",-12.0558013,-76.97845889999999
1100.0,,150.0,66.0,1.0,1.0,,3.0,89.0,2026-03-26,comas,C,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-duplex-de-66-m-sup2--en-comas-147554711.html?n_src=Listado&n_pills=Parrilla&n_pg=58&n_pos=30,"3w8p+46m comas, comas",-11.9346625,-77.0644531
1800.0,,250.0,71.0,3.0,2.0,,18.0,467.0,2026-03-26,magdalena,B,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-de-71.30-m-sup2--magdalena-del-148996452.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=59&n_pos=1,"jr junin 854, magdalena",-12.0865994,-77.0739622
4390.0,1270.0,350.0,120.0,3.0,2.0,,8.0,15.0,2026-03-24,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-en-miraflores-de-120-m-sup2-149349809.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=59&n_pos=2,"ramon zavala, miraflores",-12.1211984,-77.0390233
8375.0,2500.0,700.0,252.0,3.0,3.0,1.0,19.0,76.0,2026-03-24,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-excelente-departamento-ph-duplex-en-alquiler-vista-al-148945731.html?n_src=Listado&n_pills=Ascensor&n_pg=59&n_pos=3,"calle colon 705, miraflores",-12.1303904,-77.0318273
8500.0,539000.0,1000.0,220.0,3.0,2.0,2.0,10.0,171.0,,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-alquilo-o-vendo-departamento-con-vista-al-parque-baden-144613854.html?n_src=Listado&n_pills=Ascensor&n_pg=59&n_pos=4,"calle mariscal sucre, miraflores",-12.1113954,-77.0409149
2500.0,,450.0,70.0,,,,4.0,34.0,2026-03-19,surquillo,C,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-surquillo-149306556.html?n_src=Listado&n_pills=Piscina&n_pg=59&n_pos=5,"manet al 200, surquillo",-12.1124923,-77.0122039
3100.0,,297.0,64.0,1.0,1.0,1.0,0.0,26.0,2026-03-19,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-lindo-departamento-en-estreno-miraflores-149306212.html?n_src=Listado&n_pills=Parrilla&n_pg=59&n_pos=6,"avenida santa cruz al 1500, miraflores",-12.1224896,-77.03135019999999
2890.0,850.0,270.0,74.0,1.0,1.0,1.0,15.0,,2026-03-19,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-lindo-departamento-en-estreno-miraflores-149306046.html?n_src=Listado&n_pills=Piscina&n_pg=59&n_pos=7,"calle san martin al 500, miraflores",-12.1224896,-77.03135019999999
1600.0,514.0,,123.0,3.0,2.0,1.0,7.0,87.0,2026-03-19,comas,C,https://www.adondevivir.com/propiedades/clasificado/alclapin-amplio-departamento-amoblado-en-condominio-los-nogales-149302683.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=59&n_pos=8,"condominio los nogales (alborada club residencial), comas",-11.9335857,-77.06076399999999
3800.0,1100.0,713.0,97.0,2.0,2.0,1.0,12.0,41.0,2026-03-18,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-miraflores-149296949.html?n_src=Listado&n_pills=Ascensor&n_pg=59&n_pos=9,"comandante odonovan al 100, miraflores",-12.1224896,-77.03135019999999
4400.0,1257.0,,115.0,2.0,2.0,,4.0,143.0,2026-03-18,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-amoblado-en-alquiler-miraflores-149291132.html?n_src=Listado&n_pills=Ascensor&n_pg=59&n_pos=10,"c independencia 1274, miraflores",-12.1063689,-77.03274309999999
