mantenimiento_soles,area_m2,num_dorm,num_banios,num_estac,antiguedad,total_servicios_prox,total_transporte_aprox,zona_apeim_cod,categoria_crimenes_cod,precio_pen
150.0,54.0,2.0,1.0,0.0,20.0,18,0,6,2,1800.0
50.0,45.0,2.0,1.0,0.0,10.0,11,0,7,1,1200.0
290.0,73.0,2.0,2.0,0.0,7.0,9,0,8,4,2350.0
150.0,60.0,3.0,2.0,0.0,1.0,10,2,2,4,1400.0
250.0,48.0,1.0,1.0,0.0,0.0,13,0,6,2,2000.0
350.0,95.0,2.0,1.0,1.0,10.0,10,0,7,1,2800.0
150.0,44.0,1.0,1.0,0.0,1.0,12,0,6,2,1850.0
250.0,52.0,1.0,1.0,1.0,18.0,4,0,7,1,2625.0
280.0,160.0,2.0,2.0,1.0,0.0,10,0,7,2,2580.0
150.0,59.0,2.0,2.0,0.0,10.0,9,0,4,2,1700.0
250.0,68.0,2.0,2.0,1.0,6.0,8,0,6,3,2800.0
,72.0,2.0,1.0,1.0,15.0,10,0,7,1,2800.0
120.0,65.0,3.0,2.0,0.0,0.0,19,0,1,4,1100.0
40.0,80.0,2.0,1.0,0.0,15.0,17,0,5,3,850.0
,61.0,3.0,2.0,0.0,0.0,13,0,5,3,1700.0
80.0,100.0,3.0,2.0,0.0,25.0,8,0,7,1,2000.0
,105.0,3.0,2.0,1.0,2.0,7,0,7,1,3500.0
,56.0,2.0,2.0,0.0,0.0,13,0,6,3,2150.0
140.0,47.0,1.0,1.0,1.0,1.0,3,0,6,2,8947.0
250.0,60.0,2.0,2.0,0.0,0.0,14,0,6,2,2800.0
,80.0,2.0,1.0,0.0,0.0,11,0,2,3,1300.0
,55.0,1.0,1.0,1.0,15.0,6,0,7,1,2242.0
,100.0,3.0,2.0,0.0,8.0,18,0,5,3,1850.0
320.0,100.0,3.0,3.0,0.0,1.0,19,0,6,2,3000.0
,47.0,1.0,1.0,0.0,0.0,3,0,7,1,3200.0
1.0,112.0,3.0,2.0,1.0,10.0,5,0,7,1,2800.0
,55.0,3.0,1.0,0.0,2.0,9,0,1,2,850.0
240.0,71.0,3.0,2.0,1.0,1.0,8,1,8,2,2250.0
,80.0,3.0,1.0,0.0,28.0,21,0,6,2,2200.0
430.0,68.0,2.0,2.0,1.0,3.0,4,1,7,1,3950.0
,90.0,4.0,3.0,0.0,5.0,5,0,1,2,1000.0
600.0,156.0,3.0,2.0,2.0,38.0,12,0,7,2,4200.0
170.0,50.0,1.0,2.0,0.0,8.0,8,1,8,3,2346.0
130.0,70.0,2.0,1.0,0.0,0.0,4,0,8,1,1700.0
900.0,215.0,3.0,3.0,2.0,25.0,7,0,7,1,6900.0
240.0,62.0,2.0,2.0,0.0,0.0,10,0,6,2,2600.0
110.0,51.0,2.0,2.0,0.0,0.0,0,0,4,1,1200.0
130.0,45.0,1.0,1.0,0.0,12.0,11,1,8,3,2000.0
,55.0,1.0,1.0,0.0,12.0,6,0,7,1,1673.0
70.0,79.0,2.0,2.0,0.0,10.0,12,0,7,1,2500.0
250.0,60.0,2.0,2.0,1.0,1.0,14,1,8,2,2400.0
,25.0,1.0,1.0,0.0,10.0,13,0,6,3,900.0
300.0,98.0,3.0,3.0,1.0,9.0,23,0,6,2,5000.0
130.0,65.0,2.0,2.0,0.0,8.0,0,0,6,4,2300.0
200.0,70.0,2.0,2.0,0.0,10.0,14,1,8,3,2710.0
350.0,115.0,3.0,2.0,1.0,16.0,1,0,7,1,3800.0
250.0,45.0,1.0,2.0,1.0,0.0,4,1,7,1,3500.0
145.0,40.0,1.0,1.0,0.0,4.0,18,1,4,3,1900.0
1.0,55.0,2.0,2.0,1.0,0.0,3,0,7,1,4080.0
250.0,76.0,3.0,2.0,0.0,0.0,12,1,8,2,3490.0
,20.0,1.0,1.0,0.0,5.0,8,0,7,1,1650.0
1.0,40.0,1.0,1.0,0.0,15.0,35,0,2,4,700.0
320.0,80.0,2.0,2.0,1.0,8.0,7,0,8,2,2700.0
300.0,80.0,3.0,3.0,1.0,5.0,9,0,8,2,2600.0
150.0,56.0,1.0,1.0,1.0,0.0,9,0,7,1,2600.0
170.0,44.0,2.0,1.0,0.0,2.0,11,0,8,2,2500.0
250.0,50.0,1.0,1.0,0.0,0.0,4,1,7,1,2899.0
350.0,100.0,2.0,1.0,0.0,10.0,13,0,7,1,3000.0
200.0,65.0,3.0,2.0,0.0,5.0,20,1,8,4,2200.0
50.0,95.0,3.0,2.0,0.0,30.0,17,0,6,3,2800.0
200.0,128.0,3.0,3.0,1.0,0.0,0,0,5,1,2800.0
374.0,60.0,2.0,2.0,1.0,2.0,7,1,7,1,3395.0
40.0,84.0,3.0,2.0,0.0,5.0,7,0,2,3,1600.0
,52.0,1.0,1.0,0.0,0.0,9,0,7,1,1700.0
130.0,40.0,1.0,1.0,0.0,2.0,16,0,4,2,1850.0
208.0,70.0,2.0,1.0,0.0,20.0,28,0,6,2,2600.0
450.0,83.0,2.0,2.0,1.0,4.0,7,0,7,1,4000.0
185.0,35.0,2.0,1.0,0.0,0.0,7,0,6,3,1600.0
85.0,95.0,3.0,1.0,0.0,20.0,10,0,6,3,2549.0
400.0,135.0,3.0,3.0,1.0,1.0,1,0,10,1,9250.0
250.0,142.0,3.0,2.0,1.0,18.0,5,0,7,2,4100.0
270.0,50.0,1.0,1.0,1.0,8.0,9,0,8,3,2300.0
,50.0,2.0,1.0,0.0,7.0,8,0,2,3,1190.0
780.0,220.0,3.0,2.0,2.0,15.0,5,0,7,2,8850.0
,65.0,2.0,1.0,0.0,10.0,15,0,6,3,1800.0
330.0,62.0,2.0,2.0,1.0,0.0,4,1,7,1,3700.0
380.0,60.0,2.0,2.0,1.0,0.0,4,1,7,1,3707.0
180.0,70.0,3.0,2.0,0.0,10.0,10,0,8,3,1600.0
150.0,45.0,1.0,1.0,1.0,0.0,13,0,6,3,2000.0
200.0,74.0,3.0,2.0,0.0,6.0,14,0,7,2,1790.0
,65.0,2.0,1.0,0.0,3.0,15,0,5,3,1100.0
270.0,45.0,1.0,1.0,1.0,16.0,5,0,7,1,2250.0
1200.0,263.0,3.0,3.0,3.0,10.0,0,0,7,1,8500.0
200.0,50.0,1.0,1.0,1.0,5.0,8,0,7,1,2500.0
1050.0,255.0,3.0,2.0,2.0,1.0,0,0,7,1,9044.0
,136.0,3.0,2.0,0.0,15.0,4,0,7,1,2600.0
,70.0,2.0,1.0,0.0,0.0,1,0,1,4,1400.0
50.0,55.0,1.0,1.0,0.0,8.0,5,0,7,2,1400.0
300.0,54.0,1.0,1.0,0.0,1.0,5,0,8,2,2670.0
,100.0,3.0,2.0,1.0,0.0,19,3,4,4,1590.0
750.0,150.0,3.0,2.0,2.0,10.0,2,0,7,2,5610.0
50.0,160.0,3.0,2.0,0.0,0.0,10,0,10,2,1500.0
250.0,77.0,2.0,2.0,0.0,7.0,17,0,7,2,2500.0
,192.0,5.0,3.0,0.0,51.0,20,0,6,3,3800.0
,80.0,2.0,1.0,0.0,0.0,10,0,7,1,2500.0
,60.0,2.0,1.0,1.0,3.0,2,0,8,2,1350.0
,88.0,3.0,2.0,0.0,20.0,13,0,7,3,2000.0
250.0,95.0,3.0,2.0,0.0,4.0,14,0,6,2,2400.0
350.0,80.0,3.0,2.0,1.0,10.0,7,0,8,2,3500.0
,100.0,2.0,1.0,0.0,5.0,27,0,1,2,850.0
,33.0,1.0,1.0,0.0,10.0,11,0,2,3,850.0
,97.0,2.0,2.0,0.0,15.0,9,0,8,4,2400.0
240.0,80.0,3.0,2.0,1.0,8.0,18,0,6,3,2590.0
,137.0,2.0,2.0,0.0,25.0,14,0,6,1,6210.0
,30.0,1.0,1.0,0.0,10.0,23,0,6,2,1200.0
250000.0,76.0,3.0,2.0,0.0,13.0,8,0,6,3,2000.0
150.0,115.0,3.0,2.0,1.0,20.0,10,0,7,1,3500.0
300.0,87.0,3.0,3.0,0.0,8.0,19,0,6,2,3500.0
300.0,200.0,3.0,2.0,1.0,11.0,5,0,7,1,5180.0
360.0,101.0,3.0,3.0,0.0,15.0,9,0,8,4,2900.0
150.0,80.0,2.0,2.0,0.0,1.0,0,0,10,1,2350.0
,80.0,2.0,2.0,1.0,0.0,7,0,7,1,3000.0
400.0,103.0,3.0,3.0,2.0,12.0,7,0,7,1,4037.0
500.0,100.0,2.0,2.0,1.0,0.0,23,0,6,3,4116.0
280.0,45.0,1.0,1.0,1.0,4.0,8,0,8,2,2500.0
1.0,100.0,3.0,2.0,1.0,0.0,9,0,7,1,3650.0
300.0,45.0,1.0,1.0,0.0,0.0,9,0,7,2,2900.0
400.0,100.0,2.0,2.0,1.0,10.0,8,0,7,1,3910.0
500.0,145.0,2.0,3.0,1.0,10.0,14,0,8,2,5250.0
180.0,43.0,1.0,2.0,1.0,9.0,13,0,8,4,1900.0
250.0,114.0,4.0,3.0,1.0,18.0,9,0,7,1,3500.0
,120.0,2.0,1.0,0.0,30.0,6,0,5,1,1800.0
900.0,186.0,3.0,2.0,2.0,15.0,14,1,7,3,7700.0
1200.0,440.0,4.0,3.0,2.0,14.0,12,0,7,3,8675.0
280.0,90.0,3.0,3.0,0.0,12.0,11,0,6,3,3300.0
140.0,60.0,1.0,1.0,1.0,14.0,21,0,4,3,1900.0
,82.0,2.0,2.0,1.0,8.0,10,0,8,4,2800.0
170.0,59.0,2.0,2.0,0.0,8.0,26,0,6,2,2250.0
190.0,57.0,2.0,2.0,0.0,0.0,9,0,8,2,1500.0
400.0,60.0,2.0,2.0,0.0,7.0,4,1,7,1,4085.0
350.0,56.0,2.0,2.0,1.0,0.0,13,0,6,2,2800.0
420.0,40.0,1.0,1.0,1.0,2.0,10,0,8,3,2177.0
720.0,265.0,3.0,3.0,3.0,6.0,5,0,7,1,8694.0
,70.0,3.0,2.0,1.0,13.0,21,0,6,3,2000.0
280.0,110.0,3.0,2.0,1.0,6.0,3,0,6,2,4875.0
,62.0,2.0,1.0,0.0,0.0,10,0,8,2,1400.0
300.0,100.0,3.0,2.0,1.0,15.0,6,0,7,1,2900.0
160.0,40.0,1.0,1.0,1.0,0.0,7,0,8,1,2100.0
,160.0,5.0,2.0,0.0,10.0,28,0,8,4,1980.0
,55.0,2.0,2.0,1.0,0.0,3,0,7,1,4080.0
350.0,118.0,4.0,3.0,0.0,1.0,0,0,10,1,4065.0
,150.0,2.0,2.0,1.0,5.0,14,0,7,4,4000.0
50.0,80.0,2.0,1.0,1.0,13.0,12,0,7,2,2600.0
270.0,42.0,1.0,1.0,0.0,10.0,12,0,8,3,2625.0
335.0,85.0,2.0,2.0,1.0,9.0,7,0,6,1,3000.0
350.0,45.0,1.0,1.0,1.0,8.0,10,0,8,3,2650.0
,119.0,3.0,2.0,2.0,9.0,0,0,10,1,4375.0
400.0,140.0,3.0,3.0,2.0,25.0,0,0,10,1,8390.0
650.0,154.0,3.0,2.0,2.0,11.0,5,0,7,1,5075.0
,70.0,2.0,1.0,0.0,2.0,3,0,3,2,1500.0
1100.0,250.0,4.0,3.0,2.0,11.0,8,0,8,3,8425.0
170.0,45.0,1.0,1.0,0.0,7.0,17,0,6,3,1700.0
170.0,65.0,2.0,2.0,0.0,5.0,17,0,6,3,2500.0
300.0,230.0,3.0,2.0,2.0,15.0,8,0,7,1,7100.0
,60.0,2.0,1.0,0.0,10.0,21,0,6,3,1700.0
,16.0,1.0,1.0,0.0,0.0,10,0,7,1,1400.0
50.0,78.0,2.0,1.0,0.0,35.0,13,0,6,2,1700.0
,28.0,1.0,1.0,0.0,30.0,14,0,6,2,1150.0
650.0,175.0,3.0,2.0,2.0,10.0,6,0,7,1,6480.0
,120.0,3.0,2.0,0.0,5.0,3,0,1,2,1000.0
,35.0,1.0,1.0,0.0,10.0,9,0,6,1,1130.0
290.0,40.0,1.0,1.0,0.0,10.0,15,1,8,3,2400.0
490.0,90.0,1.0,1.0,0.0,31.0,5,0,7,1,4830.0
250.0,57.0,2.0,2.0,0.0,0.0,7,0,7,1,2500.0
,60.0,2.0,2.0,1.0,6.0,11,0,8,4,2600.0
280.0,80.0,1.0,1.0,2.0,4.0,0,0,7,1,3450.0
200.0,46.0,1.0,1.0,1.0,2.0,10,0,6,2,2350.0
119.0,60.0,3.0,1.0,1.0,5.0,11,0,1,4,1099.0
,40.0,1.0,1.0,0.0,4.0,10,0,8,2,2380.0
200.0,50.0,2.0,1.0,0.0,5.0,11,0,8,4,2200.0
358.0,115.0,3.0,2.0,1.0,15.0,7,0,7,1,4250.0
800.0,200.0,3.0,3.0,2.0,10.0,9,0,7,2,8375.0
430.0,105.0,3.0,3.0,1.0,6.0,13,0,8,2,3300.0
500.0,160.0,3.0,2.0,1.0,20.0,4,0,7,1,4700.0
,80.0,2.0,2.0,1.0,4.0,6,0,8,3,3500.0
320.0,75.0,2.0,2.0,1.0,3.0,2,0,6,2,3000.0
20.0,90.0,3.0,2.0,0.0,40.0,22,0,6,3,2200.0
580.0,180.0,3.0,3.0,2.0,40.0,5,0,7,1,5025.0
250.0,87.0,3.0,2.0,2.0,11.0,15,0,6,2,2700.0
650.0,152.0,3.0,4.0,3.0,6.0,7,0,7,1,7400.0
250.0,75.0,3.0,2.0,1.0,13.0,22,0,6,2,2400.0
120.0,43.0,1.0,1.0,0.0,8.0,8,0,6,3,1600.0
,36.0,1.0,1.0,0.0,15.0,14,0,7,3,1200.0
,120.0,2.0,2.0,2.0,14.0,13,1,8,3,8625.0
150.0,55.0,1.0,1.0,0.0,1.0,18,3,4,4,2000.0
280.0,45.0,1.0,1.0,0.0,1.0,0,0,7,1,2600.0
160.0,41.0,1.0,1.0,0.0,2.0,22,0,6,2,1900.0
240.0,81.0,2.0,3.0,0.0,8.0,11,0,6,3,2800.0
250.0,45.0,1.0,1.0,1.0,3.0,2,0,6,2,2300.0
750.0,173.0,2.0,2.0,2.0,8.0,0,0,7,1,8250.0
280.0,50.0,1.0,1.0,1.0,0.0,8,0,8,2,2800.0
250.0,70.0,3.0,2.0,0.0,0.0,13,0,6,3,2850.0
840.0,200.0,3.0,3.0,2.0,6.0,0,0,7,1,6732.0
150.0,125.0,4.0,1.0,0.0,26.0,15,0,2,3,1500.0
200.0,52.0,1.0,1.0,1.0,9.0,13,0,6,3,2600.0
,75.0,2.0,2.0,0.0,8.0,22,1,2,4,1200.0
240.0,45.0,1.0,1.0,0.0,3.0,4,1,7,1,2650.0
200.0,75.0,3.0,2.0,0.0,8.0,22,0,6,2,2200.0
180.0,65.0,2.0,3.0,0.0,1.0,3,0,6,2,3200.0
350.0,60.0,2.0,2.0,1.0,6.0,9,0,8,2,2000.0
140.0,120.0,3.0,2.0,0.0,61.0,12,0,6,1,3300.0
,130.0,3.0,3.0,1.0,0.0,0,0,10,1,6700.0
,70.0,2.0,1.0,0.0,15.0,22,1,8,2,1500.0
136.0,40.0,1.0,1.0,0.0,10.0,6,0,4,3,1200.0
250.0,70.0,2.0,1.0,0.0,2.0,18,0,4,3,2500.0
