pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL,fecha_publicacion,fecha_publicacion_exacta,visualizaciones,inmobiliaria,antiguedad_inmueble
118,"S/ 537,200 · USD 158,000",S/ 350 Mantenimiento,JIRON CERRO PRIETO 460,"San Ignacio De Monterrico, Santiago de Surco",108 m² tot.,2 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-dpto-en-4to-piso-con-ascensor-urb.-san-148676594.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=118&n_pos=1,Publicado hace 104 días,2026-01-18,82 visualizaciones,Patricia Trelles D.,6 años
118,"S/ 1,470,000 · USD 420,000",S/ 500 Mantenimiento,Dirección no informada,"El Sol De La Molina Et.3, La Molina",432 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-bajo-de-precio!-vendo-moderna-casa-en-condominio-en-la-144787713.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=118&n_pos=2,Publicado hace más de 1 año,,126 visualizaciones,Karem Ivette Paseta Paredes [Persona Natural],17 años
118,"S/ 923,400 · USD 270,000",S/ 300 Mantenimiento,Av. San Borja Sur 200,"San Borja Sur, San Borja",116 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-en-venta-en-la-mejor-zona-de-san-borja-149271616.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=118&n_pos=3,Publicado hace 47 días,2026-03-16,27 visualizaciones,Mirella López,1 años
118,"S/ 949,200 · USD 280,000",S/ 150 Mantenimiento,Residencial San Felipe,"Residencial San Felipe, Jesús María",274 m² tot.,5 dorm.,3 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-duplex-5-dorm.-274-m-sup2-149266453.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=118&n_pos=4,Publicado hace 49 días,2026-03-14,367 visualizaciones,CECILIA URBINA SWAYNE,50 años
118,"S/ 3,350,000 · USD 1,000,000",,Calle Tumi Urbanización San Juan Bautista,"San Juan Bautista De Villa, Chorrillos",1689 m² tot.,,,,https://www.adondevivir.com/propiedades/clasificado/vecltein--se-vende-terreno-de-1-689-m-sup2--en-calle-tumi-148942981.html?n_src=Listado&n_pg=118&n_pos=5,Publicado hace 79 días,2026-02-12,16 visualizaciones,CENTURY 21 PRIME,A estrenar
118,"S/ 384,200 · USD 113,000",,Av. Alameda Sur,"Los Cedros De Villa Etapa Iii, Chorrillos",99 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin--vive-en-los-cedros-de-villa!-departamento-en-av-148812832.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=118&n_pos=6,Publicado hace 92 días,2026-01-30,95 visualizaciones,CENTURY 21 PRIME,A estrenar
118,"S/ 2,345,000 · USD 700,000",,Calle Barlovento,"El Sol De La Molina Et.3, La Molina",1060 m² tot.,4 dorm.,4 baños,,https://www.adondevivir.com/propiedades/clasificado/veclcain-oportunidad-unica:-terreno-de-1-000-m-sup2--con-casa-148610606.html?n_src=Listado&n_pills=Parrilla&n_pg=118&n_pos=7,Publicado hace 113 días,2026-01-09,26 visualizaciones,HIDALGO MORENO FRESIA CECILIA,31 años
118,"S/ 2,740,000 · USD 740,000",S/ 1 Mantenimiento,Cascadas del Sol 245,"El Sol De La Molina Et.3, La Molina",1000 m² tot.,5 dorm.,3 baños,5 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-vendo-amplia-casa-en-sol-de-la-molina-de-5-dorm.-66923567.html?n_src=Listado&n_pills=Piscina&n_pg=118&n_pos=8,Publicado hace más de 1 año,,25 visualizaciones,ANA BAY,22 años
118,"S/ 1,550,300 · USD 419,000",S/ 490 Mantenimiento,CALLE,"San Borja Norte, San Borja",231 m² tot.,4 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-impecable-acogedor-en-condominio-cerrado-cerca-al-145060570.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=118&n_pos=9,Publicado hace más de 1 año,,42 visualizaciones,ARREDONDO BELLIDO GONZALO CARLOS [Agente],5 años
118,"S/ 1,690,000 · USD 498,000",,Ancon,"El Sol De La Molina Et.3, La Molina",650 m² tot.,5 dorm.,4 baños,4 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-ab-1572-se-vende-excelente-casa-en-esquina-en-el-148402006.html?n_src=Listado&n_pills=Piscina&n_pg=118&n_pos=10,Publicado hace 144 días,2025-12-09,31 visualizaciones,A.B. BIENES RAICES,35 años
118,"S/ 1,802,000 · USD 530,000",,Av. la Molina,"El Sol De La Molina Et.1, La Molina",500 m² tot.,5 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclcain-casa-independiente-500-m-sup2--5-dorms-amplio-148933079.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=118&n_pos=11,Publicado hace 80 días,2026-02-11,47 visualizaciones,MOLICASAS,18 años
118,"S/ 2,335,200 · USD 695,000",,CALLE HAWAI 485,"El Sol De La Molina Et.1, La Molina",1080 m² tot.,3 dorm.,5 baños,,https://www.adondevivir.com/propiedades/clasificado/veclcain-venta-de-casa-con-piscina-en-la-molina-1080-m-sup2-149096217.html?n_src=Listado&n_pills=Piscina&n_pg=118&n_pos=12,Publicado hace 65 días,2026-02-26,22 visualizaciones,MERCADO RIOS MARIA ELENA [Agente],19 años
118,"S/ 2,305,000 · USD 685,000",,AV YURUMAYO MZ F LOTE 3,"Los Huertos De Naranjal, San Martín de Porres",1250 m² tot.,,,,https://www.adondevivir.com/propiedades/clasificado/vecltein-ab-1561-atencion-inversionistas-excelente-148357679.html?n_src=Listado&n_pills=Piscina&n_pg=118&n_pos=13,Publicado hace 150 días,2025-12-03,22 visualizaciones,A.B. BIENES RAICES,25 años
118,"S/ 720,250 · USD 215,000",S/ 308 Mantenimiento,AV. SAN BORJA SUR 541,"San Borja Sur, San Borja",120 m² tot.,3 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-1er.-piso-cerca-estacion-san-borja-sur-alt.-cuadra-145439621.html?n_src=Listado&n_pills=Seguridad&n_pg=118&n_pos=14,Publicado hace más de 1 año,,118 visualizaciones,INMOBILIARIA MARSOF,12 años
118,"S/ 1,610,000 · USD 460,000",,Jr. Tuman al 200,"Centro Comercial Monterrico, Santiago de Surco",462 m² tot.,10 dorm.,4 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-de-duplex-con-alto-potencial-de-inversion-en-147765474.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=118&n_pos=15,Publicado hace 213 días,2025-10-01,24 visualizaciones,CITIFY,15 años
118,"S/ 4,760,000 · USD 1,400,000",,Sandy,"Rinconada Del Lago Etapa Ii, La Molina",2000 m² tot.,4 dorm.,4 baños,,https://www.adondevivir.com/propiedades/clasificado/veclcain-esplendida-casa-en-venta-en-la-exclusiva-urbanizacion-149021284.html?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=118&n_pos=16,Publicado hace 72 días,2026-02-19,,FERNANDO BERTETTI C. [Agente] - PERÚ SOTHEBY´S INTERNATIONAL REALTY,A estrenar
118,"S/ 2,553,000 · USD 740,000",,Jiron 27 al 200,"Mariscal Ramon Castilla, San Borja",450 m² tot.,5 dorm.,4 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-san-borja-norte-venta-de-casa-en-esquina-450-m-sup2-147995836.html?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=118&n_pos=17,Publicado hace 190 días,2025-10-24,,GIL ASTETE ROBERTO ARTURO [Agente],40 años
118,"S/ 2,960,000 · USD 800,000","S/ 1,150 Mantenimiento",Al. Monte Umbroso,"Valle Hermoso Oeste, Santiago de Surco",540 m² tot.,3 dorm.,3 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-hermoso-dpto-en-chacarilla-del-estanque-surco-145298234.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=118&n_pos=18,Publicado hace más de 1 año,,19 visualizaciones,GRUPO HOUSELL INMOBILIARIA,22 años
118,"S/ 1,058,270 · USD 315,430",S/ 650 Mantenimiento,Calle 20 172,"Mariscal Ramon Castilla, San Borja",130 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-hermoso-depa-frente-al-pentagonito-segundo-piso-64597316.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=118&n_pos=19,Publicado hace más de 1 año,,157 visualizaciones,ABAD PARRAGA ANA BEATRIZ,A estrenar
118,"S/ 1,934,600 · USD 569,000",,SOL DE LA MOLINA,"El Sol De La Molina Et.3, La Molina",1600 m² tot.,4 dorm.,3 baños,4 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-casa-de-1-planta-at.-1600-m-sup2--4-dorms-amplio-148003915.html?n_src=Listado&n_pills=Seguridad&n_pg=118&n_pos=20,Publicado hace 188 días,2025-10-26,116 visualizaciones,MOLICASAS,40 años
118,"S/ 2,040,000 · USD 600,000",,Calle Berta Morisot 253,"San Borja Norte, San Borja",300 m² tot.,4 dorm.,4 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-casa-300-m-sup2--paralela-a-la-av-aviacion-alt.-av-147621232.html?n_src=Listado&n_pills=Piscina&n_pg=118&n_pos=21,Publicado hace 227 días,2025-09-17,87 visualizaciones,paolo riccioni,50 años
118,"S/ 1,924,000 · USD 520,000",S/ 500 Mantenimiento,Av. Circunvalación del golf los incas 162,"Club Golf Los Incas, Santiago de Surco",210 m² tot.,,4 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-exclusividad-estilo-y-vista-al-golf-los-incas-en-un-146269144.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=118&n_pos=22,Publicado hace más de 1 año,,51 visualizaciones,Dharma Inmobiliaria,5 años
118,"S/ 1,400,000 · USD 410,000",S/ 650 Mantenimiento,Jiron Conde de la Vega del Ren 251,"Valle Hermoso Oeste, Santiago de Surco",161 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-duplex-de-estreno-161-m-sup2--3-dorm-conde-de-la-148471818.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=118&n_pos=23,Publicado hace 137 días,2025-12-16,33 visualizaciones,Jenny Miranda,A estrenar
118,"S/ 1,050,000 · USD 285,000",S/ 670 Mantenimiento,Jiron Batallon Tarma 684,"Valle Hermoso Oeste, Santiago de Surco",117 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-flat-de-estreno-117-m-sup2--3dorm-chacarilla-surco-146565806.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=118&n_pos=24,Publicado hace 339 días,2025-05-28,65 visualizaciones,Jenny Miranda,A estrenar
118,"S/ 1,523,000 · USD 440,000",S/ 500 Mantenimiento,"Rapallo, La Molina","El Sol De La Molina Et.2, La Molina",300 m² tot.,4 dorm.,4 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-casa-en-condominio-sol-de-la-molina-4-dorm-jardin-147985982.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=118&n_pos=25,Publicado hace 191 días,2025-10-23,64 visualizaciones,Paola De Souza Ferreira [Persona Natural],20 años
118,"S/ 1,842,555 · USD 550,000",,"Av. Augusto Salazar Body 485, San Juan de Miraflores.","Maria Auxiliadora, San Juan de Miraflores",666 m² tot.,8 dorm.,7 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-en-venta-casa-edificio-4-pisos-aires-para-usos-148211193.html?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=118&n_pos=26,Publicado hace 166 días,2025-11-17,20 visualizaciones,Espazio Studio inmobiliario,27 años
118,"S/ 690,000 · USD 204,900",S/ 450 Mantenimiento,Nestor Batanero 120,"Santa Teresa De Las Gardenias, Santiago de Surco",131 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-lindo-departamento-frente-a-parque-santa-teresa-143759327.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=118&n_pos=27,Publicado hace más de 1 año,,130 visualizaciones,"CLAUDETT HEREDIA, FRANCISCO MARTIN",16 años
118,"S/ 1,044,000 · USD 300,000",,Calle ORION 170 -,"Santa Rosa Alta, Punta Negra",400 m² tot.,5 dorm.,6 baños,4 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-ideal-para-grupos-familiares-o-como-inversion-para-146440613.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=118&n_pos=28,Publicado hace 353 días,2025-05-14,17 visualizaciones,Patricia Siles,11 años
118,"S/ 754,000 · USD 218,700",S/ 600 Mantenimiento,CONDOMINIO MALLORCA,"Asia, Cañete",150 m² tot.,5 dorm.,4 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcpin-casa-con-piscina-amoblada-en-condominio-mallorca-146507319.html?n_src=Listado&n_pills=Piscina&n_pg=118&n_pos=29,Publicado hace 346 días,2025-05-21,19 visualizaciones,AC GESTION INMOBILIARIA E.I.R.L,10 años
118,"S/ 531,000 · USD 154,500",S/ 650 Mantenimiento,Condominio Asia del Mar,"Asia, Cañete",120 m² tot.,4 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-casa-de-3-niveles-full-amoblada-146944008.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=118&n_pos=30,Publicado hace 298 días,2025-07-08,,AC GESTION INMOBILIARIA E.I.R.L,17 años
119,"S/ 510,000 · USD 145,000",,AV. JOSE SANCHEZ CHOCANO 300,"Hualmay, Huaura",2283 m² tot.,,,,https://www.adondevivir.com/propiedades/clasificado/vecltein-vendo-terreno-hualmay-de-2-283-m-sup2--con-frente-en-143683936.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=119&n_pos=1,Publicado hace más de 1 año,,,MIGUEL MENDIZABAL,A estrenar
119,"S/ 813,100 · USD 235,000",S/ 700 Mantenimiento,playa sarapampa,"Asia, Cañete",175 m² tot.,5 dorm.,5 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcpin-venta-de-moderna-y-nueva-casa-de-playa-con-piscina-149406300.html?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=119&n_pos=2,Publicado hace 33 días,2026-03-30,,REMAX DELUXE,5 años
119,"S/ 18,176,000 · USD 5,120,000",,Alt. Km. 61 Panamericana Sur,"Chilca, Cañete",16 m² tot.,,,,https://www.adondevivir.com/propiedades/clasificado/vecltein-venta-terreno-industrial-i4-en-chilca-16-ha-142624002.html?n_src=Listado&n_pills=Seguridad&n_pg=119&n_pos=3,Publicado hace más de 1 año,,16 visualizaciones,CONTEMPORA PERU,A estrenar
119,"S/ 157,500 · USD 45,000",,Playa Misterio,"Asia, Cañete",353 m² tot.,,,,https://www.adondevivir.com/propiedades/clasificado/vecltein-terreno-en-venta-en-playa-misterio-asia-vista-al-149348153.html?n_src=Listado&n_pills=Piscina&n_pg=119&n_pos=4,Publicado hace 39 días,2026-03-24,32 visualizaciones,RESURGE CAPITAL RENT,A estrenar
119,"S/ 1,776,000 · USD 480,000","S/ 1,400 Mantenimiento",LOMAS DEL MAR KM 121.5,"Asia, Cañete",300 m² tot.,5 dorm.,5 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcpin-vendo-casa-de-playa-primera-fila-lomas-del-mar-km.120-148168590.html?n_src=Listado&n_pills=Piscina&n_pg=119&n_pos=5,Publicado hace 171 días,2025-11-12,,CENTURY21 PRINCIPAL,10 años
119,"S/ 770,500 · USD 230,000",S/ 290 Mantenimiento,"Condominio Puerta del Sol, Asia","Asia, Cañete",396 m² tot.,5 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcdin-casa-de-campo-de-396-m-sup2--en-venta-condominio-147906624.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=119&n_pos=6,Publicado hace 199 días,2025-10-15,42 visualizaciones,L & Z SERVICIOS INTEGRALES S.A.C.,2 años
119,"S/ 144,910 · USD 43,000",S/ 150 Mantenimiento,SECTOR 07/ALTO BUJAMA-II ETAPA Mz.Y Lt.28,"Mala, Cañete",143 m² tot.,,,,https://www.adondevivir.com/propiedades/clasificado/vecltein-venta-de-terreno-en-condominio-consolidado-con-149537981.html?n_src=Listado&n_pills=Gimnasio&n_pg=119&n_pos=7,Publicado hace 18 días,2026-04-14,,REMAX GROW,
119,"S/ 787,250 · USD 235,000",,Condominio Las Praderas de San Andres,"Mala, Cañete",2946 m² tot.,,,,https://www.adondevivir.com/propiedades/clasificado/vecltein-vendo-terreno-en-exclusivo-condominio-las-praderas-de-149310392.html?n_src=Listado&n_pg=119&n_pos=8,Publicado hace 44 días,2026-03-19,,CENTURY 21 Ambassador,A estrenar
119,"S/ 10,000,000 · USD 2,900,000",,Playa Yaya,"Chilca, Cañete",97910 m² tot.,,,,https://www.adondevivir.com/propiedades/clasificado/vecltein-terreno-frente-al-mar-en-chilca-149126583.html?n_src=Listado&n_pills=Seguridad&n_pg=119&n_pos=9,Publicado hace 61 días,2026-03-02,,Corporacion Premier SA [Agente],
119,"S/ 1,169,550 · USD 339,000",S/ 750 Mantenimiento,forma parte de las playas del malecon de Asia,"Asia, Cañete",385 m² tot.,4 dorm.,4 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcpin-venta-impecable-casa-club-playa-coral-km-95-asia-149340026.html?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=119&n_pos=10,Publicado hace 40 días,2026-03-23,44 visualizaciones,MONHOUSE BIENES RAICES,10 años
119,"S/ 454,090 · USD 130,000",,Calle 1,"Chilca, Cañete",1244 m² tot.,,,,https://www.adondevivir.com/propiedades/clasificado/vecltein-terreno-industrial-de-1244-m-sup2-143765620.html?n_src=Listado&n_pills=Seguridad&n_pg=119&n_pos=11,Publicado hace más de 1 año,,,CENTURY 21 CENTRAL,A estrenar
119,"S/ 775,100 · USD 230,000",S/ 600 Mantenimiento,Dirección no informada,"Asia, Cañete",158 m² tot.,4 dorm.,4 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcpin-venta-estupenda-casa-de-playa-en-condominio-mallorca-145992693.html?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=119&n_pos=12,Publicado hace más de 1 año,,22 visualizaciones,Paola Novoa barack [Agente],9 años
119,"S/ 5,883,000 · USD 1,590,000",,Ciudad Industrial Huachipa Este,"Huarochiri, Huarochirí",13421 m² tot.,,,,https://www.adondevivir.com/propiedades/clasificado/vecltein-terreno-industrial-i3-libre-ciudad-industrial-148031236.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=119&n_pos=13,Publicado hace 185 días,2025-10-29,,INMUEBLES PERU,A estrenar
119,"S/ 187,200 · USD 52,000",S/ 300 Mantenimiento,Panamericana sur km 98.,"Asia, Cañete",40 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-preventa-de-exclusivos-departamentos-en-asia-km-98.5-147463723.html?n_src=Listado&n_pills=Parrilla&n_pg=119&n_pos=14,Publicado hace 244 días,2025-08-31,35 visualizaciones,RE/MAX INTI,A estrenar
119,"S/ 6,105,000 · USD 1,850,000",,Carretera Panamericana Sur,"Chilca, Cañete",16617 m² tot.,,,,https://www.adondevivir.com/propiedades/clasificado/vecltein--oportunidad-industrial!-terreno-de-1.6-ha-en-chilca-149245965.html?n_src=Listado&n_pg=119&n_pos=15,Publicado hace 51 días,2026-03-12,,PATTY PALAO,
119,"S/ 2,735,460 · USD 819,000",,playa del gof,"Asia, Cañete",600 m² tot.,6 dorm.,6 baños,,https://www.adondevivir.com/propiedades/clasificado/veclcpin-casa-en-playa-del-golf-en-venta-148799674.html?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=119&n_pos=16,Publicado hace 93 días,2026-01-29,20 visualizaciones,PATTY PALAO,17 años
119,"S/ 686,750 · USD 205,000",,El Rosario de Asia,"Asia, Cañete",367 m² tot.,9 dorm.,9 baños,,https://www.adondevivir.com/propiedades/clasificado/veclcain-se-vende-amplia-casa-con-gran-potencial-para-negocio-148835547.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=119&n_pos=17,Publicado hace 89 días,2026-02-02,,Giovana Silva,30 años
119,"S/ 2,210,000 · USD 650,000",,Carretera Panamericana Norte km 97,"Chancay, Huaral",393 m² tot.,,3 baños,4 estac.,https://www.adondevivir.com/propiedades/clasificado/vecllcin-propiedad-comercial-en-el-centro-de-chancay-a-3-min-148812816.html?n_src=Listado&n_pg=119&n_pos=18,Publicado hace 92 días,2026-01-30,,CENTURY 21 PRIME,A estrenar
119,"S/ 2,230,800 · USD 660,000",,Panamericana Norte - Ovalo de Chancay,"Chancay, Huaral",393 m² tot.,,3 baños,,https://www.adondevivir.com/propiedades/clasificado/vecllcin-edificio-comercial-en-chancay-148667396.html?n_src=Listado&n_pg=119&n_pos=19,Publicado hace 106 días,2026-01-16,,MASTERHOUSE INMOBILIARIA,5 años
119,"S/ 778,456 · USD 222,416",,Centro industrial La Chutana,"Chilca, Cañete",2616 m² tot.,,,,https://www.adondevivir.com/propiedades/clasificado/vecltein--oportunidad-lote-industrial-en-la-chutana-chilca!-141622518.html?n_src=Listado&n_pg=119&n_pos=20,Publicado hace más de 1 año,,,MALPARTIDA LOZANO MARTHA CECILIA [Persona Natural],A estrenar
119,"S/ 1,174,400 · USD 1",,"Condominio La Jolla, Asia, Altura del km 101 de la Panamericana Sur","Asia, Cañete",316 m² tot.,4 dorm.,6 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin--vive-el-lujo-y-la-exclusividad-a-orillas-del-mar!-tu-149042305.html?n_src=Listado&n_pills=Seguridad&n_pg=119&n_pos=21,Publicado hace 68 días,2026-02-23,18 visualizaciones,ROYAS Broker Inmobiliario,8 años
119,"S/ 2,324,100 · USD 635,000",,Dirección no informada,"Asia, Cañete",360 m² tot.,5 dorm.,5 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcpin-vendo-hermosa-y-moderna-casa-de-playa-de-estreno-145882625.html?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=119&n_pos=22,Publicado hace más de 1 año,,,AMELIA PINZAS SORIANO,1 años
119,"S/ 3,216,000 · USD 960,000",,Panamericana Sur 101,"Asia, Cañete",300 m² tot.,5 dorm.,6 baños,,https://www.adondevivir.com/propiedades/clasificado/veclcain-venta-casa-de-playa-la-jolla-asia-149029077.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=119&n_pos=23,Publicado hace 71 días,2026-02-20,,CENTURY 21 EXCELLENCE,14 años
119,"S/ 885,000 · USD 260,000",,"Lunahuana, Catapalla, Los Lévanos A","Lunahuana, Cañete",2727 m² tot.,4 dorm.,3 baños,4 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-lunahuana-catapallana-vendo-casa-de-campo-3-000-147770946.html?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=119&n_pos=24,Publicado hace 212 días,2025-10-02,39 visualizaciones,GIL ASTETE ROBERTO ARTURO [Agente],10 años
