precio_pen,precio_usd,mantenimiento_soles,area_m2,num_dorm,num_banios,num_estac,antiguedad,num_visualizaciones,fecha_pub,distrito,nivel_socioeconomico,direccion_completa,latitud,longitud,URL
1650.0,,50.0,47.0,2.0,1.0,,0.0,103.0,2025-03-03,chorrillos,B,"calle coronel bermudez al 100, chorrillos",-12.1703895,-77.0195396,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-estreno-en-chorillos-zona-residencial-145853564.html
12900.0,3400.0,900.0,260.0,4.0,4.0,3.0,,,,miraflores,A,"malecon cisneros 200, miraflores",-12.1258217,-77.03672399999999,https://www.adondevivir.com/propiedades/clasificado/alclapin-frente-al-mar-miraflores-luxury-oceanfront-145333245.html
7500.0,2000.0,1200.0,100.0,1.0,1.0,2.0,0.0,67.0,2025-01-30,san isidro,A,"nicolas de rivera 3xx, san isidro",-12.0969974,-77.0445511,https://www.adondevivir.com/propiedades/clasificado/alclapin-exclusivo-departamento-de-1-dormitorio-en-alquiler-en-145591940.html
1800.0,,160.0,73.0,2.0,1.0,,18.0,44.0,2025-05-30,lima cercado,C,"santa natalia al 163, lima cercado",-12.0463808,-77.0432246,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamenro-frenta-a-universidad-catolica-146581889.html
3100.0,,300.0,90.0,3.0,2.0,1.0,5.0,23.0,2025-06-18,chorrillos,B,"otton gastaneta 190, chorrillos",-12.1579929,-77.0233298,https://www.adondevivir.com/propiedades/clasificado/alclapin-mc-bienvenido-a-tu-nueva-vida-146619998.html
4380.0,1200.0,450.0,150.0,3.0,3.0,1.0,6.0,28.0,2025-06-12,miraflores,A,"paseo de la republica al 6205, miraflores",,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-o-venta-de-departamento-3-dorm-c-u-con-bano-146695362.html
4000.0,1100.0,320.0,95.0,4.0,3.0,2.0,8.0,27.0,2025-06-11,surco,A,"jr el polo cdra 4 -alquilo departamento amoblado al costado clinica internacional 1x1, santiago de surco",-12.1067394,-76.9712504,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-$1100-dpto-amoblado-4-dorm-2cocheras-1x1-en-146683808.html
2250.0,620.0,140.0,40.0,1.0,1.0,,0.0,15.0,2025-06-11,la victoria,C,"vista panoramica - multiples areas comunes - de estreno, la victoria",,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-estreno-con-vista-panoramica-y-146678573.html
1800.0,480.0,,60.0,2.0,2.0,1.0,,,,chorrillos,B,"alameda costa norte ga1, chorrillos",-12.2204212,-76.995567,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-departamento-de-estreno-2-habitaciones-en-146672901.html
1500.0,409.0,,120.0,3.0,2.0,,9.0,158.0,2025-06-16,vmt,D,"jr santa cruz caudra 12, villa maria del triunfo",-12.1572991,-76.9448251,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-en-casa-departamento-en-segundo-piso-sin-146542790.html
3000.0,,200.0,79.0,3.0,2.0,1.0,,,,la victoria,C,"edificio audacity av javier prado 1521, la victoria",-12.0888065,-77.0108922,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-de-estreno-idealpara-familias-146668936.html
4344.0,1200.0,200.0,118.0,3.0,2.0,1.0,5.0,76.0,2025-06-08,surco,A,"la floresta 371 urbanizacion neptuno santiago de surco, santiago de surco",-12.1625145,-76.9835677,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-neptuno-surco-3-dorm-equipado-146605543.html
800.0,222.0,,60.0,2.0,1.0,,7.0,157.0,2025-06-06,smp,C,"calle 1, san martin de porres",-11.9674114,-77.0864408,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-hermoso-departamento-146640919.html
2250.0,680.0,270.0,58.0,2.0,2.0,,2.0,47.0,2025-06-05,la victoria,C,"calle galvez barrenechea santa satalina, la victoria",-12.0738242,-77.1070355,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-semi-estreno-02-dorm.-santa-catalina-146636886.html
2600.0,720.0,180.0,42.0,1.0,1.0,1.0,0.0,,,san isidro,A,"aramburu, san isidro",-12.1023625,-77.0234548,https://www.adondevivir.com/propiedades/clasificado/alclapin-acogedor-departamento-en-alquiler-de-1-dormitorio-146290548.html
14500.0,799000.0,920.0,215.0,3.0,3.0,2.0,0.0,88.0,2025-06-04,san isidro,A,"aurelio miro quesada 700, san isidro",-12.0988075,-77.04707429999999,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-lujoso-flat-frente-golf-san-isidro-gym-piscina-146611444.html
2500.0,676.0,,68.0,3.0,1.0,,5.0,92.0,2025-06-02,la molina,A,"av construcores 1063, la molina",-12.0623951,-76.94731449999999,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-dpto-av-constructores-cerca-al-hospital-146354999.html
9100.0,2500.0,600.0,300.0,2.0,2.0,2.0,7.0,,,san isidro,A,"calle la santa maria 159 dpto 401, san isidro",-12.1026813,-77.03614999999999,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-bello-duplex-amoblado-en-el-olivar-san-isidro-146278479.html
2300.0,630.0,200.0,54.0,2.0,2.0,,0.0,88.0,2025-05-30,surquillo,C,"tomas marsano, surquillo",-12.1122228,-77.0124025,https://www.adondevivir.com/propiedades/clasificado/alclapin-a-f1545-flat-de-estreno-2-dorm-en-tomas-marsano-146507842.html
3100.0,850.0,350.0,105.0,2.0,2.0,1.0,5.0,64.0,2025-05-30,miraflores,A,"ramon zavala 800, miraflores",-12.1231478,-77.0391393,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-depa-en-el-malecon-miraflores!-amoblado-146573204.html
11020.0,2900.0,1300.0,191.0,3.0,3.0,2.0,3.0,,,miraflores,A,"malecon de la marina, miraflores",-12.1152552,-77.0484237,https://www.adondevivir.com/propiedades/clasificado/alclapin-exclusivo-departamento-amoblado-con-vista-al-mar-en-146142602.html
3650.0,997.0,300.0,62.0,2.0,2.0,1.0,5.0,85.0,2025-05-29,san isidro,A,"plaza padre constancio bollar, san isidro",-12.0937476,-77.0329218,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-moderno-departamento-amoblado-con-vista-al-146359264.html
2500.0,725.0,130.0,100.0,3.0,2.0,,38.0,74.0,2025-05-26,pueblo libre,B,"av bolivar 2piso 100m2 3dormprox hospital santa rosa, pueblo libre",-12.0748341,-77.0539582,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-en-pueblo-libre-av-bolivar-ideal-63507555.html
2500.0,,1.0,98.0,3.0,2.0,,11.0,152.0,2025-05-23,surco,A,"jr vista bella 150 surco, santiago de surco",-12.1597726,-76.99055849999999,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-en-surco-residencial-telefonica-146522097.html
11790.0,3200.0,1580.0,226.0,3.0,3.0,2.0,4.0,51.0,2025-05-21,miraflores,A,"malecon cisneros, miraflores",-12.1229231,-77.0400963,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-malecon-cisneros-miraflores-146501003.html
2300.0,,270.0,65.0,2.0,2.0,1.0,4.0,225.0,2025-05-20,surquillo,C,"calle los negocios surquillo, surquillo",-12.1050903,-77.0207903,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-surquillo-2-dorm.-cochera-146476487.html
7665.0,2100.0,,165.0,3.0,3.0,2.0,17.0,62.0,2025-05-18,miraflores,A,"malecon de la marina 570, miraflores",-12.1163157,-77.046954,https://www.adondevivir.com/propiedades/clasificado/alclapin-vive-frente-al-mar:amplio-departamento-amoblado-en-146276762.html
3380.0,900.0,190.0,120.0,3.0,2.0,,15.0,135.0,2025-04-16,miraflores,A,"pasaje buckley 392, miraflores",-12.1274606,-77.0178755,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-departamento-super-iluminado-cerca-al-hospital-142579121.html
14430.0,890000.0,800.0,212.0,3.0,3.0,2.0,0.0,189.0,,san isidro,A,"av aurelio miro quesada 690, san isidro",-12.0988402,-77.0466411,https://www.adondevivir.com/propiedades/clasificado/veclapin-golf-de-san-isidro-de-estreno!-244-m-sup2--hotel-5-143683929.html
3330.0,900.0,320.0,114.0,3.0,3.0,1.0,25.0,112.0,2025-06-18,san borja,A,"calle severini san borja norte san borja, san borja",-12.0921593,-76.9888835,https://www.adondevivir.com/propiedades/clasificado/alclapin-cspa-se-alquila-amplio-y-funcional-departamento-en-146599127.html
1650.0,439.0,,85.0,2.0,1.0,,3.0,135.0,2025-06-15,los olivos,C,"azucenas 3930 los olivos, los olivos",-11.9476402,-77.0840083,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-dpto-al-1x1-servicio-incluido-cerca-a-la-143366867.html
12845.0,785000.0,1250.0,400.0,4.0,4.0,2.0,17.0,73.0,2025-05-21,surco,A,"cerros de camacho, santiago de surco",-12.122978,-76.9856739,https://www.adondevivir.com/propiedades/clasificado/veclapin-lindo-departamento-con-piscina-vista-al-golf-146504216.html
1450.0,395.0,200.0,87.0,2.0,1.0,,2.0,62.0,2025-06-14,los olivos,C,"izaguirre los olivos, los olivos",-11.9913901,-77.0735072,https://www.adondevivir.com/propiedades/clasificado/alclapin-85-m-sup2--s-1-450-al-1x1-cerca-a-la-municipalidad-de-146529906.html
6171.0,1700.0,450.0,130.0,3.0,3.0,,2.0,,2025-06-14,punta hermosa,B,"malecon superior 1943, punta hermosa",-12.3288208,-76.83131,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-departamento-vista-al-mar-en-playa-senoritas-146719406.html
3200.0,880.0,,130.0,3.0,3.0,1.0,,,,san borja,A,"calle reni 117, san borja",-12.0984751,-77.0051488,https://www.adondevivir.com/propiedades/clasificado/alclapin-mejor-precio-de-la-zona!-146699757.html
1100.0,300.0,,200.0,2.0,2.0,,15.0,34.0,2025-06-11,smp,C,"manuel ramirez sica, san martin de porres",-12.0178172,-77.0544389,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-duplex-con-jacuzzi-av-juan-vicente-146680722.html
5800.0,1650.0,570.0,262.0,3.0,2.0,2.0,18.0,102.0,2025-06-09,surco,A,"jr monte real n3xx- frente a parque, santiago de surco",-12.1116829,-76.9829118,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-de-262-m-sup2--en-chacarilla-146668003.html
3900.0,1050.0,450.0,141.0,3.0,2.0,2.0,11.0,,2025-06-07,punta hermosa,B,"malecon superior mz b1 lt 04-05 dpto 102 urb caballeros punta hermosa, punta hermosa",-12.3277422,-76.8338229,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-temporal-de-departamento-en-playa-caballeros-146659568.html
29600.0,8000.0,2280.0,450.0,3.0,3.0,3.0,13.0,,2025-06-05,san isidro,A,"av juan antonio pezet - san isidro, san isidro",-12.1029929,-77.0495607,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-exclusivo-y-lujoso-departamento-en-san-142235653.html
3250.0,890.0,320.0,114.0,3.0,3.0,1.0,25.0,116.0,2025-06-17,san borja,A,"severini san borja, san borja",-12.0921593,-76.9888835,https://www.adondevivir.com/propiedades/clasificado/alclapin-pl-alquilo-departamento-en-san-borja-114-m-sup2--3-146241231.html
2200.0,592.0,,100.0,3.0,2.0,,6.0,33.0,2025-06-01,ate,C,"las lilas 210 ate, ate vitarte",-12.023711,-76.8940169,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-amplio-dpto-100-m-sup2--2do-piso-3-143367004.html
3000.0,810.0,200.0,135.0,4.0,4.0,,10.0,110.0,2025-05-31,la molina,A,"avflora tristan, la molina",-12.0691095,-76.9427781,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-para-vivienda-u-oficina-en-la-molina-146593361.html
2250.0,610.0,200.0,57.0,2.0,2.0,,0.0,160.0,2025-05-31,jesus maria,B,"a una cuadra del campo de marte | balcon con vista despejada | de estreno, jesus maria",-12.0669547,-77.0401874,https://www.adondevivir.com/propiedades/clasificado/alclapin-flat-de-estreno-con-balcon-cerca-a-campo-marte-146587668.html
2450.0,,380.0,82.0,3.0,2.0,1.0,11.0,152.0,2025-05-31,pueblo libre,B,"zaragoza 141 al 500, pueblo libre",-12.0715326,-77.06149119999999,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-a-unas-cuadras-del-parque-san-martin-146581901.html
7600.0,2100.0,1230.0,320.0,3.0,2.0,2.0,18.0,52.0,2025-05-29,surco,A,"jr monte carmelo cdra 3, santiago de surco",-12.1164316,-76.9851384,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-duplex-monte-carmelo-chacarilla-surco-146573126.html
1800.0,,165.0,70.0,2.0,2.0,,5.0,,,ate,C,"las hiedras 132 al 100, ate vitarte",-12.0793641,-76.9841426,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-las-hiedras-salamanca-146550768.html
1000.0,,,54.0,2.0,2.0,,9.0,476.0,2025-05-27,smp,C,"pasaje los vencedores manzana o lote 19 san martin de porres, san martin de porres",-11.9814397,-77.09697179999999,https://www.adondevivir.com/propiedades/clasificado/alclapin-depto-de-02-dorm.-espalda-de-plaza-norte-frente-a-146081936.html
16875.0,4500.0,850.0,300.0,3.0,3.0,2.0,2.0,58.0,2025-05-26,san isidro,A,"av camino real san isidro, san isidro",-12.1006154,-77.0380202,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-vista-al-golf-san-isidro-lindas-145175822.html
6750.0,1600.0,720.0,239.0,2.0,2.0,2.0,17.0,53.0,2025-05-23,surco,A,"calle campanillas 101, santiago de surco",-12.1296933,-76.9701568,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-experimenta-el-lujo-y-la-exclusividad-en-las-145721001.html
3026.0,980.0,390.0,45.0,1.0,1.0,,0.0,,,san isidro,A,"calle dean davila 227, san isidro",-12.0970431,-77.03393710000002,https://www.adondevivir.com/propiedades/clasificado/alclapin-piso-21!-estreno-amoblado-1dorm-san-isidro-145306277.html
1100.0,,,54.0,2.0,1.0,,0.0,159.0,2025-04-29,smp,C,"calle mesina 229, san martin de porres",-12.009288,-77.0560642,https://www.adondevivir.com/propiedades/clasificado/alclapin-de-estreno-piso-3-vista-interna-144005257.html
8140.0,2200.0,900.0,225.0,3.0,2.0,2.0,5.0,121.0,2025-04-09,surco,A,"av circunvalacion el club el golf los incas 148, santiago de surco",-12.0885367,-76.9811609,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-panoramico-3-dorm.-golf-los-incas-146171091.html
9250.0,2500.0,850.0,230.0,3.0,2.0,2.0,5.0,99.0,2025-04-10,surco,A,"av circunvalacion el club el golf los incas 148, santiago de surco",-12.0885367,-76.9811609,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-3-dorm.-vista-golf-los-incas-moon-144120859.html
1950.0,,200.0,44.0,1.0,1.0,1.0,2.0,50.0,2025-06-09,lima cercado,C,"av jose galvez urb santa beatriz - lima, lima cercado",-12.0800354,-77.0297447,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-santa-beatriz-cercado-de-145025859.html
2800.0,760.0,325.0,58.0,2.0,2.0,1.0,5.0,66.0,2025-05-10,barranco,A,"av almte grau 1430, barranco",-12.137417,-77.0223457,https://www.adondevivir.com/propiedades/clasificado/alclapin-barranco.-el-distrito-turistico-de-lima-142574899.html
6105.0,1650.0,500.0,270.0,3.0,3.0,1.0,7.0,44.0,2025-06-10,miraflores,A,"8 de octubre 284, miraflores",-12.1133154,-77.0461333,https://www.adondevivir.com/propiedades/clasificado/alclapin-duplex-penthouse-amoblado-con-linda-terraza-cerca-a-la-146629719.html
2700.0,743.0,240.0,61.0,2.0,2.0,1.0,2.0,31.0,2025-06-10,lince,B,"av arequipa, lince",-12.0846557,-77.034531,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-dpto-en-lince-limite-con-san-isidro-con-146372154.html
3470.0,940.0,300.0,90.0,2.0,3.0,1.0,3.0,19.0,2025-06-10,miraflores,A,"cantuarias 355, miraflores",-12.1212691,-77.02623179999999,https://www.adondevivir.com/propiedades/clasificado/alclapin-hermoso-centrico-y-tranquilo-departamento-de-2-dorm-142547550.html
2000.0,,180.0,68.0,2.0,2.0,,0.0,,,san miguel,B,"costanera cuadra, san miguel",,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamentos-de-2-dorm-2-banos-146561247.html
4440.0,1200.0,380.0,118.0,3.0,2.0,1.0,8.0,39.0,2025-05-13,miraflores,A,"avenida reducto, miraflores",-12.1305439,-77.0235229,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-con-hermosa-vista-y-balcon-en-miraflores-145899917.html
15100.0,4100.0,1400.0,406.0,2.0,3.0,2.0,0.0,16.0,2025-06-04,miraflores,A,"malecon la reserva, miraflores",-12.1310409,-77.0317083,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-miraflores-malecon-de-la-146250276.html
2250.0,610.0,245.0,65.0,1.0,1.0,1.0,11.0,89.0,2025-06-02,miraflores,A,"diez canseco, miraflores",-12.1221978,-77.0260545,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-dpto-miraflores-65-mt-1dorm-cochera-techada-146596046.html
4050.0,1100.0,,98.0,3.0,3.0,1.0,0.0,23.0,2025-05-20,surco,A,"san tadeo, santiago de surco",-12.122978,-76.9856739,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-bello-departamento-de-estreno-en-la-aurora-145971412.html
2700.0,,300.0,66.0,2.0,2.0,1.0,0.0,24.0,2025-05-08,miraflores,A,"av roosevelt 5591 15048 lima lima peru, miraflores",-12.1197448,-77.0181255,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-departamento-de-estreno-en-miraflores-146376697.html
1700.0,470.0,200.0,65.0,2.0,2.0,,0.0,28.0,2025-06-15,lima cercado,C,"venezuela 2575, lima cercado",-12.0577678,-77.06694329999999,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-estreno-piso-11-en-condominio-en-146722618.html
1800.0,,,150.0,2.0,1.0,,25.0,22.0,2025-06-05,lima cercado,C,"ignacio alvarez thomas 1559, lima cercado",-12.0521125,-77.0613955,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-departamento-oficina-o-almacen-cercado-de-146633990.html
2100.0,,,46.0,2.0,1.0,,0.0,257.0,2025-05-09,surquillo,C,"av po de la republica 4117 15047 lima lima peru, surquillo",-12.1456994,-76.99645,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-estreno-en-surquillo-146389175.html
1600.0,,,132.0,3.0,2.0,,0.0,121.0,2025-06-06,ate,C,"calle 7 urbanizacion la merced ate, ate vitarte",-12.053957,-76.94991120000002,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-3-habitaciones-en-ate-vitarte-146644960.html
2500.0,,150.0,50.0,2.0,1.0,1.0,1.0,289.0,2025-05-16,magdalena,B,"avenida pershing 820, magdalena",-12.0911593,-77.05655879999999,https://www.adondevivir.com/propiedades/clasificado/alclappa-departamento-nuevo-1-dorm-estudio-146347152.html
3800.0,1050.0,,98.0,4.0,2.0,1.0,0.0,199.0,2025-05-06,surco,A,"calle republica de libano al 100, santiago de surco",-12.122978,-76.9856739,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-4-habitaciones-en-santiago-de-146373338.html
4015.0,1100.0,670.0,90.0,2.0,2.0,2.0,5.0,29.0,2025-06-13,san isidro,A,"tomas edison san isidro lima, san isidro",-12.091864,-77.0499479,https://www.adondevivir.com/propiedades/clasificado/alclapin-exclusivo-alquiler-en-san-isidro-146532217.html
2100.0,621.0,130.0,110.0,2.0,2.0,,0.0,168.0,2025-05-17,lince,B,"jr pezet y monel lince lima, lince",-12.0897631,-77.0416692,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-en-lince-143042839.html
1800.0,,200.0,53.0,2.0,2.0,,0.0,78.0,2025-04-23,lima cercado,C,"urbanizacion los cipreses, lima cercado",-12.0533523,-77.0758733,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-en-estreno-2-habitaciones-los-146272202.html
8030.0,490000.0,1199.0,383.0,4.0,3.0,3.0,22.0,73.0,2024-08-17,surco,A,"jr cruz del sur 3xx, santiago de surco",-12.122978,-76.9856739,https://www.adondevivir.com/propiedades/clasificado/veclapin-alquilo-y-vendo-precioso-ph-duplex-a-espalda-de-la-144347360.html
1900.0,,180.0,56.0,1.0,1.0,,6.0,49.0,2025-06-06,jesus maria,B,"av 28 de julio jesus maria lima peru, jesus maria",-12.0648196,-77.0416197,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-jesus-maria-52-m-sup2-.01-dorm.-146645466.html
2200.0,,200.0,57.0,2.0,2.0,,0.0,130.0,2025-06-04,lince,B,"av militar 2500 15046 lince lima peru, lince",-12.0888514,-77.03085519999999,https://www.adondevivir.com/propiedades/clasificado/alclapin-amplio-departamento-de-estreno-146613859.html
2300.0,620.0,,95.0,3.0,2.0,,0.0,62.0,2025-05-05,lima cercado,C,"santa gertrudis urb pando cercado de lima, lima cercado",-12.0693412,-77.07749199999999,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-95-m-sup2--cercado-limite-pueblo-146354183.html
