,Unnamed: 0,precio_pen,mantenimiento_soles,area_m2,num_dorm,num_banios,num_estac,antiguedad,num_visualizaciones,nivel_socioeconomico,latitud,longitud,num_colegios_prox,num_malls_prox,num_hospitales_prox,año,mes,dia,dia_semana,semana,es_fin_de_semana,distrito_ate,distrito_barranco,distrito_brena,distrito_callao,distrito_carabayllo,distrito_chaclacayo,distrito_chorrillos,distrito_cieneguilla,distrito_comas,distrito_el agustino,distrito_independencia,distrito_jesus maria,distrito_la molina,distrito_la victoria,distrito_lima cercado,distrito_lince,distrito_los olivos,distrito_lurigancho,distrito_lurin,distrito_magdalena,distrito_miraflores,distrito_pachacamac,distrito_pucusana,distrito_pueblo libre,distrito_puente piedra,distrito_punta hermosa,distrito_punta negra,distrito_rimac,distrito_san bartolo,distrito_san borja,distrito_san isidro,distrito_san luis,distrito_san miguel,distrito_santa anita,distrito_santa maria del mar,distrito_sjl,distrito_sjm,distrito_smp,distrito_surco,distrito_surquillo,distrito_ves,distrito_vmt
2043,2043,4300.0,290.0,84.0,3.0,2.0,2.0,7.0,61.0,4,-12.1171949,-77.0405071,7,0,1,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2044,2044,5068.0,310.0,125.0,3.0,2.0,1.0,15.0,16.0,3,-12.0868183,-77.05938739999999,7,0,4,2025,6,13,4,24,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2045,2045,3700.0,400.0,95.0,2.0,2.0,1.0,15.0,56.0,4,-12.1124846,-77.032395,10,0,3,2025,6,14,5,24,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2046,2046,3500.0,456.0,110.0,2.0,2.0,1.0,5.0,82.0,4,-12.122486,-77.0313539,5,1,2,2025,6,17,1,25,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2047,2047,2600.0,195.0,54.0,2.0,2.0,1.0,0.0,102.0,2,-12.1025107,-77.01771819999999,5,0,2,2025,6,18,2,25,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2048,2048,2600.0,250.0,65.0,2.0,1.0,1.0,10.0,61.0,4,-12.1144586,-77.02995419999999,8,0,2,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2049,2049,2800.0,300.0,119.0,3.0,3.0,1.0,39.0,180.0,4,-12.1258432,-77.0237048,1,0,0,2025,5,29,3,22,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2050,2050,3420.0,720.0,119.0,2.0,2.0,1.0,4.0,44.0,4,-12.1211984,-77.0390233,6,0,1,2025,6,1,6,22,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2051,2051,2300.0,180.0,80.0,3.0,3.0,1.0,7.0,61.0,3,-12.0830689,-77.0917712,8,1,0,2025,6,13,4,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2052,2052,2353.0,220.0,42.0,1.0,1.0,1.0,2.0,61.0,4,-12.1411508,-77.0221186,11,0,0,2025,6,13,4,24,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2053,2053,2700.0,400.0,90.0,2.0,2.0,1.0,10.0,61.0,3,-12.0848075,-77.0355629,15,2,4,2025,6,14,5,24,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2054,2054,1850.0,250.0,30.0,1.0,1.0,1.0,0.0,187.0,4,-12.136867,-77.0224193,9,0,0,2025,6,18,2,25,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2055,2055,3620.0,400.0,135.0,3.0,1.0,1.0,7.0,61.0,4,-12.124002,-77.0216877,1,0,0,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2056,2056,2060.0,230.0,49.0,1.0,1.0,1.0,5.0,61.0,4,-12.1009978,-77.0350901,5,1,1,2025,6,14,5,24,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2057,2057,2600.0,310.0,47.0,2.0,2.0,1.0,0.0,61.0,2,-12.1104865,-77.0258817,7,0,2,2025,6,14,5,24,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2058,2058,1800.0,1.0,94.0,3.0,2.0,1.0,1.0,146.0,2,-12.0681053,-77.0188354,7,0,1,2025,6,13,4,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2059,2059,6700.0,530.0,130.0,2.0,2.0,1.0,25.0,77.0,4,-12.1371027,-77.02738959999999,2,0,0,2025,6,13,4,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2060,2060,3119.0,500.0,130.0,3.0,2.0,2.0,15.0,129.0,4,-12.1187941,-76.9814352,6,0,0,2025,6,17,1,25,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2061,2061,1000.0,310.0,75.0,1.0,1.0,1.0,7.0,61.0,2,-12.0097597,-77.0796905,13,0,1,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2062,2062,650.0,30.0,65.0,3.0,2.0,1.0,0.0,105.0,1,-11.8376253,-77.0461425,3,0,0,2025,6,18,2,25,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2063,2063,3175.0,336.0,96.0,3.0,3.0,1.0,150.0,41.0,4,-12.1179525,-77.0358032,6,0,1,2025,6,13,4,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2064,2064,2600.0,300.0,85.0,3.0,2.0,1.0,7.0,61.0,4,-12.1249416,-77.03045469999999,1,1,1,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2065,2065,4165.0,538.0,105.0,3.0,3.0,2.0,6.0,61.0,4,-12.1473279,-77.0225542,7,0,0,2025,6,12,3,24,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2066,2066,3300.0,500.0,96.0,2.0,2.0,1.0,8.0,61.0,3,-12.3834082,-76.78448999999999,0,0,0,2025,6,12,3,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2067,2067,2700.0,200.0,61.0,2.0,2.0,1.0,0.0,46.0,2,-12.1025107,-77.01771819999999,5,0,2,2025,6,13,4,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2068,2068,19186.0,1500.0,300.0,3.0,3.0,2.0,17.0,61.0,4,-12.1322639,-77.0243589,6,0,1,2025,6,13,4,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2069,2069,550.0,10.0,35.0,1.0,1.0,1.0,4.0,272.0,2,-11.8762464,-77.0340756,4,0,0,2025,6,17,1,25,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2070,2070,3650.0,450.0,85.0,2.0,2.0,1.0,9.0,61.0,4,-12.1183586,-77.0271154,5,0,0,2025,6,12,3,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2071,2071,4706.0,480.0,99.0,2.0,2.0,2.0,5.0,17.0,4,-12.1061867,-77.0329596,3,0,5,2025,6,13,4,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2072,2072,1450.0,310.0,39.0,1.0,1.0,1.0,7.0,61.0,3,-12.0852167,-77.0489864,10,0,4,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2073,2073,3267.0,300.0,72.0,3.0,2.0,1.0,0.0,61.0,3,-12.0924455,-77.0625857,13,0,1,2025,6,18,2,25,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2074,2074,3000.0,310.0,60.0,1.0,1.0,1.0,30.0,61.0,4,-12.1210863,-77.0303123,4,1,0,2025,6,12,3,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2075,2075,4706.0,450.0,147.0,1.0,1.0,2.0,12.0,21.0,4,-12.121853,-77.0246344,3,0,0,2025,4,8,1,15,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2076,2076,2400.0,310.0,60.0,1.0,1.0,1.0,4.0,61.0,3,-0.2590715,-78.5291706,0,0,0,2025,6,12,3,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2077,2077,2400.0,300.0,54.0,2.0,1.0,1.0,7.0,61.0,4,-12.140315,-77.0211289,13,0,0,2025,6,11,2,24,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2078,2078,4344.0,450.0,163.0,3.0,2.0,1.0,29.0,61.0,4,-12.0937085,-77.0376042,4,0,2,2025,6,13,4,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2079,2079,2550.0,200.0,65.0,2.0,1.0,1.0,15.0,33.0,4,-12.11791,-77.0411201,7,0,0,2025,6,17,1,25,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2080,2080,1750.0,310.0,23.0,1.0,1.0,1.0,1.0,23.0,4,-12.1275885,-77.0282838,1,0,0,2025,6,13,4,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2081,2081,1900.0,115.0,46.0,1.0,1.0,1.0,7.0,61.0,4,-12.1075889,-76.95971519999999,1,0,0,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2082,2082,4428.0,600.0,102.0,2.0,2.0,2.0,12.0,19.0,4,-12.122486,-77.0313539,5,1,2,2025,6,12,3,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2083,2083,4440.0,600.0,115.0,2.0,2.0,1.0,8.0,65.0,4,-12.1362901,-77.02222119999999,9,0,0,2025,6,13,4,24,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2084,2084,5856.0,900.0,215.0,3.0,3.0,2.0,4.0,73.0,4,-12.1151928,-77.033322,8,0,1,2025,6,12,3,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2085,2085,2290.0,50.0,97.0,3.0,2.0,1.0,18.0,103.0,3,-12.0924455,-77.0625857,13,0,1,2025,6,13,4,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2086,2086,3470.0,320.0,75.0,1.0,1.0,1.0,10.0,30.0,4,-12.1274221,-77.0281033,1,0,0,2025,6,12,3,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
