precio_pen,mantenimiento_soles,area_m2,num_dorm,num_banios,num_estac,antiguedad,zona_apeim_cod
1750.0,190.0,48.0,1.0,1.0,,0.0,6.0
2995.0,300.0,109.0,3.0,2.0,2.0,9.0,7.0
3550.0,500.0,125.0,2.0,3.0,1.0,12.0,7.0
2480.0,290.0,45.0,1.0,1.0,1.0,4.0,8.0
2300.0,230.0,90.0,3.0,2.0,,,6.0
2500.0,240.0,52.0,1.0,1.0,,1.0,7.0
3400.0,280.0,106.0,4.0,3.0,1.0,5.0,6.0
1500.0,,40.0,1.0,1.0,,10.0,8.0
1600.0,,60.0,2.0,1.0,,3.0,7.0
1200.0,55.0,72.0,2.0,1.0,,3.0,8.0
2200.0,,113.0,2.0,1.0,,28.0,5.0
800.0,,25.0,1.0,1.0,,20.0,8.0
2300.0,220.0,65.0,2.0,1.0,1.0,10.0,8.0
900.0,,90.0,3.0,1.0,,5.0,2.0
2200.0,50.0,120.0,3.0,2.0,,3.0,8.0
2200.0,50.0,120.0,3.0,2.0,1.0,3.0,8.0
2750.0,200.0,40.0,1.0,1.0,1.0,4.0,8.0
1850.0,,92.0,3.0,2.0,,10.0,7.0
2500.0,180.0,88.0,3.0,,,6.0,8.0
1800.0,,110.0,2.0,2.0,,10.0,7.0
2750.0,160.0,96.0,3.0,2.0,1.0,40.0,7.0
2500.0,250.0,69.0,2.0,2.0,,8.0,6.0
2650.0,350.0,81.0,2.0,2.0,1.0,,8.0
3380.0,450.0,108.0,3.0,3.0,1.0,15.0,7.0
2400.0,250.0,80.0,3.0,2.0,,,6.0
2700.0,,100.0,3.0,3.0,1.0,15.0,7.0
2900.0,380.0,65.0,2.0,2.0,1.0,0.0,7.0
2500.0,60.0,115.0,2.0,2.0,1.0,0.0,4.0
7400.0,,173.0,2.0,2.0,1.0,20.0,7.0
3300.0,300.0,100.0,3.0,1.0,1.0,24.0,7.0
4810.0,600.0,120.0,2.0,3.0,1.0,11.0,7.0
2400.0,200.0,66.0,2.0,2.0,1.0,8.0,6.0
2405.0,350.0,86.0,3.0,2.0,1.0,10.0,6.0
3303.0,200.0,81.0,3.0,2.0,1.0,0.0,8.0
2800.0,100.0,91.0,3.0,2.0,1.0,21.0,7.0
3490.0,,200.0,3.0,2.0,1.0,5.0,8.0
3200.0,220.0,80.0,3.0,2.0,1.0,15.0,7.0
2850.0,190.0,62.0,2.0,2.0,1.0,,8.0
5550.0,795.0,150.0,3.0,2.0,1.0,8.0,7.0
5365.0,,110.0,2.0,2.0,1.0,1.0,8.0
2100.0,,75.0,2.0,1.0,,5.0,8.0
890.0,30.0,90.0,3.0,1.0,,20.0,1.0
2405.0,100.0,70.0,2.0,1.0,,15.0,7.0
1800.0,65.0,70.0,2.0,2.0,,7.0,8.0
4000.0,380.0,120.0,3.0,2.0,2.0,4.0,7.0
2200.0,300.0,65.0,2.0,2.0,1.0,2.0,
4000.0,300.0,132.0,3.0,3.0,1.0,28.0,7.0
2900.0,420.0,92.0,3.0,2.0,2.0,10.0,8.0
1000.0,,80.0,2.0,2.0,,0.0,2.0
6560.0,600.0,189.0,3.0,3.0,1.0,14.0,8.0
5000.0,490.0,219.0,2.0,4.0,2.0,11.0,7.0
3982.0,350.0,90.0,3.0,2.0,1.0,1.0,7.0
2500.0,280.0,57.0,2.0,2.0,1.0,2.0,6.0
3700.0,550.0,122.0,3.0,2.0,1.0,15.0,7.0
3000.0,250.0,139.0,3.0,2.0,1.0,5.0,7.0
7326.0,800.0,270.0,3.0,4.0,2.0,14.0,7.0
4000.0,,144.0,3.0,2.0,2.0,14.0,7.0
2300.0,40.0,96.0,3.0,2.0,,7.0,5.0
2550.0,275.0,80.0,3.0,3.0,,18.0,6.0
2175.0,320.0,75.0,2.0,1.0,1.0,,7.0
2600.0,180.0,100.0,3.0,2.0,1.0,17.0,6.0
2800.0,,64.0,2.0,2.0,1.0,0.0,7.0
900.0,,26.0,1.0,1.0,,10.0,6.0
1900.0,115.0,46.0,1.0,1.0,1.0,6.0,7.0
3400.0,300.0,130.0,3.0,3.0,1.0,12.0,7.0
3565.0,300.0,115.0,3.0,3.0,1.0,13.0,7.0
2600.0,,120.0,3.0,2.0,,0.0,5.0
1790.0,160.0,69.0,3.0,2.0,,5.0,5.0
3650.0,600.0,160.0,3.0,3.0,2.0,19.0,7.0
2400.0,300.0,57.0,2.0,2.0,,2.0,6.0
3100.0,230.0,160.0,3.0,,2.0,30.0,7.0
4440.0,440.0,90.0,1.0,1.0,1.0,39.0,7.0
8322.0,800.0,284.0,3.0,4.0,2.0,9.0,7.0
4560.0,500.0,137.0,3.0,2.0,2.0,25.0,7.0
900.0,,70.0,2.0,1.0,,10.0,2.0
3000.0,300.0,60.0,2.0,1.0,1.0,0.0,6.0
1980.0,180.0,80.0,2.0,2.0,1.0,12.0,7.0
7590.0,1100.0,257.0,5.0,4.0,3.0,9.0,7.0
900.0,,25.0,1.0,1.0,,0.0,6.0
7030.0,600.0,299.0,4.0,3.0,2.0,20.0,7.0
1600.0,180.0,53.0,1.0,1.0,,0.0,7.0
2500.0,290.0,60.0,2.0,2.0,1.0,6.0,6.0
2000.0,75.0,80.0,3.0,1.0,1.0,14.0,7.0
1250.0,30.0,140.0,2.0,2.0,,5.0,5.0
1700.0,100.0,68.0,2.0,2.0,,20.0,6.0
6570.0,650.0,156.0,3.0,2.0,1.0,5.0,7.0
4784.0,700.0,165.0,3.0,2.0,2.0,10.0,7.0
3600.0,600.0,160.0,3.0,,2.0,20.0,7.0
2000.0,200.0,60.0,2.0,2.0,1.0,7.0,6.0
3300.0,500.0,94.0,3.0,3.0,2.0,12.0,7.0
3982.0,570.0,146.0,3.0,3.0,2.0,20.0,7.0
2800.0,390.0,102.0,3.0,3.0,1.0,,7.0
7986.0,580.0,150.0,2.0,2.0,3.0,10.0,7.0
5076.0,550.0,135.0,3.0,2.0,2.0,8.0,7.0
8760.0,700.0,209.0,3.0,3.0,2.0,8.0,7.0
3515.0,400.0,120.0,3.0,3.0,1.0,12.0,7.0
2300.0,200.0,106.0,3.0,3.0,1.0,25.0,7.0
8074.0,900.0,289.0,3.0,3.0,2.0,,7.0
1950.0,200.0,70.0,3.0,2.0,,10.0,6.0
6000.0,500.0,140.0,3.0,3.0,2.0,10.0,7.0
4625.0,500.0,135.0,3.0,3.0,2.0,10.0,7.0
3572.0,300.0,193.0,3.0,3.0,1.0,10.0,7.0
4070.0,,83.0,3.0,2.0,1.0,3.0,8.0
6660.0,670.0,200.0,3.0,3.0,2.0,2.0,8.0
2800.0,280.0,65.0,2.0,2.0,1.0,1.0,6.0
2300.0,200.0,70.0,3.0,2.0,,20.0,6.0
2190.0,220.0,50.0,1.0,1.0,,,8.0
2100.0,,48.0,1.0,1.0,1.0,6.0,7.0
1700.0,180.0,68.0,3.0,2.0,,7.0,8.0
1800.0,250.0,55.0,2.0,2.0,,3.0,6.0
2500.0,260.0,61.0,2.0,2.0,1.0,0.0,6.0
3100.0,370.0,100.0,3.0,2.0,1.0,5.0,8.0
2500.0,225.0,42.0,1.0,1.0,1.0,5.0,7.0
1800.0,230.0,43.0,1.0,1.0,,5.0,8.0
2993.0,258.0,45.0,1.0,1.0,1.0,13.0,7.0
2300.0,250.0,65.0,3.0,2.0,,3.0,8.0
4500.0,420.0,140.0,3.0,2.0,2.0,10.0,7.0
3553.0,370.0,105.0,2.0,2.0,1.0,3.0,7.0
4070.0,500.0,100.0,3.0,2.0,1.0,5.0,7.0
4300.0,700.0,180.0,3.0,3.0,1.0,12.0,7.0
1600.0,,136.0,4.0,2.0,,0.0,
2100.0,180.0,61.0,,2.0,,14.0,6.0
3700.0,400.0,165.0,4.0,3.0,,16.0,6.0
4100.0,630.0,135.0,3.0,2.0,2.0,,7.0
1600.0,100.0,55.0,1.0,1.0,,,7.0
3500.0,300.0,120.0,3.0,3.0,2.0,12.0,7.0
2800.0,150.0,160.0,3.0,3.0,1.0,10.0,7.0
7770.0,730.0,175.0,3.0,3.0,2.0,15.0,7.0
2562.0,,80.0,2.0,1.0,,10.0,7.0
6895.0,500.0,250.0,3.0,2.0,2.0,11.0,7.0
3100.0,,56.0,2.0,2.0,1.0,0.0,7.0
6375.0,1350.0,277.0,3.0,2.0,2.0,26.0,7.0
1600.0,,40.0,,2.0,,15.0,
4810.0,550.0,158.0,3.0,2.0,2.0,22.0,7.0
2950.0,330.0,122.0,4.0,2.0,,55.0,7.0
1650.0,,97.0,2.0,1.0,,10.0,7.0
3200.0,600.0,80.0,2.0,2.0,2.0,3.0,
2550.0,390.0,95.0,,3.0,1.0,9.0,7.0
2400.0,300.0,70.0,1.0,1.0,1.0,10.0,7.0
4995.0,410.0,200.0,4.0,4.0,1.0,5.0,
2200.0,,128.0,3.0,1.0,,15.0,
4700.0,600.0,105.0,1.0,1.0,2.0,,7.0
4440.0,500.0,130.0,3.0,3.0,2.0,15.0,
3578.0,340.0,106.0,3.0,3.0,2.0,14.0,7.0
4180.0,400.0,125.0,3.0,3.0,2.0,10.0,7.0
7770.0,650.0,250.0,3.0,3.0,2.0,7.0,7.0
1800.0,150.0,38.0,1.0,1.0,,0.0,6.0
1300.0,100.0,60.0,1.0,1.0,,5.0,5.0
1750.0,110.0,100.0,3.0,2.0,,5.0,5.0
3200.0,250.0,75.0,2.0,2.0,1.0,0.0,7.0
1450.0,,50.0,2.0,1.0,,2.0,7.0
8272.0,1244.0,405.0,3.0,3.0,2.0,6.0,7.0
7320.0,1.0,173.0,3.0,3.0,2.0,11.0,7.0
2354.0,380.0,72.0,2.0,1.0,1.0,12.0,7.0
900.0,,100.0,3.0,2.0,,5.0,1.0
2500.0,,72.0,3.0,2.0,1.0,,6.0
2300.0,230.0,50.0,2.0,,,0.0,6.0
2050.0,,138.0,2.0,2.0,,0.0,
3280.0,,,,,,,7.0
1400.0,,72.0,2.0,1.0,,48.0,4.0
3200.0,200.0,103.0,3.0,2.0,1.0,,8.0
1200.0,,140.0,,,,0.0,9.0
3000.0,400.0,100.0,3.0,2.0,1.0,8.0,6.0
11000.0,1000.0,225.0,4.0,4.0,2.0,0.0,7.0
1100.0,,53.0,2.0,1.0,,6.0,
3000.0,100.0,66.0,2.0,2.0,,45.0,7.0
2600.0,,70.0,3.0,2.0,,,6.0
2000.0,120.0,40.0,1.0,1.0,,15.0,7.0
3330.0,,70.0,3.0,2.0,1.0,0.0,7.0
1580.0,170.0,90.0,2.0,1.0,,8.0,7.0
2800.0,300.0,98.0,3.0,2.0,1.0,6.0,6.0
5100.0,450.0,143.0,3.0,3.0,2.0,0.0,7.0
2964.0,,65.0,2.0,2.0,,0.0,6.0
1500.0,,50.0,1.0,1.0,,0.0,7.0
1750.0,,65.0,2.0,1.0,,,7.0
1100.0,,90.0,2.0,2.0,,25.0,2.0
2555.0,250.0,60.0,2.0,2.0,,0.0,7.0
1150.0,300.0,78.0,2.0,1.0,,26.0,2.0
2450.0,270.0,74.0,3.0,2.0,,12.0,4.0
1000.0,,74.0,3.0,2.0,,9.0,4.0
4400.0,450.0,120.0,3.0,3.0,2.0,2.0,4.0
1150.0,,76.0,3.0,2.0,,6.0,4.0
2800.0,230.0,88.0,2.0,2.0,1.0,8.0,6.0
1350.0,,35.0,1.0,1.0,,15.0,4.0
10374.0,1100.0,396.0,4.0,4.0,2.0,14.0,7.0
6900.0,755.0,165.0,3.0,2.0,2.0,16.0,7.0
2500.0,,60.0,3.0,2.0,,0.0,6.0
3000.0,300.0,79.0,3.0,2.0,1.0,5.0,6.0
3200.0,450.0,83.0,2.0,2.0,1.0,0.0,6.0
1500.0,,59.0,1.0,1.0,,30.0,5.0
1100.0,,75.0,2.0,1.0,,5.0,2.0
2500.0,150.0,68.0,3.0,2.0,,23.0,6.0
3400.0,450.0,83.0,3.0,2.0,1.0,5.0,6.0
2900.0,320.0,60.0,2.0,2.0,1.0,5.0,6.0
2800.0,200.0,52.0,2.0,2.0,1.0,2.0,6.0
2300.0,550.0,45.0,1.0,,1.0,,8.0
2800.0,220.0,65.0,2.0,2.0,1.0,0.0,6.0
900.0,10.0,60.0,2.0,2.0,,0.0,5.0
950.0,10.0,60.0,2.0,2.0,,0.0,5.0
1100.0,,58.0,2.0,2.0,,3.0,1.0
1350.0,,71.0,2.0,1.0,,,8.0
2350.0,350.0,82.0,2.0,2.0,1.0,10.0,7.0
2500.0,250.0,50.0,2.0,1.0,,53.0,7.0
2000.0,,49.0,1.0,1.0,,10.0,6.0
3100.0,300.0,63.0,2.0,2.0,1.0,,7.0
4430.0,,60.0,1.0,1.0,,0.0,7.0
3540.0,,62.0,1.0,1.0,,0.0,7.0
2629.0,,46.0,1.0,1.0,,0.0,7.0
2100.0,180.0,43.0,1.0,1.0,1.0,10.0,6.0
2500.0,180.0,100.0,3.0,2.0,1.0,10.0,7.0
2400.0,200.0,70.0,2.0,2.0,,8.0,6.0
2700.0,250.0,76.0,2.0,2.0,1.0,9.0,8.0
2500.0,140.0,41.0,1.0,1.0,,,8.0
6075.0,400.0,200.0,2.0,3.0,1.0,30.0,7.0
3500.0,400.0,85.0,3.0,2.0,1.0,0.0,7.0
800.0,120.0,59.0,3.0,2.0,,4.0,9.0
2500.0,260.0,73.0,3.0,2.0,,2.0,6.0
2900.0,,42.0,1.0,1.0,1.0,5.0,8.0
3267.0,,64.0,1.0,1.0,1.0,25.0,7.0
3700.0,,85.0,3.0,2.0,1.0,13.0,7.0
4500.0,480.0,114.0,2.0,2.0,1.0,9.0,7.0
3500.0,,104.0,4.0,3.0,2.0,19.0,7.0
4000.0,,116.0,2.0,3.0,2.0,2.0,7.0
2635.0,260.0,48.0,1.0,1.0,1.0,7.0,8.0
2200.0,230.0,45.0,1.0,1.0,,0.0,6.0
3800.0,670.0,133.0,3.0,2.0,2.0,27.0,7.0
3000.0,400.0,48.0,1.0,1.0,1.0,,8.0
2200.0,250.0,40.0,1.0,1.0,,3.0,8.0
1580.0,,90.0,2.0,1.0,,4.0,7.0
2100.0,180.0,72.0,2.0,2.0,,25.0,6.0
1250.0,,33.0,1.0,,,1.0,8.0
2200.0,80.0,115.0,3.0,2.0,,18.0,7.0
1500.0,150.0,82.0,3.0,2.0,1.0,10.0,5.0
3000.0,380.0,131.0,3.0,3.0,,3.0,6.0
1900.0,,65.0,2.0,2.0,,5.0,6.0
2300.0,180.0,72.0,3.0,2.0,,0.0,7.0
2912.0,,48.0,1.0,1.0,1.0,3.0,8.0
2000.0,,35.0,1.0,1.0,,4.0,7.0
2200.0,260.0,64.0,3.0,2.0,1.0,,6.0
1300.0,,26.0,1.0,1.0,,40.0,6.0
1600.0,50.0,60.0,2.0,2.0,,10.0,7.0
3300.0,300.0,101.0,3.0,2.0,1.0,10.0,6.0
2400.0,250.0,43.0,1.0,1.0,,0.0,6.0
1100.0,,45.0,1.0,1.0,,0.0,8.0
2050.0,180.0,55.0,1.0,1.0,1.0,6.0,6.0
4004.0,,256.0,3.0,3.0,2.0,13.0,7.0
2000.0,150.0,43.0,1.0,1.0,,,8.0
2000.0,,72.0,2.0,2.0,,12.0,6.0
1800.0,100.0,78.0,2.0,1.0,,42.0,6.0
3500.0,450.0,93.0,2.0,2.0,1.0,1.0,6.0
2600.0,390.0,80.0,2.0,2.0,1.0,7.0,6.0
2400.0,250.0,43.0,1.0,1.0,,0.0,6.0
1900.0,200.0,46.0,1.0,1.0,,2.0,6.0
2450.0,220.0,41.0,1.0,1.0,1.0,5.0,8.0
2600.0,250.0,42.0,1.0,1.0,1.0,0.0,6.0
2000.0,200.0,38.0,1.0,1.0,,0.0,6.0
2500.0,,70.0,1.0,1.0,,0.0,7.0
1700.0,100.0,75.0,2.0,2.0,1.0,15.0,7.0
5658.0,660.0,187.0,3.0,2.0,1.0,15.0,8.0
2300.0,,89.0,3.0,2.0,,14.0,6.0
1980.0,150.0,42.0,1.0,1.0,1.0,3.0,8.0
1200.0,,45.0,1.0,1.0,,15.0,6.0
3000.0,220.0,85.0,4.0,2.0,1.0,19.0,6.0
1400.0,,52.0,2.0,1.0,,15.0,7.0
3700.0,400.0,98.0,3.0,2.0,1.0,12.0,6.0
8140.0,730.0,177.0,3.0,2.0,2.0,,7.0
1000.0,150.0,60.0,3.0,1.0,,5.0,1.0
8140.0,1600.0,271.0,3.0,3.0,2.0,,7.0
2950.0,350.0,65.0,3.0,2.0,2.0,1.0,6.0
1050.0,,58.0,2.0,1.0,,10.0,2.0
2700.0,350.0,68.0,3.0,2.0,,0.0,6.0
2000.0,150.0,55.0,1.0,1.0,,30.0,7.0
2450.0,200.0,42.0,1.0,1.0,1.0,,6.0
2590.0,350.0,60.0,1.0,1.0,2.0,2.0,8.0
2290.0,,74.0,3.0,2.0,1.0,0.0,6.0
7200.0,750.0,210.0,3.0,2.0,2.0,9.0,7.0
4500.0,600.0,170.0,3.0,2.0,1.0,6.0,8.0
2300.0,200.0,40.0,1.0,1.0,1.0,2.0,8.0
7320.0,800.0,197.0,4.0,4.0,2.0,,7.0
9490.0,780.0,260.0,5.0,4.0,2.0,3.0,7.0
3000.0,280.0,78.0,2.0,2.0,1.0,15.0,4.0
2450.0,260.0,55.0,1.0,1.0,1.0,5.0,6.0
2600.0,300.0,99.0,3.0,2.0,1.0,12.0,6.0
3200.0,300.0,75.0,2.0,2.0,1.0,0.0,4.0
2200.0,200.0,52.0,1.0,1.0,,,6.0
2800.0,,74.0,3.0,2.0,1.0,,8.0
3982.0,450.0,77.0,3.0,2.0,1.0,0.0,7.0
2300.0,200.0,44.0,1.0,1.0,,0.0,7.0
3000.0,320.0,105.0,3.0,2.0,1.0,27.0,7.0
1800.0,,60.0,2.0,2.0,,25.0,6.0
900.0,2.0,70.0,2.0,1.0,,15.0,2.0
3540.0,,62.0,1.0,1.0,,0.0,7.0
2555.0,250.0,43.0,1.0,1.0,1.0,2.0,7.0
1300.0,,40.0,1.0,1.0,,15.0,7.0
1950.0,100.0,47.0,2.0,1.0,,50.0,6.0
1700.0,180.0,51.0,1.0,1.0,1.0,0.0,6.0
3128.0,330.0,72.0,1.0,2.0,1.0,14.0,8.0
1150.0,,54.0,2.0,1.0,,2.0,4.0
2100.0,150.0,60.0,,1.0,2.0,8.0,8.0
3900.0,600.0,117.0,3.0,2.0,2.0,18.0,7.0
1800.0,300.0,110.0,,1.0,,30.0,7.0
2775.0,400.0,58.0,1.0,1.0,1.0,66.0,7.0
3000.0,170.0,45.0,1.0,1.0,,0.0,7.0
7232.0,700.0,315.0,3.0,3.0,2.0,20.0,7.0
2300.0,,59.0,2.0,2.0,,1.0,6.0
4625.0,700.0,115.0,2.0,3.0,2.0,6.0,7.0
3000.0,,66.0,3.0,2.0,1.0,0.0,
3400.0,120.0,65.0,3.0,2.0,1.0,0.0,7.0
1900.0,50.0,120.0,3.0,3.0,,10.0,7.0
2200.0,200.0,42.0,1.0,1.0,,0.0,6.0
2992.0,,75.0,1.0,1.0,,0.0,7.0
5875.0,650.0,187.0,2.0,2.0,2.0,25.0,7.0
2800.0,,92.0,2.0,2.0,1.0,5.0,6.0
3200.0,220.0,120.0,3.0,3.0,1.0,15.0,6.0
2700.0,280.0,66.0,1.0,1.0,1.0,0.0,7.0
5249.0,500.0,116.0,3.0,2.0,2.0,0.0,7.0
2500.0,40.0,140.0,5.0,2.0,,37.0,2.0
5400.0,670.0,140.0,3.0,2.0,1.0,,7.0
3515.0,475.0,73.0,3.0,2.0,,4.0,
9845.0,1100.0,279.0,3.0,3.0,2.0,12.0,7.0
2950.0,270.0,45.0,1.0,1.0,1.0,0.0,7.0
3800.0,,240.0,3.0,2.0,1.0,3.0,8.0
1400.0,140.0,86.0,3.0,2.0,1.0,0.0,4.0
2350.0,200.0,58.0,2.0,2.0,1.0,3.0,8.0
1900.0,,42.0,1.0,1.0,,10.0,8.0
2771.0,450.0,45.0,1.0,1.0,,1.0,7.0
3200.0,300.0,60.0,2.0,2.0,1.0,0.0,7.0
3700.0,,110.0,3.0,3.0,2.0,16.0,7.0
1500.0,,80.0,2.0,2.0,,15.0,10.0
1200.0,160.0,70.0,3.0,2.0,,0.0,2.0
2300.0,270.0,50.0,1.0,1.0,,0.0,7.0
3300.0,270.0,90.0,3.0,2.0,,0.0,7.0
2700.0,200.0,70.0,1.0,1.0,1.0,5.0,6.0
3124.0,350.0,100.0,3.0,2.0,1.0,9.0,7.0
3500.0,460.0,135.0,3.0,3.0,2.0,10.0,7.0
3556.0,250.0,67.0,1.0,1.0,,20.0,8.0
6000.0,350.0,196.0,4.0,4.0,1.0,13.0,7.0
1850.0,60.0,55.0,2.0,2.0,,12.0,6.0
2000.0,200.0,74.0,3.0,2.0,,10.0,6.0
2760.0,490.0,65.0,2.0,2.0,1.0,,7.0
5500.0,,220.0,4.0,3.0,1.0,12.0,7.0
3300.0,290.0,66.0,2.0,2.0,1.0,4.0,6.0
2300.0,160.0,40.0,1.0,1.0,,,8.0
2775.0,,100.0,2.0,1.0,,10.0,7.0
3145.0,270.0,99.0,3.0,2.0,,8.0,6.0
3200.0,,86.0,2.0,2.0,1.0,4.0,8.0
3100.0,230.0,100.0,3.0,3.0,,7.0,6.0
3500.0,250.0,80.0,3.0,2.0,,7.0,6.0
2000.0,,75.0,3.0,1.0,,20.0,6.0
2000.0,250.0,44.0,1.0,1.0,,0.0,6.0
2650.0,,81.0,2.0,2.0,1.0,8.0,6.0
3458.0,,77.0,3.0,2.0,1.0,,7.0
3000.0,280.0,74.0,2.0,2.0,1.0,0.0,4.0
2600.0,250.0,55.0,2.0,2.0,,0.0,6.0
2300.0,300.0,40.0,1.0,1.0,,0.0,8.0
2750.0,270.0,56.0,2.0,2.0,1.0,,8.0
2980.0,370.0,63.0,2.0,2.0,,3.0,7.0
2700.0,,65.0,2.0,2.0,1.0,0.0,6.0
1000.0,,75.0,2.0,1.0,,10.0,2.0
4745.0,600.0,156.0,3.0,2.0,2.0,15.0,7.0
2200.0,200.0,70.0,2.0,2.0,,20.0,6.0
2479.0,260.0,69.0,,1.0,,15.0,8.0
3822.0,,135.0,3.0,2.0,1.0,60.0,7.0
3200.0,150.0,110.0,3.0,2.0,1.0,18.0,7.0
2300.0,200.0,63.0,2.0,2.0,,0.0,6.0
2800.0,,84.0,3.0,2.0,,1.0,8.0
2100.0,120.0,114.0,3.0,3.0,,12.0,6.0
2300.0,110.0,57.0,2.0,2.0,,2.0,8.0
3000.0,280.0,61.0,2.0,2.0,,3.0,6.0
3979.0,550.0,78.0,2.0,3.0,2.0,2.0,8.0
3660.0,290.0,204.0,3.0,4.0,2.0,11.0,6.0
2000.0,,90.0,3.0,2.0,,40.0,5.0
3684.0,150.0,111.0,3.0,2.0,2.0,15.0,7.0
4059.0,,104.0,3.0,2.0,1.0,10.0,7.0
1500.0,,50.0,1.0,1.0,,0.0,6.0
1500.0,,44.0,1.0,1.0,,0.0,6.0
900.0,,80.0,2.0,1.0,,0.0,1.0
2420.0,160.0,43.0,1.0,1.0,1.0,,6.0
2700.0,80.0,50.0,1.0,2.0,,2.0,7.0
5336.0,510.0,128.0,4.0,2.0,2.0,1.0,
3690.0,,65.0,3.0,2.0,,0.0,6.0
2500.0,,68.0,2.0,2.0,,5.0,8.0
3200.0,,75.0,3.0,2.0,,3.0,8.0
1900.0,,68.0,3.0,2.0,,17.0,6.0
2700.0,250.0,68.0,2.0,2.0,1.0,,8.0
2100.0,200.0,31.0,1.0,1.0,,2.0,8.0
950.0,,53.0,3.0,1.0,1.0,0.0,1.0
3600.0,1.0,125.0,2.0,2.0,1.0,12.0,6.0
1800.0,,90.0,3.0,1.0,,10.0,8.0
1653.0,150.0,45.0,1.0,1.0,,5.0,8.0
2560.0,250.0,55.0,2.0,2.0,,1.0,
1400.0,,69.0,2.0,1.0,,10.0,4.0
2200.0,250.0,64.0,2.0,2.0,,1.0,6.0
1700.0,100.0,35.0,1.0,,,10.0,6.0
1300.0,,100.0,3.0,2.0,,30.0,1.0
2950.0,300.0,78.0,3.0,2.0,1.0,0.0,6.0
3000.0,520.0,125.0,3.0,3.0,1.0,24.0,7.0
5890.0,730.0,136.0,3.0,2.0,2.0,40.0,7.0
6460.0,,125.0,3.0,3.0,2.0,,8.0
3071.0,400.0,62.0,2.0,2.0,1.0,0.0,7.0
1750.0,200.0,71.0,3.0,2.0,,0.0,8.0
2400.0,320.0,73.0,2.0,2.0,1.0,2.0,4.0
2550.0,,39.0,1.0,1.0,,26.0,8.0
3000.0,500.0,150.0,3.0,2.0,1.0,25.0,6.0
3200.0,260.0,64.0,2.0,2.0,1.0,3.0,7.0
2100.0,230.0,63.0,2.0,1.0,,0.0,8.0
2800.0,,56.0,1.0,1.0,,5.0,8.0
1000.0,120.0,69.0,3.0,2.0,,3.0,5.0
2200.0,200.0,60.0,3.0,2.0,1.0,3.0,6.0
3650.0,380.0,101.0,2.0,2.0,1.0,11.0,6.0
2390.0,190.0,55.0,1.0,2.0,1.0,4.0,6.0
2435.0,200.0,51.0,2.0,2.0,1.0,24.0,7.0
1700.0,150.0,40.0,,1.0,,0.0,6.0
4400.0,350.0,60.0,2.0,2.0,,1.0,7.0
2500.0,100.0,107.0,3.0,2.0,,20.0,6.0
2200.0,150.0,66.0,2.0,2.0,,4.0,6.0
2700.0,200.0,60.0,2.0,1.0,,3.0,6.0
2400.0,250.0,82.0,3.0,2.0,1.0,,6.0
1090.0,,75.0,3.0,2.0,,5.0,1.0
1400.0,140.0,67.0,3.0,2.0,1.0,7.0,10.0
4405.0,550.0,71.0,1.0,1.0,1.0,0.0,8.0
2800.0,150.0,40.0,,1.0,,1.0,8.0
2700.0,230.0,55.0,,2.0,1.0,0.0,6.0
1350.0,,74.0,4.0,3.0,1.0,3.0,9.0
2850.0,270.0,76.0,3.0,2.0,1.0,2.0,6.0
2400.0,,70.0,2.0,2.0,,10.0,6.0
2318.0,220.0,45.0,1.0,1.0,,3.0,7.0
2500.0,,73.0,3.0,2.0,1.0,9.0,6.0
2200.0,280.0,63.0,2.0,2.0,1.0,0.0,6.0
1800.0,130.0,85.0,3.0,2.0,,5.0,4.0
3330.0,320.0,114.0,3.0,3.0,1.0,25.0,7.0
8325.0,1100.0,300.0,3.0,3.0,4.0,7.0,7.0
9240.0,880.0,206.0,3.0,3.0,2.0,9.0,7.0
2035.0,100.0,36.0,1.0,1.0,,,8.0
2000.0,120.0,96.0,2.0,1.0,1.0,40.0,4.0
1400.0,,49.0,1.0,1.0,,25.0,7.0
2250.0,230.0,63.0,1.0,1.0,1.0,10.0,6.0
2400.0,,53.0,1.0,1.0,,1.0,8.0
3630.0,,122.0,4.0,3.0,2.0,12.0,7.0
4070.0,380.0,100.0,3.0,2.0,1.0,5.0,6.0
2000.0,,85.0,2.0,1.0,,11.0,6.0
1706.0,40.0,42.0,1.0,1.0,,0.0,6.0
2700.0,370.0,60.0,2.0,2.0,1.0,7.0,8.0
3188.0,150.0,110.0,3.0,3.0,1.0,25.0,7.0
2500.0,200.0,53.0,2.0,2.0,1.0,0.0,8.0
1300.0,130.0,59.0,2.0,1.0,,1.0,4.0
1650.0,,40.0,1.0,1.0,,10.0,4.0
2570.0,220.0,40.0,1.0,1.0,1.0,5.0,8.0
4600.0,350.0,80.0,3.0,2.0,1.0,9.0,8.0
2978.0,260.0,57.0,1.0,2.0,,5.0,8.0
6510.0,1100.0,225.0,3.0,3.0,2.0,12.0,7.0
2300.0,250.0,54.0,2.0,2.0,1.0,2.0,6.0
1400.0,,130.0,2.0,1.0,,10.0,2.0
4836.0,450.0,94.0,3.0,2.0,1.0,6.0,8.0
2992.0,,46.0,1.0,1.0,,0.0,7.0
850.0,,60.0,2.0,1.0,,0.0,10.0
900.0,,120.0,3.0,2.0,,0.0,9.0
5130.0,500.0,110.0,2.0,2.0,1.0,10.0,7.0
1700.0,,160.0,3.0,2.0,1.0,37.0,4.0
