precio_pen,mantenimiento_soles,area_m2,num_dorm,num_banios,num_estac,antiguedad,num_visualizaciones,num_colegios_prox,num_hospitales_prox,total_ambientes,tiene_estac,tamano_cod,antiguedad_cod,nivel_socioeconomico_cod,total_servicios_prox
2372.0,460.0,40.0,1.0,1.0,,15.0,69.0,1,1,2.0,0,1.0,2.0,1.0,2
3550.0,250.0,82.0,3.0,2.0,,0.0,,6,0,5.0,0,2.0,1.0,3.0,6
3624.0,350.0,71.0,1.0,,1.0,14.0,33.0,7,2,,1,2.0,2.0,1.0,9
3000.0,360.0,70.0,2.0,,1.0,6.0,30.0,0,2,,1,2.0,2.0,2.0,2
1400.0,,80.0,2.0,1.0,,4.0,28.0,1,0,3.0,0,2.0,1.0,2.0,1
2800.0,300.0,110.0,3.0,2.0,,12.0,61.0,13,1,5.0,0,3.0,2.0,3.0,15
5138.0,400.0,136.0,3.0,2.0,2.0,5.0,,9,5,5.0,1,3.0,1.0,1.0,14
2340.0,80.0,75.0,1.0,1.0,,0.0,,0,0,2.0,0,2.0,1.0,1.0,0
4440.0,650.0,160.0,1.0,2.0,2.0,12.0,66.0,3,0,3.0,1,3.0,2.0,1.0,3
3750.0,260.0,85.0,2.0,2.0,1.0,,,9,1,4.0,1,2.0,,1.0,10
3730.0,280.0,80.0,2.0,2.0,1.0,,,9,1,4.0,1,2.0,,1.0,10
1800.0,175.0,58.0,2.0,2.0,1.0,5.0,362.0,10,0,4.0,1,2.0,1.0,2.0,10
4440.0,360.0,130.0,3.0,3.0,1.0,45.0,53.0,1,0,6.0,1,3.0,3.0,1.0,1
1000.0,,60.0,2.0,1.0,,,,13,0,3.0,0,2.0,,3.0,13
1800.0,160.0,44.0,1.0,1.0,,12.0,122.0,3,1,2.0,0,1.0,2.0,1.0,4
2300.0,219.0,50.0,1.0,1.0,1.0,10.0,105.0,5,2,2.0,1,1.0,2.0,1.0,7
2500.0,150.0,70.0,2.0,2.0,,6.0,35.0,0,0,4.0,0,2.0,2.0,2.0,0
3048.0,432.0,68.0,2.0,2.0,1.0,0.0,79.0,5,0,4.0,1,2.0,1.0,1.0,6
4011.0,,103.0,2.0,2.0,1.0,3.0,76.0,5,2,4.0,1,3.0,1.0,1.0,8
2372.0,300.0,50.0,1.0,1.0,1.0,10.0,,12,0,2.0,1,1.0,2.0,1.0,13
4625.0,600.0,85.0,2.0,2.0,1.0,7.0,,1,0,4.0,1,2.0,2.0,1.0,1
3650.0,3.0,65.0,2.0,2.0,1.0,7.0,,5,2,4.0,1,2.0,2.0,1.0,7
3119.0,,108.0,3.0,3.0,1.0,18.0,86.0,7,4,6.0,1,3.0,2.0,1.0,13
1500.0,,104.0,3.0,2.0,,0.0,38.0,7,0,5.0,0,3.0,1.0,4.0,7
1800.0,,54.0,2.0,2.0,2.0,4.0,25.0,1,0,4.0,1,2.0,1.0,4.0,1
2000.0,,70.0,2.0,1.0,,25.0,63.0,6,1,3.0,0,2.0,3.0,1.0,7
6498.0,860.0,200.0,3.0,4.0,2.0,16.0,42.0,4,1,7.0,1,3.0,2.0,1.0,5
2390.0,,50.0,1.0,1.0,,0.0,41.0,25,2,2.0,0,1.0,1.0,2.0,27
2100.0,,60.0,1.0,1.0,1.0,5.0,49.0,9,0,2.0,1,2.0,1.0,1.0,12
2600.0,449.0,80.0,3.0,2.0,2.0,,,19,2,5.0,1,2.0,,2.0,21
2500.0,250.0,73.0,3.0,2.0,1.0,0.0,70.0,13,6,5.0,1,2.0,1.0,2.0,19
4015.0,400.0,137.0,3.0,,1.0,55.0,37.0,0,1,,1,3.0,3.0,1.0,1
2100.0,200.0,72.0,2.0,1.0,,25.0,194.0,4,1,3.0,0,2.0,3.0,1.0,5
4800.0,500.0,124.0,2.0,3.0,2.0,5.0,23.0,20,0,5.0,1,3.0,1.0,1.0,21
1000.0,,45.0,2.0,1.0,,0.0,37.0,16,0,3.0,0,1.0,1.0,3.0,16
3213.0,200.0,95.0,2.0,2.0,1.0,18.0,52.0,4,0,4.0,1,2.0,2.0,1.0,4
3300.0,290.0,75.0,2.0,2.0,1.0,0.0,105.0,8,1,4.0,1,2.0,1.0,1.0,9
2350.0,,45.0,1.0,1.0,1.0,2.0,23.0,8,3,2.0,1,1.0,1.0,2.0,11
3230.0,,77.0,1.0,1.0,1.0,5.0,,0,0,2.0,1,2.0,1.0,1.0,0
1650.0,60.0,56.0,2.0,1.0,1.0,30.0,160.0,14,0,3.0,1,2.0,3.0,1.0,15
2600.0,,79.0,3.0,2.0,,,,16,1,5.0,0,2.0,,2.0,17
2900.0,360.0,82.0,2.0,2.0,1.0,12.0,57.0,2,0,4.0,1,2.0,2.0,1.0,2
4015.0,,80.0,2.0,2.0,1.0,10.0,,8,1,4.0,1,2.0,2.0,1.0,9
2800.0,450.0,75.0,2.0,2.0,2.0,10.0,,9,0,4.0,1,2.0,2.0,1.0,11
3100.0,380.0,63.0,2.0,2.0,1.0,1.0,19.0,7,2,4.0,1,2.0,1.0,1.0,9
2600.0,280.0,55.0,2.0,2.0,,0.0,36.0,11,1,4.0,0,2.0,1.0,3.0,13
2757.0,,40.0,1.0,1.0,,6.0,16.0,11,0,2.0,0,1.0,2.0,1.0,13
8030.0,1200.0,226.0,3.0,3.0,2.0,10.0,,1,0,6.0,1,3.0,2.0,1.0,1
2200.0,60.0,75.0,3.0,2.0,,,,8,0,5.0,0,2.0,,2.0,8
2852.0,380.0,85.0,2.0,2.0,1.0,15.0,118.0,13,3,4.0,1,2.0,2.0,1.0,17
2305.0,200.0,40.0,1.0,1.0,1.0,9.0,,9,0,2.0,1,1.0,2.0,1.0,9
3160.0,370.0,92.0,2.0,2.0,1.0,5.0,46.0,11,2,4.0,1,2.0,1.0,1.0,17
8140.0,730.0,175.0,3.0,2.0,2.0,10.0,,0,0,5.0,1,3.0,2.0,1.0,0
900.0,,,1.0,1.0,,0.0,,27,1,2.0,0,,1.0,3.0,29
11222.0,1400.0,384.0,3.0,3.0,2.0,12.0,,2,0,6.0,1,3.0,2.0,1.0,3
2800.0,120.0,69.0,2.0,2.0,1.0,10.0,117.0,3,0,4.0,1,2.0,2.0,1.0,4
2800.0,230.0,41.0,1.0,1.0,1.0,5.0,52.0,5,0,2.0,1,1.0,1.0,1.0,5
5278.0,1.0,100.0,2.0,2.0,,,,11,1,4.0,0,2.0,,1.0,13
1850.0,50.0,78.0,2.0,2.0,,5.0,107.0,11,0,4.0,0,2.0,1.0,1.0,14
5500.0,200.0,89.0,3.0,2.0,1.0,4.0,,2,0,5.0,1,2.0,1.0,2.0,2
5550.0,,166.0,3.0,2.0,,,,2,1,5.0,0,3.0,,1.0,3
1800.0,150.0,43.0,1.0,1.0,,5.0,194.0,9,0,2.0,0,1.0,1.0,3.0,10
3200.0,330.0,110.0,2.0,1.0,1.0,40.0,,12,2,3.0,1,3.0,3.0,1.0,14
1500.0,,160.0,3.0,2.0,,4.0,141.0,5,3,5.0,0,3.0,1.0,3.0,8
2775.0,,65.0,1.0,2.0,,6.0,16.0,8,0,3.0,0,2.0,2.0,1.0,10
2250.0,200.0,100.0,2.0,2.0,,5.0,131.0,15,2,4.0,0,2.0,1.0,2.0,17
2250.0,100.0,75.0,1.0,1.0,,20.0,157.0,4,0,2.0,0,2.0,2.0,1.0,4
3077.0,400.0,65.0,1.0,2.0,1.0,13.0,36.0,1,0,3.0,1,2.0,2.0,1.0,1
2050.0,,63.0,1.0,1.0,,10.0,210.0,5,2,2.0,0,2.0,2.0,1.0,7
2748.0,250.0,70.0,1.0,1.0,1.0,10.0,31.0,7,2,2.0,1,2.0,2.0,1.0,9
2000.0,,85.0,3.0,2.0,1.0,0.0,25.0,18,1,5.0,1,2.0,1.0,3.0,19
2400.0,,70.0,3.0,2.0,1.0,1.0,27.0,14,2,5.0,1,2.0,1.0,2.0,16
2700.0,,60.0,2.0,2.0,,6.0,,14,5,4.0,0,2.0,2.0,2.0,19
2553.0,250.0,45.0,1.0,1.0,1.0,0.0,26.0,5,0,2.0,1,1.0,1.0,1.0,5
5530.0,450.0,180.0,3.0,3.0,1.0,53.0,40.0,12,0,6.0,1,3.0,3.0,2.0,12
1400.0,,55.0,2.0,1.0,,,,18,2,3.0,0,2.0,,2.0,20
5180.0,500.0,85.0,,2.0,1.0,14.0,,2,1,,1,2.0,2.0,1.0,3
3000.0,275.0,80.0,2.0,2.0,1.0,2.0,128.0,11,1,4.0,1,2.0,1.0,1.0,12
2700.0,200.0,50.0,1.0,1.0,,,,9,1,2.0,0,1.0,,1.0,11
2400.0,130.0,69.0,3.0,2.0,1.0,12.0,60.0,12,1,5.0,1,2.0,2.0,3.0,13
2900.0,280.0,55.0,1.0,1.0,1.0,8.0,60.0,4,1,2.0,1,2.0,2.0,1.0,6
2200.0,,156.0,4.0,1.0,,10.0,85.0,9,0,5.0,0,3.0,2.0,2.0,9
2300.0,70.0,60.0,1.0,1.0,,15.0,59.0,5,2,2.0,0,2.0,2.0,1.0,7
4875.0,550.0,109.0,1.0,1.0,2.0,14.0,29.0,0,0,2.0,1,3.0,2.0,1.0,0
3647.0,420.0,87.0,2.0,3.0,1.0,2.0,25.0,4,1,5.0,1,2.0,1.0,1.0,6
2920.0,320.0,75.0,1.0,2.0,,15.0,25.0,2,0,3.0,0,2.0,2.0,1.0,3
3720.0,,65.0,2.0,2.0,1.0,3.0,,12,0,4.0,1,2.0,1.0,1.0,13
3330.0,337.0,75.0,1.0,1.0,1.0,,,2,0,2.0,1,2.0,,1.0,2
1450.0,,35.0,1.0,1.0,,,,10,2,2.0,0,1.0,,1.0,12
2372.0,250.0,56.0,2.0,2.0,,0.0,378.0,8,1,4.0,0,2.0,1.0,1.0,9
4300.0,,122.0,1.0,1.0,1.0,3.0,28.0,1,2,2.0,1,3.0,1.0,1.0,3
1550.0,,60.0,2.0,1.0,,10.0,88.0,8,3,3.0,0,2.0,2.0,1.0,13
3000.0,250.0,68.0,3.0,2.0,,0.0,67.0,14,3,5.0,0,2.0,1.0,2.0,17
2700.0,280.0,73.0,2.0,2.0,2.0,3.0,46.0,7,1,4.0,1,2.0,1.0,3.0,8
1800.0,,90.0,3.0,,,20.0,112.0,5,0,,0,2.0,2.0,1.0,6
3000.0,,,,,,,22.0,14,5,,0,,,2.0,19
3500.0,380.0,95.0,3.0,2.0,1.0,0.0,33.0,4,0,5.0,1,2.0,1.0,1.0,4
2775.0,250.0,80.0,1.0,1.0,1.0,10.0,23.0,9,2,2.0,1,2.0,2.0,1.0,11
2534.0,250.0,70.0,2.0,1.0,1.0,9.0,26.0,7,0,3.0,1,2.0,2.0,1.0,7
2401.0,220.0,52.0,1.0,1.0,,2.0,24.0,12,0,2.0,0,2.0,1.0,1.0,13
2450.0,180.0,61.0,1.0,1.0,,13.0,58.0,3,1,2.0,0,2.0,2.0,1.0,4
2500.0,250.0,70.0,2.0,,1.0,2.0,24.0,6,1,,1,2.0,1.0,3.0,7
9360.0,,178.0,3.0,3.0,2.0,1.0,15.0,6,5,6.0,1,3.0,1.0,1.0,12
3700.0,360.0,66.0,1.0,1.0,1.0,10.0,,1,0,2.0,1,2.0,2.0,1.0,1
3290.0,350.0,114.0,3.0,2.0,1.0,5.0,98.0,8,5,5.0,1,3.0,1.0,2.0,13
1900.0,150.0,45.0,2.0,1.0,,,,0,0,3.0,0,1.0,,2.0,0
2800.0,180.0,72.0,3.0,2.0,1.0,0.0,,24,6,5.0,1,2.0,1.0,2.0,30
10250.0,,350.0,3.0,3.0,3.0,15.0,,2,0,6.0,1,3.0,2.0,1.0,2
3000.0,,60.0,2.0,2.0,1.0,0.0,162.0,8,1,4.0,1,2.0,1.0,1.0,9
1400.0,,58.0,1.0,1.0,,3.0,358.0,11,0,2.0,0,2.0,1.0,1.0,12
2600.0,300.0,70.0,3.0,2.0,1.0,,,9,0,5.0,1,2.0,,3.0,9
5797.0,350.0,127.0,2.0,2.0,2.0,10.0,45.0,5,2,4.0,1,3.0,2.0,1.0,7
1500.0,1.0,53.0,2.0,2.0,,2.0,70.0,12,0,4.0,0,2.0,1.0,2.0,12
5200.0,450.0,123.0,3.0,2.0,,0.0,23.0,0,0,5.0,0,3.0,1.0,1.0,0
2400.0,230.0,32.0,1.0,1.0,1.0,1.0,115.0,5,0,2.0,1,1.0,1.0,1.0,5
1450.0,,40.0,1.0,1.0,,10.0,50.0,15,1,2.0,0,1.0,2.0,2.0,18
2950.0,260.0,67.0,2.0,2.0,1.0,2.0,,0,0,4.0,1,2.0,1.0,1.0,0
1300.0,10.0,55.0,2.0,1.0,1.0,,,0,0,3.0,1,2.0,,3.0,0
2752.0,,44.0,1.0,1.0,,0.0,28.0,9,1,2.0,0,1.0,1.0,1.0,10
2960.0,510.0,55.0,1.0,1.0,1.0,15.0,21.0,2,2,2.0,1,2.0,2.0,1.0,5
8832.0,765.0,200.0,3.0,3.0,3.0,2.0,54.0,0,0,6.0,1,3.0,1.0,1.0,1
4200.0,200.0,130.0,3.0,1.0,1.0,10.0,66.0,8,3,4.0,1,3.0,2.0,1.0,13
2200.0,,45.0,1.0,1.0,1.0,,,0,0,2.0,1,1.0,,2.0,0
2360.0,219.0,50.0,1.0,1.0,1.0,10.0,17.0,7,0,2.0,1,1.0,2.0,1.0,8
1500.0,,60.0,,,,20.0,29.0,11,0,,0,2.0,2.0,2.0,11
3300.0,280.0,80.0,2.0,2.0,1.0,4.0,50.0,5,0,4.0,1,2.0,1.0,1.0,5
3670.0,420.0,87.0,2.0,2.0,1.0,4.0,,4,1,4.0,1,2.0,1.0,1.0,6
2199.0,170.0,64.0,1.0,2.0,,7.0,15.0,16,3,3.0,0,2.0,2.0,2.0,19
8140.0,,265.0,4.0,3.0,,30.0,24.0,11,2,7.0,0,3.0,3.0,1.0,13
4500.0,450.0,150.0,3.0,3.0,2.0,18.0,27.0,3,7,6.0,1,3.0,2.0,1.0,10
8980.0,1100.0,300.0,3.0,4.0,2.0,,,3,0,7.0,1,3.0,,1.0,3
1300.0,,58.0,1.0,1.0,,17.0,122.0,7,0,2.0,0,2.0,2.0,2.0,7
4400.0,,125.0,3.0,2.0,1.0,10.0,213.0,8,2,5.0,1,3.0,2.0,1.0,12
1600.0,140.0,70.0,3.0,2.0,,10.0,489.0,10,0,5.0,0,2.0,2.0,2.0,10
1000.0,,60.0,1.0,1.0,,10.0,101.0,19,0,2.0,0,2.0,2.0,3.0,19
1350.0,,70.0,,2.0,,10.0,23.0,16,1,,0,2.0,2.0,3.0,19
1700.0,,75.0,2.0,2.0,,10.0,197.0,6,0,4.0,0,2.0,2.0,2.0,7
3480.0,528.0,62.0,2.0,2.0,,0.0,28.0,5,0,4.0,0,2.0,1.0,1.0,6
5110.0,665.0,145.0,3.0,3.0,2.0,0.0,38.0,9,1,6.0,1,3.0,1.0,1.0,10
2400.0,70.0,120.0,4.0,2.0,,15.0,251.0,12,0,6.0,0,3.0,2.0,3.0,13
2400.0,175.0,45.0,1.0,1.0,,3.0,,9,0,2.0,0,1.0,1.0,1.0,9
2700.0,,65.0,3.0,2.0,1.0,3.0,23.0,13,4,5.0,1,2.0,1.0,2.0,17
3690.0,,129.0,3.0,1.0,1.0,0.0,25.0,10,0,4.0,1,3.0,1.0,1.0,10
3330.0,210.0,140.0,3.0,2.0,2.0,18.0,156.0,3,1,5.0,1,3.0,2.0,1.0,4
2700.0,200.0,60.0,2.0,1.0,1.0,25.0,34.0,11,0,3.0,1,2.0,3.0,1.0,12
3500.0,,107.0,3.0,2.0,1.0,12.0,,6,0,5.0,1,3.0,2.0,1.0,6
990.0,190.0,42.0,1.0,1.0,1.0,1.0,108.0,1,0,2.0,1,1.0,1.0,2.0,2
2200.0,250.0,87.0,3.0,2.0,1.0,10.0,195.0,12,1,5.0,1,2.0,2.0,2.0,14
2300.0,300.0,58.0,2.0,2.0,,,,18,3,4.0,0,2.0,,2.0,21
1400.0,,60.0,1.0,3.0,,1.0,233.0,6,0,4.0,0,2.0,1.0,3.0,7
2665.0,350.0,102.0,2.0,1.0,,50.0,59.0,4,1,3.0,0,3.0,3.0,1.0,6
2548.0,,40.0,1.0,1.0,,0.0,26.0,2,2,2.0,0,1.0,1.0,2.0,4
1300.0,,50.0,1.0,1.0,,1.0,,4,9,2.0,0,1.0,1.0,1.0,13
2200.0,200.0,50.0,1.0,1.0,,2.0,75.0,6,1,2.0,0,1.0,1.0,3.0,7
2000.0,,40.0,1.0,1.0,,1.0,66.0,17,4,2.0,0,1.0,1.0,2.0,21
2690.0,170.0,62.0,2.0,1.0,,15.0,42.0,5,2,3.0,0,2.0,2.0,1.0,7
5500.0,836.0,121.0,3.0,2.0,2.0,15.0,53.0,13,1,5.0,1,3.0,2.0,1.0,14
5138.0,590.0,85.0,2.0,2.0,1.0,7.0,,1,0,4.0,1,2.0,2.0,1.0,1
2700.0,,65.0,1.0,2.0,1.0,,,3,0,3.0,1,2.0,,2.0,3
4954.0,531.0,80.0,2.0,2.0,1.0,6.0,,1,0,4.0,1,2.0,2.0,1.0,1
2100.0,,42.0,1.0,1.0,1.0,4.0,52.0,10,0,2.0,1,1.0,1.0,3.0,10
2800.0,450.0,62.0,2.0,2.0,1.0,0.0,60.0,0,0,4.0,1,2.0,1.0,1.0,0
2400.0,250.0,69.0,3.0,2.0,,3.0,294.0,8,3,5.0,0,2.0,1.0,3.0,13
1800.0,150.0,53.0,2.0,2.0,,0.0,209.0,0,0,4.0,0,2.0,1.0,2.0,0
3400.0,400.0,108.0,3.0,2.0,1.0,15.0,27.0,1,0,5.0,1,3.0,2.0,1.0,2
3280.0,340.0,50.0,1.0,1.0,1.0,1.0,63.0,6,1,2.0,1,1.0,1.0,1.0,8
2500.0,250.0,62.0,3.0,2.0,,0.0,47.0,12,6,5.0,0,2.0,1.0,2.0,18
3139.0,170.0,95.0,3.0,2.0,1.0,40.0,178.0,5,1,5.0,1,2.0,3.0,1.0,6
4232.0,343.0,120.0,2.0,2.0,2.0,7.0,16.0,5,2,4.0,1,3.0,2.0,1.0,7
2200.0,,82.0,3.0,1.0,,18.0,238.0,18,0,4.0,0,2.0,2.0,1.0,20
2150.0,230.0,50.0,1.0,1.0,1.0,10.0,36.0,18,0,2.0,1,1.0,2.0,2.0,18
3700.0,,100.0,2.0,2.0,,1.0,,5,2,4.0,0,2.0,1.0,1.0,7
2600.0,280.0,56.0,2.0,2.0,1.0,2.0,49.0,18,4,4.0,1,2.0,1.0,2.0,22
8228.0,800.0,185.0,3.0,2.0,2.0,15.0,94.0,2,0,5.0,1,3.0,2.0,1.0,2
1200.0,,40.0,1.0,1.0,,1.0,567.0,8,0,2.0,0,1.0,1.0,1.0,10
1600.0,150.0,34.0,1.0,1.0,,0.0,82.0,6,0,2.0,0,1.0,1.0,3.0,6
1350.0,,50.0,1.0,1.0,,,,10,0,2.0,0,1.0,,2.0,10
1400.0,,80.0,2.0,1.0,,1.0,,5,0,3.0,0,2.0,1.0,2.0,5
1500.0,,65.0,,1.0,,1.0,195.0,6,0,,0,2.0,1.0,1.0,7
1940.0,,80.0,3.0,2.0,,9.0,143.0,5,4,5.0,0,2.0,2.0,1.0,11
2470.0,300.0,47.0,1.0,1.0,1.0,10.0,18.0,12,0,2.0,1,1.0,2.0,1.0,13
2800.0,250.0,115.0,3.0,3.0,1.0,11.0,184.0,14,2,6.0,1,3.0,2.0,2.0,16
3266.0,210.0,62.0,1.0,1.0,1.0,10.0,23.0,8,1,2.0,1,2.0,2.0,1.0,9
10136.0,1000.0,235.0,3.0,3.0,3.0,8.0,34.0,4,1,6.0,1,3.0,2.0,1.0,5
2700.0,280.0,76.0,,2.0,1.0,20.0,,13,3,,1,2.0,2.0,1.0,17
2400.0,340.0,60.0,1.0,1.0,2.0,8.0,21.0,7,1,2.0,1,2.0,2.0,2.0,8
9200.0,,237.0,3.0,2.0,3.0,7.0,,2,1,5.0,1,3.0,2.0,1.0,3
900.0,,30.0,1.0,1.0,,1.0,,2,4,2.0,0,1.0,1.0,1.0,7
2200.0,1.0,95.0,2.0,1.0,1.0,7.0,208.0,4,1,3.0,1,2.0,2.0,1.0,5
1300.0,,67.0,2.0,2.0,,1.0,,11,0,4.0,0,2.0,1.0,2.0,11
3100.0,,72.0,1.0,1.0,1.0,5.0,16.0,5,0,2.0,1,2.0,1.0,1.0,5
1700.0,,70.0,2.0,2.0,,1.0,389.0,0,0,4.0,0,2.0,1.0,2.0,0
2650.0,300.0,70.0,1.0,1.0,1.0,13.0,27.0,5,2,2.0,1,2.0,2.0,1.0,7
1100.0,,40.0,1.0,1.0,,1.0,260.0,13,0,2.0,0,1.0,1.0,1.0,14
2500.0,,90.0,3.0,2.0,,8.0,51.0,12,1,5.0,0,2.0,2.0,2.0,13
6567.0,1100.0,272.0,4.0,3.0,2.0,20.0,,2,0,7.0,1,3.0,2.0,1.0,2
3400.0,270.0,78.0,3.0,2.0,1.0,3.0,15.0,17,2,5.0,1,2.0,1.0,2.0,19
2200.0,300.0,48.0,2.0,2.0,,0.0,100.0,10,1,4.0,0,1.0,1.0,3.0,11
800.0,,50.0,3.0,1.0,,,,13,0,4.0,0,1.0,,3.0,14
2500.0,300.0,53.0,2.0,2.0,,0.0,36.0,7,2,4.0,0,2.0,1.0,3.0,9
1350.0,50.0,48.0,2.0,1.0,,19.0,725.0,11,0,3.0,0,1.0,2.0,2.0,11
2700.0,230.0,67.0,2.0,2.0,1.0,0.0,29.0,28,3,4.0,1,2.0,1.0,2.0,32
1900.0,300.0,72.0,1.0,2.0,,8.0,101.0,10,0,3.0,0,2.0,2.0,3.0,11
1350.0,30.0,65.0,2.0,1.0,,12.0,22.0,1,0,3.0,0,2.0,2.0,4.0,1
2900.0,450.0,130.0,3.0,2.0,1.0,11.0,253.0,5,0,5.0,1,3.0,2.0,1.0,5
2300.0,200.0,45.0,1.0,1.0,,2.0,48.0,10,3,2.0,0,1.0,1.0,1.0,13
2146.0,180.0,38.0,1.0,1.0,,8.0,15.0,2,0,2.0,0,1.0,2.0,1.0,2
4732.0,396.0,100.0,2.0,2.0,1.0,11.0,,1,0,4.0,1,2.0,2.0,1.0,1
2500.0,,35.0,1.0,1.0,1.0,0.0,109.0,8,4,2.0,1,1.0,1.0,1.0,14
2400.0,100.0,108.0,2.0,2.0,,27.0,324.0,3,0,4.0,0,3.0,3.0,1.0,3
3607.0,,83.0,2.0,2.0,2.0,1.0,40.0,5,2,4.0,1,2.0,1.0,1.0,7
3800.0,500.0,120.0,,2.0,1.0,7.0,78.0,2,0,,1,3.0,2.0,1.0,2
4125.0,350.0,115.0,3.0,3.0,1.0,5.0,56.0,7,1,6.0,1,3.0,1.0,1.0,8
4862.0,400.0,80.0,1.0,2.0,,2.0,34.0,8,0,3.0,0,2.0,1.0,1.0,8
2530.0,110.0,70.0,2.0,1.0,,12.0,37.0,1,0,3.0,0,2.0,2.0,1.0,1
2400.0,315.0,43.0,,2.0,,0.0,,1,0,,0,1.0,1.0,1.0,2
5850.0,1100.0,248.0,3.0,2.0,2.0,17.0,136.0,4,0,5.0,1,3.0,2.0,2.0,4
2200.0,,41.0,1.0,1.0,1.0,0.0,67.0,10,0,2.0,1,1.0,1.0,1.0,10
1400.0,200.0,50.0,1.0,1.0,,10.0,617.0,10,1,2.0,0,1.0,2.0,2.0,11
1800.0,,80.0,3.0,2.0,,0.0,37.0,18,1,5.0,0,2.0,1.0,3.0,19
2500.0,,83.0,3.0,2.0,1.0,5.0,80.0,10,1,5.0,1,2.0,1.0,2.0,11
2600.0,,83.0,3.0,2.0,1.0,,,14,1,5.0,1,2.0,,2.0,16
6270.0,450.0,165.0,2.0,2.0,2.0,10.0,44.0,3,7,4.0,1,3.0,2.0,1.0,10
3000.0,,101.0,4.0,3.0,,12.0,103.0,28,3,7.0,0,3.0,2.0,2.0,32
2790.0,400.0,68.0,2.0,1.0,1.0,30.0,19.0,5,2,3.0,1,2.0,3.0,1.0,7
2200.0,200.0,45.0,1.0,1.0,,31.0,68.0,6,2,2.0,0,1.0,3.0,1.0,8
800.0,,100.0,2.0,1.0,,14.0,30.0,22,0,3.0,0,2.0,2.0,4.0,23
850.0,20.0,74.0,2.0,1.0,,3.0,113.0,15,1,3.0,0,2.0,1.0,4.0,16
2300.0,200.0,45.0,2.0,,,0.0,44.0,10,0,,0,1.0,1.0,3.0,11
4368.0,300.0,54.0,2.0,1.0,1.0,0.0,,9,1,3.0,1,2.0,1.0,1.0,10
1600.0,,55.0,2.0,1.0,,3.0,39.0,5,0,3.0,0,2.0,1.0,3.0,5
3478.0,530.0,123.0,2.0,2.0,1.0,10.0,61.0,3,8,4.0,1,3.0,2.0,1.0,11
6358.0,730.0,174.0,3.0,2.0,2.0,8.0,62.0,2,0,5.0,1,3.0,2.0,1.0,2
5460.0,720.0,120.0,2.0,2.0,2.0,15.0,73.0,4,0,4.0,1,3.0,2.0,1.0,4
2900.0,250.0,69.0,2.0,2.0,,,,7,2,4.0,0,2.0,,3.0,9
5460.0,,120.0,2.0,2.0,3.0,14.0,27.0,4,0,4.0,1,3.0,2.0,1.0,4
5700.0,845.0,99.0,,2.0,2.0,6.0,,11,1,,1,2.0,2.0,1.0,12
2500.0,150.0,80.0,3.0,2.0,1.0,5.0,67.0,17,2,5.0,1,2.0,1.0,2.0,19
1800.0,150.0,50.0,1.0,1.0,,,,0,0,2.0,0,1.0,,1.0,0
3000.0,,61.0,2.0,2.0,,4.0,25.0,3,4,4.0,0,2.0,1.0,1.0,8
3515.0,350.0,85.0,2.0,2.0,1.0,11.0,,8,1,4.0,1,2.0,2.0,1.0,9
2000.0,,82.0,2.0,2.0,,4.0,112.0,6,1,4.0,0,2.0,1.0,1.0,7
2200.0,250.0,60.0,2.0,1.0,,17.0,87.0,17,4,3.0,0,2.0,2.0,2.0,21
2500.0,240.0,40.0,1.0,1.0,1.0,0.0,102.0,6,2,2.0,1,1.0,1.0,1.0,9
2609.0,,81.0,1.0,2.0,,5.0,45.0,3,1,3.0,0,2.0,1.0,1.0,4
2700.0,250.0,58.0,2.0,2.0,1.0,0.0,45.0,5,1,4.0,1,2.0,1.0,2.0,6
4925.0,500.0,135.0,2.0,2.0,1.0,8.0,44.0,1,0,4.0,1,3.0,2.0,1.0,1
4380.0,460.0,161.0,3.0,2.0,2.0,44.0,34.0,0,0,5.0,1,3.0,3.0,1.0,0
2200.0,,91.0,3.0,2.0,,3.0,106.0,14,0,5.0,0,2.0,1.0,1.0,14
2000.0,100.0,65.0,2.0,1.0,,8.0,132.0,19,0,3.0,0,2.0,2.0,1.0,19
3000.0,100.0,93.0,2.0,1.0,1.0,35.0,,10,1,3.0,1,2.0,3.0,1.0,13
3000.0,100.0,90.0,1.0,1.0,1.0,35.0,15.0,10,1,2.0,1,2.0,3.0,1.0,13
3500.0,100.0,120.0,2.0,1.0,1.0,35.0,,10,1,3.0,1,3.0,3.0,1.0,13
2250.0,300.0,74.0,3.0,2.0,1.0,0.0,154.0,13,3,5.0,1,2.0,1.0,2.0,17
5625.0,,70.0,4.0,3.0,2.0,71.0,15.0,2,2,7.0,1,2.0,3.0,1.0,4
2775.0,288.0,50.0,1.0,1.0,1.0,8.0,,4,1,2.0,1,1.0,2.0,1.0,6
2200.0,150.0,76.0,2.0,1.0,,15.0,106.0,15,0,3.0,0,2.0,2.0,1.0,16
2500.0,250.0,80.0,2.0,1.0,,20.0,,7,1,3.0,0,2.0,2.0,1.0,10
2600.0,,65.0,2.0,2.0,,0.0,42.0,6,2,4.0,0,2.0,1.0,3.0,8
4404.0,575.0,100.0,1.0,1.0,1.0,10.0,17.0,9,0,2.0,1,2.0,2.0,1.0,9
3350.0,200.0,81.0,3.0,2.0,1.0,0.0,20.0,7,1,5.0,1,2.0,1.0,3.0,8
4048.0,750.0,90.0,2.0,2.0,2.0,6.0,39.0,3,0,4.0,1,2.0,2.0,1.0,3
